Conversation/DEBUG_FaceAnimTest/Group00001=Kerrigan /// Kerrigan
Conversation/DEBUG_FaceAnimTest/Group00002=Izsha /// Izsha
Conversation/DEBUG_FaceAnimTest/Group00003=Zagara /// Zagara
Conversation/DEBUG_FaceAnimTest/Group00004=Stukov /// Stukov
Conversation/DEBUG_FaceAnimTest/Group00005=Valerian /// Valerian
Conversation/DEBUG_FaceAnimTest/Group00006=Dehaka /// Dehaka
Conversation/DEBUG_FaceAnimTest/Group00007=Lasarra /// Lasarra
Conversation/DEBUG_FaceAnimTest/Group00008=Kerrigan Infested /// Kerrigan Infested
Conversation/zMission_Space01/Line00121=Es un robot reparador. Si lo capturamos, puedo reparar instantáneamente el Hiperión y reemplazar a los cazas tácticos derribados. /// That's a repair bot. If we grab it, I can instantly repair the Hyperion and replace lost tac fighters.
Conversation/zMission_Space02/Comment00001=Marine Spots Kerrigan /// Marine Spots Kerrigan
Conversation/zMission_Space02/Comment00002=Cliff Jumping Tutorial /// Cliff Jumping Tutorial
Conversation/zMission_Space02/Comment00003=Primal Heal Reminder /// Primal Heal Reminder
Conversation/zMission_Space02/Comment00004=Slash Tutorial /// Slash Tutorial
Conversation/zMission_Space02/Comment00005=Duct Available (This should only kick in if you can't find the duct.) /// Duct Available (This should only kick in if you can't find the duct.)
Conversation/zMission_Space02/Comment00006=Mines /// Mines
Conversation/zMission_Space02/Comment00007=Suspicious Guards /// Suspicious Guards
Conversation/zMission_Space02/Comment00008=The bridge explodes /// The bridge explodes
Conversation/zMission_Space02/Comment00009=Perdition Turret /// Perdition Turret
Conversation/zMission_Space02/Comment00010=Thor Encounter /// Thor Encounter
Conversation/zMission_Space02/Comment00011=Mengsk is aware /// Mengsk is aware
Conversation/zMission_Space02/Comment00012=Prisoner fight banter /// Prisoner fight banter
Conversation/zMission_Space02/Comment00013=Reapers enter. /// Reapers enter.
Conversation/zMission_Space02/Comment00014=Marine Shouts /// Marine Shouts
Conversation/zMission_Space02/Comment00015=Bridge retracted /// Bridge retracted
Conversation/zMission_Space02/Comment00016=Setup /// Setup
Conversation/zMission_Space02/Comment00017=2nd guards /// 2nd guards
Conversation/zMission_Space02/Comment00018=75% health /// 75% health
Conversation/zMission_Space02/Comment00019=50% health /// 50% health
Conversation/zMission_Space02/Comment00020=80% health /// 80% health
Conversation/zMission_Space02/Comment00021=Encounters a ghost. /// Encounters a ghost.
Conversation/zMission_Space02/Comment00022=Thor lockdown. /// Thor lockdown.
Conversation/zMission_Space02/Comment00023=Close to death /// Close to death
Conversation/zMission_Space02/Comment00024=Super close to death /// Super close to death
Conversation/zMission_Space02/Comment00025=Kerrigan enters the Power generator /// Kerrigan enters the Power generator
Conversation/zMission_Space02/Comment00026=Generator destroyed! /// Generator destroyed!
Conversation/zMission_Space02/Comment00027=Reinforcement /// Reinforcement
Conversation/zMission_Space02/Comment00028=Marines run in / out /// Marines run in / out
Conversation/zMission_Space02/Comment00029=Kerrigan reaches the second level. /// Kerrigan reaches the second level.
Conversation/zMission_Space02/Comment00030=The prisoners move in, the Dominion does not fire yet. /// The prisoners move in, the Dominion does not fire yet.
Conversation/zMission_Space02/Comment00031=Kerrigan Spots Marine /// Kerrigan Spots Marine
Conversation/zMission_Space02/Comment00032=First jump across the gap, if you wait around. (Using slash should cancel this line.) /// First jump across the gap, if you wait around. (Using slash should cancel this line.)
Conversation/zMission_Space02/Comment00033=Alarms go off /// Alarms go off
Conversation/zMission_Space02/Comment00034=Return to Kerrigan on the elevator. /// Return to Kerrigan on the elevator.
Conversation/zMission_Space02/Comment00035=Mine Room /// Mine Room
Conversation/zMission_Space02/Comment00036=The thor begins firing and so does the rest of the dominion. /// The thor begins firing and so does the rest of the dominion.
Conversation/zMission_Space02/Comment00037=Ping Jim's location /// Ping Jim's location
Conversation/zMission_Space02/Comment00038=Ping vents. /// Ping vents.
Conversation/zMission_Space02/Comment00039=Post cinematic /// Post cinematic
Conversation/zMission_Space02/Comment00040=Guards move in. /// Guards move in.
Conversation/zMission_Space02/Comment00041=Final guards /// Final guards
Conversation/zMission_Space02/Comment00042=Infestation Setup /// Infestation Setup
Conversation/zMission_Space02/Comment00043=Marines are screwed /// Marines are screwed
Conversation/zMission_Space02/Comment00044=Break gate reminder /// Break gate reminder
Conversation/zMission_Space02/Comment00045=Escape pods /// Escape pods
Conversation/zMission_Space02/Comment00046=Marines run again /// Marines run again
Conversation/zMission_Space02/Comment00047=Kerrigan psionically rips the door off the wall. /// Kerrigan psionically rips the door off the wall.
Conversation/zMission_Space02/Comment00048=Guard me line /// Guard me line
Conversation/zMission_Space02/Comment00049=Reapers /// Reapers
Conversation/zMission_Space02/Comment00050=Door busted /// Door busted
Conversation/zMission_Space02/Comment00051=Prisoner /// Prisoner
Conversation/zMission_Space02/Comment00052=Last room /// Last room
Conversation/zMission_Space02/Comment00053=Kerrigan stops the timer. /// Kerrigan stops the timer.
Conversation/zMission_Space02/Comment00054=Leviathan tentacles tear into the room. /// Leviathan tentacles tear into the room.
Conversation/zMission_Space02/Comment00055=Bonus Objective Setup /// Bonus Objective Setup
Conversation/zMission_Space02/Comment00057=Objective two complete /// Objective two complete
Conversation/zMission_Space02/Group00001=zSpace02 /// zSpace02
Conversation/zMission_Space02/Group00002=Critical Path /// Critical Path
Conversation/zMission_Space02/Group00003=Bonus Objective /// Bonus Objective
Conversation/zMission_Space02/Group00004=OBSOLETE /// OBSOLETE
Conversation/zMission_Space02/Group00005=Mission Startup /// Mission Startup
Conversation/zMission_Space02/Group00006=Area 1 /// Area 1
Conversation/zMission_Space02/Group00007=Area 1 /// Area 1
Conversation/zMission_Space02/Group00008=Prisoner Setup /// Prisoner Setup
Conversation/zMission_Space02/Group00009=Thor destruction event /// Thor destruction event
Conversation/zMission_Space02/Group00010=Mid Cinematic /// Mid Cinematic
Conversation/zMission_Space02/Group00011=Area 2 Generator /// Area 2 Generator
Conversation/zMission_Space02/Group00012=Ending /// Ending
Conversation/zMission_Space02/Group00013=Area 2 /// Area 2
Conversation/zMission_Space02/Group00014=To Consider /// To Consider
Conversation/zMission_Space02/Group00015=Elevator Damage - Percentage /// Elevator Damage - Percentage
Conversation/zMission_Space02/Group00017=Vessel falling apart timer /// Vessel falling apart timer
Conversation/zMission_Space02/Group00018=Context Sensitive /// Context Sensitive
Conversation/zMission_Space02/Group00019=Let the guards talk 1 /// Let the guards talk 1
Conversation/zMission_Space02/Group00020=Let the guards talk 2 /// Let the guards talk 2
Conversation/zMission_Space02/Group00021=Let the guards talk 3 /// Let the guards talk 3
Conversation/zMission_Space02/Group00022=Door event /// Door event
Conversation/zMission_Space02/Line00001=Ese tiene que ser el lugar donde tienen a Jim. /// That has to be where they're keeping Jim.
Conversation/zMission_Space02/Line00002=Estamos detectando un pico de energía al otro lado de la nave. /// We're detecting an energy spike on the other side of the ship.
Conversation/zMission_Space02/Line00004=¡Activen la alarma! /// Hit the alarm!
Conversation/zMission_Space02/Line00005=El puente ya no se puede usar. Vas a tener que moverte por los respiraderos. /// The bridge is down. You're going to have to move through the vents.
Conversation/zMission_Space02/Line00009=Vas a tener que encontrar la forma de mantener altos tus puntos de vida. /// You'll need to find a way to keep your health up.
Conversation/zMission_Space02/Line00011=Yo puedo sanar mis heridas de ser necesario, Valerian. /// I can mend my wounds if I need to Valerian.
Conversation/zMission_Space02/Line00012=Son muchas minas. A eso le llamo aumentar la seguridad. /// That's a lot of mines. Talk about bumping up security.
Conversation/zMission_Space02/Line00013=Puedo mutilar a esos guardias desde aquí arriba. /// I can slash those guards from up here.
Conversation/zMission_Space02/Line00014=Hay otro conducto cerca. /// There's another duct nearby.
Conversation/zMission_Space02/Line00016=Defensas automatizadas... Es el turno de Swann: /// Automated defenses... Swann can elaborate:
Conversation/zMission_Space02/Line00017=Epa, minas centinela. Esas bellezas están pegadas a ese riel magnético. /// Whoa, Sentry mines. Those puppies are stuck to that mag rail.
Conversation/zMission_Space02/Line00019=Vas a estar bien. Solo fíjate por dónde caminas. /// You'll be fine. Just "watch your step."
Conversation/zMission_Space02/Line00020=¿Qué carajo fue eso? /// What the hell was that?
Conversation/zMission_Space02/Line00021=¿Qué acaba de decir? /// What did he just say?
Conversation/zMission_Space02/Line00035=Esto no está sucediendo... ¡Destruyan la conexión! ¡Desháganse de la cubierta de la prisión! /// This isn't happening... Destroy the coupling! Jettison the prison deck!
Conversation/zMission_Space02/Line00037=Torretas Perdición. Usaré la mutilación contra ellas. /// Perdtion turrets. A couple slashes and it's done for.
Conversation/zMission_Space02/Line00038=Están sacando las armas grandes... /// They're bringing out the big guns...
Conversation/zMission_Space02/Line00039=Valientes soldados del Dominio, la Reina de las Cuchillas está atacando esta nave. /// Brave soldiers of the Dominion, this craft is under attack by the Queen of Blades.
Conversation/zMission_Space02/Line00040=Ya saben lo que tienen que hacer, soldados. /// You know what to do, men.
Conversation/zMission_Space02/Line00041=Kerrigan, hay muchos guardias cerca... /// Kerrigan, there's a large number of guards nearby...
Conversation/zMission_Space02/Line00043=Está bajo control. /// It's under control.
Conversation/zMission_Space02/Line00044=¡Es ella! /// It's her!
Conversation/zMission_Space02/Line00045=¿Alguien llamó a un exterminador? /// Somebody call for an exterminator?
Conversation/zMission_Space02/Line00046=¡Están atacando la conexión con todo! /// The coupling's taking heavy damage!
Conversation/zMission_Space02/Line00047=Kerrigan, ¡la conexión no soportará mucho más! /// Kerrigan, that coupling can't take much more abuse!
Conversation/zMission_Space02/Line00048=Te estás quedando sin tiempo. Si la conexión cede, ¡estamos perdidos! /// You're running out of time. If that coupling goes, it's all over!
Conversation/zMission_Space02/Line00050=Guardias. Si mutilo al Camazote, podré usar un ataque psiónico contra el resto. /// Guards. If I slash that firebat, I can psi strike the rest.
Conversation/zMission_Space02/Line00052=Mengsk puso a unos Fantasmas a custodiar el servidor central. /// Mengsk has ghosts guarding the mainframe.
Conversation/zMission_Space02/Line00053=Cuidado, su francotiro inflige un daño tremendo. /// Watch out, their snipe can do some serious damage.
Conversation/zMission_Space02/Line00055=¡Kerrigan, la nave está llegando al umbral! Calculamos que te quedan dos minutos. /// Kerrigan, the ship is reaching the threshold! We're estimating you have two minutes left.
Conversation/zMission_Space02/Line00056=¡Kerrigan, la nave está en llamas! ¡Rápido! /// Kerrigan, the ship is on fire! Hurry!
Conversation/zMission_Space02/Line00057=¡Aquí está! ¡Pidan refuerzos! /// She's here! Call in reinforcements!
Conversation/zMission_Space02/Line00058=¡Funcionó! ¡La nave se está saliendo de la transposición! /// That did it! The ship is falling out of warp!
Conversation/zMission_Space02/Line00060=Ese impacto debilitó el escudo psiónico... /// That blast weakened the psi-shield...
Conversation/zMission_Space02/Line00061=¡Encontré a Jim! /// There! I've found Jim!
Conversation/zMission_Space02/Line00066=Jim... /// Jim...
Conversation/zMission_Space02/Line00067=¡Colóquense frente a la puerta! ¡Formen una línea ordenada! /// Line up in front of the door! Nice and neat!
Conversation/zMission_Space02/Line00068=Están usando a los prisioneros de escudos humanos... Qué inescrupulosos. /// They're using the prisoners as human shields... It's unconscionable.
Conversation/zMission_Space02/Line00069=¡Está alcanzando la zona de máxima seguridad! ¡Deténganla ya mismo! /// She's breaking into maximum security! Stop her, now!
Conversation/zMission_Space02/Line00074=En las vías, hay dos nichos que puedes usar para evitar las minas. /// There's two alcoves along the rail you can use to dodge the mines.
Conversation/zMission_Space02/Line00075=Ya lo oyeron, ¡dispárenle! Liberemos a los prisioneros. /// You heard the man, blast it! We're cutting the prisoners loose.
Conversation/zMission_Space02/Line00076=Kerrigan. No pensé que serías tan tonta de venir aquí. /// Kerrigan. I did not think you would be so foolish as to come here.
Conversation/zMission_Space02/Line00077=Tú y James Raynor pueden arder juntos. /// You and James Raynor can burn together.
Conversation/zMission_Space02/Line00078=Kerrigan, la nave acaba de virar hacia el sol más cercano. ¡Está acelerando! /// Kerrigan, the ship just veered toward the nearest sun. It's accelerating!
Conversation/zMission_Space02/Line00079=Te seguimos pero, a esta velocidad no podemos hacer mucho. /// We're following but we can't do much at these speeds.
Conversation/zMission_Space02/Line00080=Me parece que no va a ser suficiente. Tendré que hacer un ataque psiónico y cubrir parte de la distancia. /// That may not be enough. I'll need to psi strike and cover some of the distance.
Conversation/zMission_Space02/Line00081=Sí, hagas lo que hagas, la salida está por aquí. /// Yeah well whatever you end up doing, the exit's over here.
Conversation/zMission_Space02/Line00082=Yo me ocupo. /// I'll take care of it.
Conversation/zMission_Space02/Line00084=¿Qué esperan, una invitación? ¡Derribemos esta nave! /// What are you waiting for an invitation? Let's take this ship down!
Conversation/zMission_Space02/Line00087=¡Disparen, idiotas! /// Fire, you idiots!
Conversation/zMission_Space02/Line00089=Una torreta perdición. Usaré la mutilación contra ellas. /// A perdition turret. A couple slashes and it's done for.
Conversation/zMission_Space02/Line00090=Y ahora, tus acciones van a ocasionar la muerte de todos estos hombres valientes. /// And now, your actions will lead to the death of all these brave men.
Conversation/zMission_Space02/Line00091=Son todos héroes dispuestos a sacrificar sus vidas para terminar con tu existencia miserable. /// They are all heroes, willing to sacrifice their lives in order to end your miserable existence.
Conversation/zMission_Space02/Line00092=¡La tenemos! ¡Bloqueen el puente, ya! /// We got her! Lock down the bridge, now!
Conversation/zMission_Space02/Line00093=(se ríe) Recuerda con quién estás hablando. /// (laughs) Remember who you're talking to.
Conversation/zMission_Space02/Line00094=¡Están matando a los prisioneros! ¡Tienes que hacer algo! /// They're killing the prisoners! You have to do something!
Conversation/zMission_Space02/Line00095=Kerrigan, esa conexión une la cubierta prisión con la nave. Si la destruyen, ¡perderemos a Jim! /// Kerrigan, that coupling secures the prison deck to the ship. If it's destroyed, we lose Jim!
Conversation/zMission_Space02/Line00096=Eso [Angry 80]no va a pasar.[/Angry] /// That's [Angry 80]not happening.[/Angry]
Conversation/zMission_Space02/Line00098=¡Están saliendo de las paredes! /// They're coming outta the walls!
Conversation/zMission_Space02/Line00099=[Surprise 65]¡La plataforma se retrajo![/Surprise] [Serious]¡Avancemos por el costado![/Serious] /// [Surprise 65]The platform retracted![/Surprise] [Serious]We're going around![/Serious]
Conversation/zMission_Space02/Line00100=[Surprise 70]Kerrigan,[/Surprise] sellaron la compuerta principal. [Serious]Vas a tener que destruirla.[/Serious] /// [Surprise 70]Kerrigan,[/Surprise] they've sealed the primary bulkhead. [Serious]You're going to have to break through.[/Serious]
Conversation/zMission_Space02/Line00104=Resiste, Jim, estoy muy cerca. /// Hold on, Jim, I'm almost there.
Conversation/zMission_Space02/Line00105=¿Alguien más oyó eso? /// Did anyone else hear that?
Conversation/zMission_Space02/Line00106=¿Una rata? /// A rat?
Conversation/zMission_Space02/Line00107=No oigo nada. Tal vez fue solo una rata. /// I ain't hear a thing. Probably just a rat.
Conversation/zMission_Space02/Line00108=Ey, esto es una nave espacial. ¡No hay ratas en el espacio! /// Man, this is a spaceship. Ain't no rats in space!
Conversation/zMission_Space02/Line00109=Técnicamente, todo está en el espacio. /// Technically, everything's in space.
Conversation/zMission_Space02/Line00110=Juro que te voy a prender fuego. Le haría un favor al mundo. /// I swear, I will burn you alive. Wouldn't even be a crime.
Conversation/zMission_Space02/Line00111=Ey, ustedes dos, a ver si se callan de una vez. /// You two, put a sock in it.
Conversation/zMission_Space02/Line00112=Según la radio, la Reina de las Cuchillas está en la nave... /// Radio says the Queen of Blades is on the ship...
Conversation/zMission_Space02/Line00113=No puede ser. Si fuera verdad, ya estaríamos muertos. /// Can't be. If she was here, we'd be dead already.
Conversation/zMission_Space02/Line00114=Me quedo más tranquila... /// That's reassuring...
Conversation/zMission_Space02/Line00115=Eh, ¿no debería estar pasando algo? /// Uh, shouldn't something be happening?
Conversation/zMission_Space02/Line00116=¡Los malditos zerg están jugando con nosotros! ¡Salgan y peleen! /// Damn zerg are toying with us! Come out and fight!
Conversation/zMission_Space02/Line00118=¡El Enjambre responde a su llamado! /// The Swarm answers your call!
Conversation/zMission_Space02/Line00119=¡Bravo en movimiento! [Serious]¡Envíen refuerzos![/Serious] /// Bravo engaging! [Serious]Send backup![/Serious]
Conversation/zMission_Space02/Line00120=[Surprise 70]¡Se acercan las armas pesadas![/Surprise][Serious] ¡Cuidado![/Serious] /// [Surprise 70]Heavy weapons are moving in![/Surprise][Serious] Be careful![/Serious]
Conversation/zMission_Space02/Line00121=¡Esbirros! ¡Defiendan a nuestra Reina! /// Minions! Defend our queen!
Conversation/zMission_Space02/Line00124=¡Kerrigan, el puente de mando acaba de explotar! ¡El Moros está cayéndose a pedazos! /// Kerrigan, we just watched the bridge explode! The Moros is tearing itself apart!
Conversation/zMission_Space02/Line00125=¡A la mierda con esto! ¡Corran! /// Oh, screw this! Run!
Conversation/zMission_Space02/Line00126=¿A dónde vamos? ¡Todo el lateral de la nave está destruido! /// Where do we go? The whole side of the ship is gone!
Conversation/zMission_Space02/Line00127=¡Cocínenlos si pueden! /// Smoke 'em if you got 'em!
Conversation/zMission_Space02/Line00128=Suficiente. Tiren la puerta abajo. /// Enough of this. Tear down that gate.
Conversation/zMission_Space02/Line00129=¡A las cápsulas de escape! ¡Vamos, muévanse! /// Get to the escape pods, go go go!
Conversation/zMission_Space02/Line00130=¡Esta es la cubierta de prisión! ¡Aquí no hay cápsulas de escape! /// This is the prison deck! There aren't any escape pods!
Conversation/zMission_Space02/Line00131=¡Muévanse, vamos! ¡Los zerg están demasiado cerca! /// Move, move! We got zerg on our asses!
Conversation/zMission_Space02/Line00132=¡Déjennos entrar, malditos! /// Let us in, you bastards!
Conversation/zMission_Space02/Line00133=La nave terran se está destruyendo. Debe apurarse, mi Reina. /// The terran vessel is falling apart. You must hurry, my queen.
Conversation/zMission_Space02/Line00134=Debe matar deprisa. ¡La nave terran está casi destruida! /// Kill swiftly, the terran vessel is almost lost!
Conversation/zMission_Space02/Line00135=Protégeme, Enjambre, [Serious]mientras me encargo de esto.[/Serious] /// My swarm, [Serious]guard me while I take care of this.[/Serious]
Conversation/zMission_Space02/Line00136=Si implanto Virófagas aquí, los infestados romperán esas defensas. /// If I implant virophages here, the infested will tear into those defenses.
Conversation/zMission_Space02/Line00137=Tú decides... /// It's your call...
Conversation/zMission_Space02/Line00138=¡Llegó la parca! /// Death from above!
Conversation/zMission_Space02/Line00139=Vamos. /// Let's go.
Conversation/zMission_Space02/Line00140=[Surprise 65]¡Tienes que salvar a Jim! [/Surprise][Serious]Nos queda poco tiempo.[/Serious] /// [Surprise 65]You have to save Jim! [/Surprise][Serious]We're running out of time![/Serious]
Conversation/zMission_Space02/Line00141=¡No voy a esperar para morir! [Serious]¡Despedacen a estos cerdos![/Serious] /// I ain't waiting to die! [Serious]Waste these pigs![/Serious]
Conversation/zMission_Space02/Line00142=¡Suficiente! ¡Si vamos a morir, estos bichos horrendos vienen con nosotros! /// This is it! If we going down, we taking these ugly critters with us!
Conversation/zMission_Space02/Line00143=Zagara, haz que el Leviatán estabilice esta sección de la nave. /// Zagara, have the leviathan stabilize this section of the ship.
Conversation/zMission_Space02/Line00144=Listo. /// It is done.
Conversation/zMission_Space02/Line00145=Kerrigan, soy Horner. La estación de seguridad que está cerca de ti guarda el registro de prisioneros de la nave. /// Kerrigan, it's Horner. The security station near you holds the ship's prisoner log.
Conversation/zMission_Space02/Line00147=Horner, tengo los datos. /// Horner, I've got your data.
Conversation/zMission_Space02/Line00148=Si puedes, tómalo. Cuando Jim esté a salvo, resolveremos el resto. /// If you can, grab it. We'll figure out the rest after Jim's safe.
Conversation/zMission_Space02/Line00150=Afirmativo. Gracias, Kerrigan. /// Roger that. Thank you, Kerrigan.
Conversation/zMission_Space02/Line00151=¡En esa lista están los nombres de todos los prisioneros políticos que Mengsk intentó borrar del universo! /// The name of every political prisoner Mengsk has tried to erase from history is on that list!
Conversation/zMission_Zerus01/Comment00001=Player is waiting around. /// Player is waiting around.
Conversation/zMission_Zerus01/Comment00002=Primals attacking meat /// Primals attacking meat
Conversation/zMission_Zerus01/Comment00003=Primals destroyed meat /// Primals destroyed meat
Conversation/zMission_Zerus01/Comment00004=The Ancient One kills Brakk. Turns to look at Kerrigan. /// The Ancient One kills Brakk. Turns to look at Kerrigan.
Conversation/zMission_Zerus01/Comment00005=If player doesn't send drones: /// If player doesn't send drones:
Conversation/zMission_Zerus01/Comment00006=Just before 50%. /// Just before 50%.
Conversation/zMission_Zerus01/Comment00007=50% /// 50%
Conversation/zMission_Zerus01/Comment00008=80% /// 80%
Conversation/zMission_Zerus01/Comment00009=95% /// 95%
Conversation/zMission_Zerus01/Comment00010=33% /// 33%
Conversation/zMission_Zerus01/Comment00011=66% /// 66%
Conversation/zMission_Zerus01/Comment00012=90% /// 90%
Conversation/zMission_Zerus01/Comment00013=Drone connects to a piece /// Drone connects to a piece
Conversation/zMission_Zerus01/Comment00014=First piece is returned. /// First piece is returned.
Conversation/zMission_Zerus01/Comment00015=The Ancient One stares directly at Kerrigan. /// The Ancient One stares directly at Kerrigan.
Conversation/zMission_Zerus01/Comment00016=After 1st pool. /// After 1st pool.
Conversation/zMission_Zerus01/Comment00017=After last pool. /// After last pool.
Conversation/zMission_Zerus01/Comment00018=At 1st pool. /// At 1st pool.
Conversation/zMission_Zerus01/Comment00019=First piece being dragged. /// First piece being dragged.
Conversation/zMission_Zerus01/Comment00020=Simple version /// Simple version
Conversation/zMission_Zerus01/Comment00021=Brakk is killed. /// Brakk is killed.
Conversation/zMission_Zerus01/Comment00022=Setup /// Setup
Conversation/zMission_Zerus01/Comment00023=After last pool /// After last pool
Conversation/zMission_Zerus01/Comment00025=First pool is absorbed. /// First pool is absorbed.
Conversation/zMission_Zerus01/Comment00026=Brakk taunting /// Brakk taunting
Conversation/zMission_Zerus01/Group00001=Zerus01 /// Zerus01
Conversation/zMission_Zerus01/Group00002=Quillgor Spawning /// Quillgor Spawning
Conversation/zMission_Zerus01/Group00003=Primal Zerg Encounter Creep /// Primal Zerg Encounter Creep
Conversation/zMission_Zerus01/Group00004=Ending /// Ending
Conversation/zMission_Zerus01/Group00005=Bonus Objective /// Bonus Objective
Conversation/zMission_Zerus01/Group00006=Brakk sends minions to attack player /// Brakk sends minions to attack player
Conversation/zMission_Zerus01/Group00007=Brakk Attack /// Brakk Attack
Conversation/zMission_Zerus01/Group00008=Completion Percentage /// Completion Percentage
Conversation/zMission_Zerus01/Group00009=Player /// Player
Conversation/zMission_Zerus01/Group00010=Enemy /// Enemy
Conversation/zMission_Zerus01/Group00011=After Briefing /// After Briefing
Conversation/zMission_Zerus01/Group00012=Context Sensitive /// Context Sensitive
Conversation/zMission_Zerus01/Group00013=First Meat Retrieval /// First Meat Retrieval
Conversation/zMission_Zerus01/Group00014=Ambush /// Ambush
Conversation/zMission_Zerus01/Group00015=Extra Briefing Stuff /// Extra Briefing Stuff
Conversation/zMission_Zerus01/Group00016=Brakk's Forces Begin Gathering /// Brakk's Forces Begin Gathering
Conversation/zMission_Zerus01/Group00017=Gathering multiple meat /// Gathering multiple meat
Conversation/zMission_Zerus01/Group00018=Critical Path /// Critical Path
Conversation/zMission_Zerus01/Group00019=Primal Hive Discovered /// Primal Hive Discovered
Conversation/zMission_Zerus01/Group00020=Destroy Brakk's base. /// Destroy Brakk's base.
Conversation/zMission_Zerus01/Group00021=Stealing Meat Banter /// Stealing Meat Banter
Conversation/zMission_Zerus01/Group00023=Kerrigan Attacks Brakk's Feeding Pit /// Kerrigan Attacks Brakk's Feeding Pit
Conversation/zMission_Zerus01/Group00026=Attacking Brakk's base. /// Attacking Brakk's base.
Conversation/zMission_Zerus01/Group00027=Play once the first Primalisk is killed. /// Play once the first Primalisk is killed.
Conversation/zMission_Zerus01/Group00028=Brakk sends minions to attack meat. /// Brakk sends minions to attack meat.
Conversation/zMission_Zerus01/Group00029=Meat alerts /// Meat alerts
Conversation/zMission_Zerus01/Group00030=OBSOLETE /// OBSOLETE
Conversation/zMission_Zerus01/Group00031=Reminder to Escort Drones /// Reminder to Escort Drones
Conversation/zMission_Zerus01/Group00032=Old /// Old
Conversation/zMission_Zerus01/Group00033=Fight sounds /// Fight sounds
Conversation/zMission_Zerus01/Group00034=To Consider /// To Consider
Conversation/zMission_Zerus01/Line00001=Quillgor localizado. Tenemos que movernos rápido para asegurarnos su biomasa. /// Quillgor located. We must move quickly if we are to secure their biomass.
Conversation/zMission_Zerus01/Line00002=¡Nada se interpone en el camino del Enjambre! /// Nothing stands in the way of the Swarm!
Conversation/zMission_Zerus01/Line00003=Zerg primigenios tomando rasgos del Enjambre. No posible. /// Primal zerg stealing traits from swarm. Not possible.
Conversation/zMission_Zerus01/Line00004=Nos multiplicamos. Nos mantuvimos puros. Si buscas nuestro poder, tienes que convertirte en un zerg primigenio. Tienes que purificarte. /// We multiplied. We remain pure. If you seek our power, you must become primal zerg. You must become pure.
Conversation/zMission_Zerus01/Line00007=Amenaza inmediata erradicada. Lleva la biomasa al Ancestral antes de que se reagrupen. /// The immediate threat has been removed. Bring the biomass to the ancient before they regroup.
Conversation/zMission_Zerus01/Line00008=¡No! ¡No fallaremos por culpa de alguien como tú! /// No! We will not fall to one such as you!
Conversation/zMission_Zerus01/Line00009=Mutaliscos reconstruidos. Listos para tus ejércitos. /// Mutalisks reconstituted. Ready for your armies now.
Conversation/zMission_Zerus01/Line00010=Increíblemente móviles. Terreno no los limita. Destruirán a guardianes primigenios. /// Incredibly mobile. Unhindered by terrain. Will destroy primal guardians.
Conversation/zMission_Zerus01/Line00011=Mi Reina, detecto una gran cantidad de hostiles en esa área, es... /// My queen, I am detecting a large number of hostiles in that area, it is --
Conversation/zMission_Zerus01/Line00012=Silencio, Izsha, sé lo que hago. /// Silence Izsha. I know what I'm doing.
Conversation/zMission_Zerus01/Line00013=Sí, mi Reina. /// Yes, my queen.
Conversation/zMission_Zerus01/Line00018=Usó a los zerg como armas y se los llevó. Pero algunos permanecimos ocultos, ignorados. /// He forged the zerg into a weapon, and took them away. Yet some of us were hidden, overlooked.
Conversation/zMission_Zerus01/Line00020=Salieron más Quillgores de las cavernas. /// More Quillgor have risen from the caverns.
Conversation/zMission_Zerus01/Line00025=He vuelto. /// I return.
Conversation/zMission_Zerus01/Line00026=Siento muchas cosas. Odio. Ira. Miedo. Tu miedo. /// I sense many things... Hatred. Anger. Fear. Your fear.
Conversation/zMission_Zerus01/Line00028=[Surprise 75]¡Ancestral! [/Surprise]Vine a buscar el poder de Zerus. Sacrificaré [Serious]todo[/Serious] para alcanzar mi objetivo, y [Serious]tú me ayudarás a lograrlo.[/Serious] /// [Surprise 75]Ancient One! [/Surprise]I am here for the power of Zerus. I will sacrifice [Serious]anything[/Serious] to achieve my goal. [Serious]You will help me.[/Serious]
Conversation/zMission_Zerus01/Line00029=Temeraria. Directa. Casi zerg y, al mismo tiempo... diferente. Eres muchas cosas extrañas. /// Fearless. Direct. Almost zerg and yet... different. You are many strange things.
Conversation/zMission_Zerus01/Line00030=¡Escúchenme! ¡El enemigo profana nuestro mundo! ¿Acaso no sienten su corrupción? /// Hear me! The enemy defiles our world! Can you not sense their corruption?
Conversation/zMission_Zerus01/Line00032=Localicé otra manada de Quillgores, mi Reina. /// I have located another herd of Quillgor, my queen.
Conversation/zMission_Zerus01/Line00033=En estas ubicaciones, emergieron más Quillgores. /// More Quillgor have emerged in these locations.
Conversation/zMission_Zerus01/Line00034=Se localizó otro grupo de Quillgores. /// Another group of Quillgor have been located.
Conversation/zMission_Zerus01/Line00038=¡Tu arrogancia es inaceptable! ¡Zerus te consumirá! /// Your arrogance is unacceptable! Zerus will consume you!
Conversation/zMission_Zerus01/Line00039=Ya recuperamos la mitad de la biomasa necesaria para despertar al Ancestral. /// We have recovered half of the biomass needed to awaken the ancient.
Conversation/zMission_Zerus01/Line00040=Advertencia. Una fuerza de voladores primigenios zerg se prepara para atacar el colmenar. /// Warning. A force of primal zerg fliers is preparing to assault the hive cluster.
