Conversation/DEBUG_FaceAnimTest/Group00001=Kerrigan /// Kerrigan
Conversation/DEBUG_FaceAnimTest/Group00002=Izsha /// Izsha
Conversation/DEBUG_FaceAnimTest/Group00003=Zagara /// Zagara
Conversation/DEBUG_FaceAnimTest/Group00004=Stukov /// Stukov
Conversation/DEBUG_FaceAnimTest/Group00005=Valerian /// Valerian
Conversation/DEBUG_FaceAnimTest/Group00006=Dehaka /// Dehaka
Conversation/DEBUG_FaceAnimTest/Group00007=Lasarra /// Lasarra
Conversation/DEBUG_FaceAnimTest/Group00008=Kerrigan Infested /// Kerrigan Infested
Conversation/zMission_Korhal03/Line00062=Ma reine, un cuirassé terran approche de votre position. /// My queen, a terran battlecruiser is inbound on your location.
Conversation/zMission_Korhal03/Line00063=Finissons le boulot. /// Let's finish the job.
Conversation/zMission_Korhal03/Line00065=Il y a quelque chose de familier chez… Jim ? /// [Serious]There's something familiar about [/Serious]-- [Surprise]Jim?[/Surprise]
Conversation/zMission_Korhal03/Line00066=On est liés tous les deux, quoi qu’il arrive ici aujourd’hui. On affronte ça ensemble. /// We're both tied up in whatever happens here today. We do it together.
Conversation/zMission_Korhal03/Line00067=Mengsk a placé quelques bonnes vieilles tourelles là-dehors. Je vais vous aider à les descendre. /// Mengsk has some pretty big gun towers out here. I'll help you take em out.
Conversation/zMission_Korhal03/Line00068=La première tourelle est abattue. Je vais me chercher un coin tranquille pour réparer. /// First tower's down. I'm gonna find a quiet spot to repair.
Conversation/zMission_Korhal03/Line00069=L’Hypérion est encore pas mal amoché. Faites attention à ces tourelles ! /// The Hyperion's still pretty banged up. Keep an eye out for those guns!
Conversation/zMission_Korhal03/Line00070=Une flotte assez importante se dirige par ici. Un peu d’aide pour abattre ces gars, ça serait pas de refus. /// [Surprise 70]Pretty big fleet [/Surprise]coming this way. Could use some help taking these guys down.
Conversation/zMission_Korhal03/Line00071=Ils sont trop nombreux ! On subit des dégâts ! /// There's too many! We're taking damage!
Conversation/zMission_Korhal03/Line00072=On a besoin d’un peu d’aide ici ! /// Could use some help here!
Conversation/zMission_Korhal03/Line00073=On essuie des tirs ! /// Shoot. We're taking fire!
Conversation/zMission_Korhal03/Line00074=Dégâts critiques ! J’ai besoin d’aide ici ! /// Systems are critical! I need help here!
Conversation/zMission_Korhal03/Line00075=Escadron Fureur Céleste ! Détruisez l’Hypérion ! /// Sky Fury Squadron! [Serious]Destroy the Hyperion![/Serious]
Conversation/zMission_Korhal03/Line00076=Très bien, je m’arrache. On se retrouve à la tour. /// Alright, I'm headed out. Meet ya at the tower.
Conversation/zMission_Korhal03/Line00077=C’est parti. /// I'm on my way.
Conversation/zMission_Korhal03/Line00078=On y est, Sarah ! Détruisons cette porte ! /// This is it Sarah! Let's take down that gate!
Conversation/zMission_Korhal03/Line00079=Je fais demi-tour pour réparer. /// I'm heading back to repair.
Conversation/zMission_Korhal03/Line00080=C’est la dernière ! On part réparer. /// Last one! We're heading to repair.
Conversation/zMission_Korhal03/Line00081=Cuirassés en approche ! J’vais peut-être avoir besoin de ton aide sur ce coup, Sarah ! /// Battlecruisers inbound! [Surprise 80]Might need your help on this one,[/Surprise] Sarah!
Conversation/zMission_Korhal03/Line00083=Sarah, continue ! Tu dois mettre fin à tout ça ! Continue sans moi. /// [Surprise]Sarah, keep going![/Surprise] You've got to finish this! Go on without me.
Conversation/zMission_Korhal03/Line00087=Longue vie à la reine. /// Long live the queen.
Conversation/zMission_Korhal03/Line00088=Sarah ! On a de gros problèmes ! /// Sarah! We're in serious trouble!
Conversation/zMission_Korhal03/Line00089=Escadron Alpha ! Détruisez-moi ce maudit vaisseau ! /// Alpha Squadron! [Angry]Destroy that damnable ship![/Angry]
Conversation/zMission_Korhal03/Line00090=Réparations terminées. Vaisseau paré pour attaquer une autre tour à ton signal. /// Patched up and good to go. We can make a run on another tower when you're ready.
Conversation/zMission_Korhal03/Line00091=Hypérion à pleine puissance. On est prêt à attaquer à ton signal. /// Hyperion's at full power. We're ready to push when you are.
Conversation/zMission_Korhal03/Line00092=Tous les systèmes parés. C’est quand tu veux, chérie. /// Systems are nominal. Ready when you are darlin.
Conversation/zMission_Korhal03/Line00093=Tu peux toujours courir ! Tiens le coup, Jim, j’arrive ! /// [Surprise 80]Like hell I will![/Surprise] Hold on, Jim, [Serious]I'm coming![/Serious]
Conversation/zMission_Korhal03/Line00094=Vous vous souvenez de ça, Raynor ? Votre ancien partenaire a été assez gentil pour me laisser ça ici. /// Remember this, Raynor? It was nice of your criminal partner to leave it here for me.
Conversation/zMission_Korhal03/Line00095=Ah, merde. Je reconnaîtrai cette signature n’importe où. Il a envoyé le Odin ! /// [Surprise]Ah, crap[/Surprise]. I'd recognize that signature anywhere. [Surprise]He sent out the Odin![/Surprise]
Conversation/zMission_Korhal03/Line00096=L’Hypérion est toujours en cours de réparation. Si vous attaquez sans moi, faites attention à ces tourelles ! /// The Hyperion's still under repair. If you're going to push without me, watch out for those guns!
Conversation/zMission_Korhal03/Line00097=On va avoir besoin de plus de temps pour réparer. Faites gaffe là-dehors ! /// Gonna need some more time to repair. Be careful out there!
Conversation/zMission_Korhal03/Line00098=L’Hypérion est réparé. /// The Hyperion is fully repaired.
Conversation/zMission_Korhal03/Line00099=Dégage-nous juste un chemin vers une tourelle et je t’aiderai ! /// Just, clear your way to a tower and I'll back you up!
Conversation/zMission_Korhal03/Line00100=Jim. Merci. /// [Surprise 70]Jim. [/Surprise][Happy 80]Thank you.[/Happy]
Conversation/zMission_Korhal03/Line00101=Tu me remercieras plus tard. Pour l’instant, il faut gagner cette guerre. /// Thank me later. [Serious]It's time you put your war-face on.[/Serious]
Conversation/zMission_Korhal03/Line00102=Très bien, je me dirige maintenant vers la tourelle ! /// Alright, heading to the gun tower now!
Conversation/zMission_Korhal03/Line00103=Je sens… Non, ce n’est pas possible. /// [Serious]I sense...[/Serious][Surprise 90] No, it can't be.[/Surprise]
Conversation/zMission_Korhal03/Line00104=Je ne pensais pas que tu reviendrais… /// I didn't think you would come back...
Conversation/zMission_Korhal03/Line00105=Du calme Jim, ou tu vas tous les achever sans moi ! /// Slow down, Jim. You're going to finish them all without me!
Conversation/zMission_Korhal03/Line00106=Tu ferais bien de te dépêcher, alors ! /// Better catch up then!
Conversation/zMission_Korhal03/Line00107=Je savais que tu résisterais, mon bébé ! /// I knew you'd hold together, baby!
Conversation/zMission_Korhal03/Line00108=Wow. Ça donne quoi les dégâts, Swann ? /// Whoa. What's the damage, Swann?
Conversation/zMission_Korhal03/Line00109=C’est moche, Jimmy, mais ça devrait tenir. /// It's bad, Jimmy, but she'll hold together.
Conversation/zMission_Korhal03/Line00110=Tiens le coup, Jim. Je vais te rejoindre. /// Hang on Jim. I'll get to you.
Conversation/zMission_Korhal03/Line00111=Ça va aller, Sarah. Toi, va au palais ! /// I'll be fine, Sarah. You get to the palace!
Conversation/zMission_Korhal03/Line00112=Pas cette fois, Jim. Je ne t’abandonnerai pas à nouveau. /// Not this time, Jim. I won't leave you behind again.
Conversation/zMission_Korhal03/Line00113=La majeure partie des troupes du Dominion ignorent l’Hypérion pour se concentrer sur nous. /// The majority of the Dominion forces are ignoring the Hyperion to focus on us.
Conversation/zMission_Korhal03/Line00114=Pour le moment, nous représentons un plus grand danger pour eux. Mais Arcturus reviendra pour Jim plus tard. Nous devons rejoindre l’Hypérion et le protéger. /// We're the bigger threat right now. But Arcturus will come back for Jim later. We have to get to the Hyperion and secure it.
Conversation/zMission_Korhal03/Line00115=Jim, tu ne devais pas évacuer les civils ? /// Jim, weren't you supposed to be evacuating civilians?
Conversation/zMission_Korhal03/Line00116=Valérian et Horner s’en chargent. J’avais d’autres trucs à faire. /// Valerian and Horner got that handled. I had other things to do.
Conversation/zMission_Korhal03/Line00117=Tiens le coup, Jim ! On arrive ! /// Hold on, Jim! We're coming!
Conversation/zMission_Korhal03/Line00118=On essuie des tirs ! Ils se concentrent sur nous ! /// Taking fire! They're focusing on us!
Conversation/zMission_Korhal03/Line00120=Mes gars sont en train de préparer l’attaque contre le Dominion. On décolle dans pas longtemps. /// My boys are preppin' to attack the Dominion. Heading out in a bit.
Conversation/zMission_Korhal03/Line00121=Très bien, les gars, allons foutre une raclée au Dominion ! /// Alright boys, let's go kick some Dominon ass!
Conversation/zMission_Korhal03/Line00122=On est presque prêts à lancer l’attaque contre le Dominion. On part bientôt. /// We're almost ready to attack the Dominion. Moving out soon.
Conversation/zMission_Korhal03/Line00123=On se prépare pour l’attaque contre le Dominion. On sera bientôt prêt. /// We're getting ready to attack the Dominion. Be ready shortly.
Conversation/zMission_Korhal03/Line00124=À vos marques, messieurs ! Ça va être à nous ! /// Lock and load, gentlemen! We're up!
Conversation/zMission_Korhal03/Line00125=En route ! On se déploie, les Rebelles ! /// Let's move out! Raiders roll!
Conversation/zMission_Korhal03/Line00126=Et pourtant, ils ne pourront pas te sauver. Derrière combien de cadavres vas-tu encore te cacher ? /// And yet they still won't be enough [Serious]to save you. How many bodies will you hide behind?[/Serious]
Conversation/zMission_Korhal03/Line00127=Je sens… Non, ce n’est pas possible. /// [Serious]I sense...[/Serious][Surprise 90] No, it can't be.[/Surprise]
Conversation/zMission_Korhal03/Line00128=Il y a quelque chose de familier dans ce… Jim ? /// [Serious]There's something familiar about [/Serious]-- [Surprise]Jim?[/Surprise]
Conversation/zMission_Korhal03/Line00129=Je ne pensais pas que tu reviendrais… /// I didn't think you would come back...
Conversation/zMission_Korhal03/Line00130=Du calme Jim, ou tu vas tous les achever sans moi ! /// Slow down, Jim. You're going to finish them all without me!
Conversation/zMission_Korhal03/Line00131=Tiens le coup, Jim. Je vais te rejoindre. /// Hang on Jim. I'll get to you.
Conversation/zMission_Korhal03/Line00132=Pas cette fois, Jim. Je ne t’abandonnerai pas à nouveau. /// Not this time, Jim. I won't leave you behind again.
Conversation/zMission_Korhal03/Line00133=Pour le moment, nous représentons un plus grand danger pour eux. Mais Arcturus reviendra pour Jim plus tard. Nous devons rejoindre l’Hypérion et le protéger. /// We're the bigger threat right now. But Arcturus will come back for Jim later. We have to get to the Hyperion and secure it.
Conversation/zMission_Korhal03/Line00134=Jim, tu ne devais pas évacuer les civils ? /// Jim, weren't you supposed to be evacuating civilians?
Conversation/zMission_Korhal03/Line00135=Tiens le coup, Jim ! On arrive ! /// Hold on, Jim! We're coming!
Conversation/zMission_Korhal03/Line00136=Jim. Merci. /// [Surprise 70]Jim. [/Surprise][Happy 80]Thank you.[/Happy]
Conversation/zMission_Korhal03/Line00137=Tu peux toujours courir ! Tiens le coup, Jim, j’arrive ! /// [Surprise 80]Like hell I will![/Surprise] Hold on, Jim, [Serious]I'm coming![/Serious]
Conversation/zMission_Korhal03/Line00138=La voie est dégagée, Zagara. Dirige tes troupes vers ce secteur. /// [Serious]The way[/Serious] is clear, Zagara. [Serious]Move your troops into the sector.[/Serious]
Conversation/zMission_Korhal03/Line00139=Stukov, votre chemin est dégagé. /// [Serious]Stukov,[/Serious] your path is clear.
Conversation/zMission_Korhal03/Line00140=Il ne reste plus de défenseurs dans l’avenue. Dehaka, envoie ta meute dans la ville. /// The avenue is clear of defenders. [Serious]Dehaka,[/Serious] send your pack into the city.
Conversation/zMission_Korhal03/Line00141=Tes défenses auraient bien besoin de quelques réparations, Arcturus. /// Your defenses could use some work, Arcturus.
Conversation/zMission_Korhal03/Line00142=L’Essaim consume ton monde, Arcturus. /// The Swarm consumes your homeworld, Arcturus.
Conversation/zMission_Korhal03/Line00143=Et pourtant, vous continuez à les mettre sur ma route. /// And yet you keep throwing them in my way.
Conversation/zMission_Korhal03/Line00144=Dit celui qui l’a déjà vendue aux hybrides. Tu es un sacré numéro. /// Says the man who [Serious]sold out[/Serious] to the hybrid. [Serious]You are a piece of work.[/Serious]
Conversation/zMission_Korhal03/Line00145=Raynor ne peut pas vous aider, Kerrigan. /// Raynor can't help you, Kerrigan.
Conversation/zMission_Korhal03/Line00146=Très bien, protège le flanc gauche pendant que je m’occupe de Mengsk. /// Alright, keep that left flank clear while I go [Angry 75]put a hurt on Mengsk.[/Angry]
Conversation/zMission_Korhal03/Line00147=Raynor et Kerrigan. Un criminel et une meurtrière. C’est vraiment parfait. /// Raynor and Kerrigan. A criminal and a mass murderer. How perfect.
Conversation/zMission_Korhal03/Line00148=Oui. Nous allons nous repaître de leur essence ! /// Yes. We will feast upon their essence!
Conversation/zMission_Korhal03/Line00149=Bien compris. Finissons-en. /// Understood. Let's finish this.
Conversation/zMission_Korhal03/Line00150=On a réussi ! Le Odin a mordu la poussière ! /// We did it! The Odin's down for the count!
Conversation/zMission_Korhal03/Line00151=On se prépare pour une autre attaque. /// Preppin' for another attack.
Conversation/zMission_Korhal03/Line00152=Il est grand temps qu’on aille foutre un peu le bordel au Dominion. /// Think it's about time we caused the Dominion some trouble.
Conversation/zMission_Korhal03/Line00153=T’inquiète pas pour nous. On est toujours dans la partie. /// Don't you worry about us. We're still in this.
Conversation/zMission_Korhal03/Line00154=Vous tenez bon de ton côté ? /// [Serious]How are[/Serious] you holding up?
Conversation/zMission_Korhal03/Line00155=Vous avez assassiné le général Warfield. Ainsi que des milliers de gens, Kerrigan ! /// You murdered General Warfield. You've murdered thousands of people, Kerrigan!
Conversation/zMission_Korhal03/Line00156=Dois-je vous rappeler notre histoire, Kerrigan ? Comment je vous ai sauvée de la Confédération ? Comment j’ai libéré votre esprit ? /// Remember our history, Kerrigan? How I saved you from the Confederacy? How I freed your mind?
Conversation/zMission_Korhal03/Line00157=Et je l’ai regretté depuis. J’aurais dû vous laisser pourrir dans votre trou, assassin confédéré. /// And I've regretted it ever since. I should have let you rot away as a Confederate assassin.
Conversation/zMission_Korhal03/Line00158=Très bien, protège le flanc gauche pendant que je m’occupe de Mengsk. /// Alright, keep that left flank clear while I go [Angry 75]put a hurt on Mengsk.[/Angry]
Conversation/zMission_Korhal03/Line00159=Vous tenez bon de ton côté ? /// [Serious]How are[/Serious] you holding up?
Conversation/zMission_Lab01/Comment00001=When Kerrigan frees the first batch: /// When Kerrigan frees the first batch:
Conversation/zMission_Lab01/Comment00002=If the drone is not selected, play"Left-click the drone to select it." here before the next adjutant line. /// If the drone is not selected, play"Left-click the drone to select it." here before the next adjutant line.
Conversation/zMission_Lab01/Comment00003=When Hatchery is complete: /// When Hatchery is complete:
Conversation/zMission_Lab01/Comment00004=Without cancelling Hatchery /// Without cancelling Hatchery
Conversation/zMission_Lab01/Comment00005=Having cancelled Hatchery before as well /// Having cancelled Hatchery before as well
Conversation/zMission_Lab01/Comment00006=Objective: Morph an Overlord /// Objective: Morph an Overlord
Conversation/zMission_Lab01/Comment00007=First thing cancelled /// First thing cancelled
Conversation/zMission_Lab01/Comment00008=Cancelled 1 thing before /// Cancelled 1 thing before
Conversation/zMission_Lab01/Comment00009=Cancelled both things before /// Cancelled both things before
Conversation/zMission_Lab01/Comment00011=When player has done this /// When player has done this
Conversation/zMission_Lab01/Comment00012=Later /// Later
Conversation/zMission_Lab01/Comment00013=Once player has placed hatchery /// Once player has placed hatchery
Conversation/zMission_Lab01/Comment00014=While Overlord is morphing /// While Overlord is morphing
Conversation/zMission_Lab01/Comment00015=Another sentrybot enters the main cell but the spine crawler destroys it. /// Another sentrybot enters the main cell but the spine crawler destroys it.
Conversation/zMission_Lab01/Comment00016=New lines, new order: /// New lines, new order:
Conversation/zMission_Lab01/Comment00017=The cell door opens. Camera shows Sentrybots enter the far platform and start to attack zerglings in cages. /// The cell door opens. Camera shows Sentrybots enter the far platform and start to attack zerglings in cages.
Conversation/zMission_Lab01/Comment00018=End cinematic /// End cinematic
Conversation/zMission_Lab01/Comment00019=As zerglings run through the cell right outside the main cell. /// As zerglings run through the cell right outside the main cell.
Conversation/zMission_Lab01/Comment00020=In the first room with zergling prisoners /// Intro captured zerglings:
Conversation/zMission_Lab01/Comment00021=Bonus Objective: Rescue Zerglings /// Bonus Objective: Rescue Zerglings
Conversation/zMission_Lab01/Comment00023=The zerglings disperse. /// The zerglings disperse.
Conversation/zMission_Lab01/Comment00024=See the Eradicator powering up. /// See the Eradicator powering up.
Conversation/zMission_Lab01/Comment00025=When it's time for the gas... /// When it's time for the gas...
Conversation/zMission_Lab01/Comment00026=When player can see far side of the room: /// When player can see far side of the room:
Conversation/zMission_Lab01/Comment00027=Later: /// Later:
Conversation/zMission_Lab01/Comment00028=After Kerrigan makes a spawning pool. /// After Kerrigan makes a spawning pool.
Conversation/zMission_Lab01/Comment00030=To get the player out of the holding cell: /// To get the player out of the holding cell:
Conversation/zMission_Lab01/Comment00032=If player reaches cap and tries to build more. /// If player reaches cap and tries to build more.
Conversation/zMission_Lab01/Comment00033=If player gets below a certain number of Drones /// If player gets below a certain number of Drones
Conversation/zMission_Lab01/Comment00036=Direction to click the hatchery /// Direction to click the hatchery
Conversation/zMission_Lab01/Comment00039=Player is attacking with drones instead of zerglings. /// Player is attacking with drones instead of zerglings.
Conversation/zMission_Lab01/Comment00041=How to attack. /// How to attack.
Conversation/zMission_Lab01/Comment00042=Turrets destroyed: /// Turrets destroyed:
Conversation/zMission_Lab01/Comment00043=5 repetitions /// 5 repetitions
Conversation/zMission_Lab01/Comment00044=3 more repetitions /// 3 more repetitions
Conversation/zMission_Lab01/Comment00045=Gas does damage on HARD difficulty: /// Gas does damage on HARD difficulty:
Conversation/zMission_Lab01/Comment00046=Cancel twice /// Cancel twice
Conversation/zMission_Lab01/Comment00047=Cancel three times /// Cancel three times
Conversation/zMission_Lab01/Comment00048=Base under attack /// Base under attack
Conversation/zMission_Lab01/Comment00049=Can't reach target /// Can't reach target
Conversation/zMission_Lab01/Comment00050=When Player has destroyed the sentrybots on the second platform: /// When Player has destroyed the sentrybots on the second platform:
Conversation/zMission_Lab01/Comment00051=Must place on creep /// Must place on creep
Conversation/zMission_Lab01/Comment00052=Can't see placement/invalid placement /// Can't see placement/invalid placement
Conversation/zMission_Lab01/Comment00053=Need more supply /// Need more supply
Conversation/zMission_Lab01/Comment00054=3 more repetitions /// 3 more repetitions
Conversation/zMission_Lab01/Comment00058=Player attempts to attack Valerian with 1 zergling /// Player attempts to attack Valerian with 1 zergling
Conversation/zMission_Lab01/Comment00059=Player attempts to attack Valerian with multiple zerglings /// Player attempts to attack Valerian with multiple zerglings
Conversation/zMission_Lab01/Group00001=Lab01 /// Lab01
Conversation/zMission_Lab01/Group00002=Crit Path /// Crit Path
Conversation/zMission_Lab01/Group00003=Mutate Hatchery /// Mutate Hatchery
Conversation/zMission_Lab01/Group00004=Lignes d’annulation /// Cancellation Lines
Conversation/zMission_Lab01/Group00005=Ravitaillement /// Supply
Conversation/zMission_Lab01/Group00006=Stage 2: Zerglings Running Wild /// Stage 2: Zerglings Running Wild
Conversation/zMission_Lab01/Group00007=Harvesting /// Harvesting
Conversation/zMission_Lab01/Group00009=Spawning pool /// Spawning pool
Conversation/zMission_Lab01/Group00010=Zerglings /// Zerglings
Conversation/zMission_Lab01/Group00011=Zerglings Built CINEMATIC /// Zerglings Built CINEMATIC
Conversation/zMission_Lab01/Group00012=Eradicator fight lines /// Eradicator fight lines
Conversation/zMission_Lab01/Group00013=Eradicator destroyed VICTORY CINEMATIC /// Eradicator destroyed VICTORY CINEMATIC
Conversation/zMission_Lab01/Group00014=Player Cancels Hatchery /// Player Cancels Hatchery
Conversation/zMission_Lab01/Group00015=À un moment : /// At some point:
Conversation/zMission_Lab01/Group00016=Gas Room /// Gas Room
Conversation/zMission_Lab01/Group00017=Player Cancels Overlord /// Player Cancels Overlord
Conversation/zMission_Lab01/Group00018=Player Cancels Spawning Pool /// Player Cancels Spawning Pool
Conversation/zMission_Lab01/Group00020=Contexte spécifique /// Context Specific
Conversation/zMission_Lab01/Group00021=Bonus Objective -- Free Zerglings /// Bonus Objective -- Free Zerglings
Conversation/zMission_Lab01/Group00022=Adjutant forced to Wait /// Adjutant forced to Wait
Conversation/zMission_Lab01/Group00023=Adjutant Error Messages /// Adjutant Error Messages
Conversation/zMission_Lab01/Group00024=TO Consider /// TO Consider
Conversation/zMission_Lab01/Group00028=OBSOLETE /// OBSOLETE
Conversation/zMission_Lab01/Line00001=Oui, je le sens. /// Yeah, I have it.
Conversation/zMission_Lab01/Line00002=Êtes-vous capable de le contrôler ? /// Are you able to control it?
Conversation/zMission_Lab01/Line00004=Cliquez sur l’ouvrier pour le sélectionner. /// Left-click the drone to select it.
Conversation/zMission_Lab01/Line00006=Bien. Étape suivante. Voyez si vous parvenez à lui donner l’ordre de se transformer en couveuse. /// Okay. The next step: See if you can order the drone to mutate into a hatchery.
Conversation/zMission_Lab01/Line00007=Sur le panneau de commande de l’ouvrier, cliquez sur le bouton « Mutation de base ». /// On the drone's command card, left-click on the "Basic Mutation" button.
Conversation/zMission_Lab01/Line00008=Cliquez maintenant sur le bouton « Muter en couveuse », puis placez la couveuse avec un autre clic. /// Now left-click on the "Mutate into Hatchery" button, and place the hatchery by left-clicking.
Conversation/zMission_Lab01/Line00010=Vous pensez que c’est terminé ? Voyons ce que vaut votre environnement sécurisé. /// You think we're done? Let's put your controlled environment to the test.
Conversation/zMission_Lab01/Line00012=Ne vous inquiétez pas, vous pouvez contrôler une poignée de Zergs sans redevenir la reine des Lames. /// Don't worry, you can control a few zerg without turning back into the Queen of Blades.
Conversation/zMission_Lab01/Line00013=Arrêtez l’expérience. Désinfectez les cellules de détention ! /// Shut down the experiment. Sanitize the holding cells!
Conversation/zMission_Lab01/Line00014=Dysfonctionnement de la porte. /// The door is malfunctioning.
Conversation/zMission_Lab01/Line00015=La couveuse produit aussi des larves, que vous pouvez métamorphoser en ouvriers ou en d’autres créatures zergs. /// The hatchery also produces larvae, which you use to morph into more drones or other zerg creatures.
Conversation/zMission_Lab01/Line00017=Pour créer des zerglings, cliquez sur le bouton « Sélectionner les larves » sur le panneau de commande. /// To create zerglings, left-click on the "Select Larva" button on the command card.
Conversation/zMission_Lab01/Line00019=Excellent. J’avais prévu d’arrêter là, mais poursuivons un peu. /// [Happy 60]Excellent.[/Happy] I planned to stop here, but let's take this a little further.
Conversation/zMission_Lab01/Line00020=Cliquez sur un ouvrier, puis faites un clic droit sur un filon de minerai pour lui donner l’ordre de récolter. /// Left-click a drone, then right-click a mineral node to order them to harvest.
Conversation/zMission_Lab01/Line00022=Excellent travail, Kerrigan. Je pense que nous avons ce qu’il nous faut pour aujourd’hui. /// Great work, Kerrigan; I think that's all we need today.
Conversation/zMission_Lab01/Line00023=La plupart des bâtiments zergs doivent être placés sur du mucus. /// Most zerg structures need to be placed on creep.
Conversation/zMission_Lab01/Line00024=Ça n’a rien à voir avec la chance. Et peut-être que vous comprenez enfin à quel point les Zergs sont dangereux. Je vais les renvoyer dans leurs enclos. /// [Surprise 80]Luck had nothing to do with it.[/Surprise] And maybe now you understand how [Serious]dangerous the zerg are[/Serious]. I'll send them back to their pens.
Conversation/zMission_Lab01/Line00025=Il me faut un dominant pour transformer d’autres créatures. /// I need an overlord to morph anything else.
Conversation/zMission_Lab01/Line00026=Vous me donnez plus de Zergs à contrôler. Vous aimez vraiment vivre dangereusement ? /// [Surprise]You're giving me more zerg to control.[/Surprise] You like to live dangerously, [Surprise 70]don't you?[/Surprise]
Conversation/zMission_Lab01/Line00027=La couveuse est le bâtiment principal d’une base zerg. Elle génère du mucus permettant la construction d’autres bâtiments. /// A hatchery is the central structure of a zerg base. It spreads creep, so that other structures can be built.
Conversation/zMission_Lab01/Line00028=Alors allez-y. Un dominant ne devrait pas être trop dangereux. /// [Serious]Do it then.[/Serious] One overlord shouldn't hurt.
Conversation/zMission_Lab01/Line00029=C’est également le seul bâtiment capable de produire des unités, une fois les améliorations requises construites. /// It is also the only structure which produces units, once the necessary upgrades have been built.
Conversation/zMission_Lab01/Line00030=Des ouvriers supplémentaires sont toujours disponibles pour collecter du minerai. /// Additional drones are still available to harvest minerals. 
Conversation/zMission_Lab01/Line00031=Plusieurs ouvriers sont disponibles dans la zone de test. Veuillez cliquer sur l’un d’entre eux pour le sélectionner. /// Several drones are available in the testing area. Please left-click one now to select it.
Conversation/zMission_Lab01/Line00033=Voyez si vous pouvez leur ordonner de récolter ces matières premières. /// [Surprise 60]See if you can order them[/Surprise] to gather those resources.
Conversation/zMission_Lab01/Line00034=Vous vous en sortez bien, Kerrigan. Pouvez-vous faire muter d’autres d’ouvriers ? /// You're doing well, Kerrigan. [Surprise 70]Can you morph more drones?[/Surprise]
Conversation/zMission_Lab01/Line00035=Cliquez pour sélectionner les ouvriers. /// Select drones by left-clicking.
Conversation/zMission_Lab01/Line00036=Vous leur donnerez ainsi l’ordre de récolter du minerai. /// This will order them to start harvesting minerals.
Conversation/zMission_Lab01/Line00037=Avant de pouvoir former une unité, vous devez avoir le ravitaillement nécessaire pour l’utiliser. /// Before you can train a unit, you must have the supplies to support that unit.
Conversation/zMission_Lab01/Line00038=Votre ravitaillement maximum actuel est indiqué dans le coin supérieur droit de l’écran, de même que le ravitaillement que vous utilisez actuellement. /// Your current supply maximum is displayed in the upper right corner of the screen along with how much supply you are currently using.
Conversation/zMission_Lab01/Line00039=Pour créer un bâtiment zerg, sélectionnez d’abord un ouvrier en cliquant dessus. /// To mutate a zerg structure, first select a drone by left-clicking.
Conversation/zMission_Lab01/Line00040=La couveuse ne peut pas être placée trop près de minerais. /// The hatchery cannot be placed too close to minerals.
Conversation/zMission_Lab01/Line00041=L’ouvrier est consommé à la création du bâtiment, il vous en faudra donc un autre pour construire un nouveau bâtiment. /// The Drone is consumed when the structure is created, so you will need another Drone to build another structure.
Conversation/zMission_Lab01/Line00042=Je vous remercie. Je fais immédiatement ouvrir votre cellule, si vous voulez vous joindre à moi. /// [Surprise]I appreciate that.[/Surprise] I'm opening your cell right now,[Serious] if you'd like[/Serious] to join me.
Conversation/zMission_Lab01/Line00043=Sélectionnez votre couveuse et cliquez sur le bouton « Sélectionner les larves », puis ordonnez à une larve de se transformer en dominant. /// Select your hatchery and left-click the "Select Larva" button, then order a larva to morph into an Overlord.
Conversation/zMission_Lab01/Line00044=Kerrigan, pourquoi avez-vous arrêté la mutation de la couveuse ? /// Kerrigan, why did you stop the hatchery from mutating?
Conversation/zMission_Lab01/Line00045=C’est vraiment une mauvaise idée. /// This is a really bad idea.
Conversation/zMission_Lab01/Line00046=Les Zergs utilisent les dominants pour augmenter leur capacité de ravitaillement. /// The zerg use overlords to generate more supply.
Conversation/zMission_Lab01/Line00047=Pour transformer un dominant, cliquez sur le bouton « Sélectionner les larves » du panneau de commande. /// To morph an overlord left-click on the "Select Larva" button on the command card.
Conversation/zMission_Lab01/Line00048=Essayez de transformer un ouvrier en bassin génétique. /// Try mutating a drone into a spawning pool.
Conversation/zMission_Lab01/Line00050=Le bassin génétique permet à la couveuse de transformer des larves en zerglings. /// The spawning pool allows the hatchery to turn larvae into zerglings.
Conversation/zMission_Lab01/Line00051=Les zerglings sont les unités de base de toute armée zerg. /// Zerglings are the basic unit of any zerg army.
Conversation/zMission_Lab01/Line00052=Il ne reste que quelques tests. Veuillez continuer. /// There are only a few tests left. Please continue.
Conversation/zMission_Lab01/Line00053=Le bassin génétique est terminé. Vous devriez descendre dans la chambre de test pour l’inspecter. /// The spawning pool is finished. [Happy 90]You should go down to the test chamber and inspect it.[/Happy]
Conversation/zMission_Lab01/Line00054=Puis cliquez sur le bouton « Transformer en zergling » du panneau de commande. /// Then left-click on the "Morph to Zergling" button on the command card.
Conversation/zMission_Lab01/Line00056=Arrêtez ! Je ne vous ai pas demandé de créer de zerglings ! /// [Surprise 80]Stop![/Surprise][Angry 75] I didn't ask you to create zerglings![/Angry]
Conversation/zMission_Lab01/Line00057=C’est ça qui est drôle avec les Zergs, Valérian, c’est qu’ils ne font jamais ce à quoi on s’attend. /// Funny thing about zerg, Valerian. [Serious]They never do what you expect.[/Serious]
