Character/Description/Hill,This is the same character that appears in the Wings of Liberty campaign. (Already cast). A gruff mercenary captain who has had a hard life on the battlefield, he fights for profit and not for a cause.=0
Character/Name/ArtanisUI,Artanis=1
VoiceOver/IzshaA/GameResumed00,Bitwa rozpoczyna się na nowo.=2397
VoiceOver/IzshaA/GeyserExhausted00,Gejzer z wespanem – wyczerpany.=2398
VoiceOver/IzshaA/GeyserExhausted01,Gejzer z wespanem został wyczerpany.=2399
VoiceOver/IzshaA/GeyserExhausted02,Wyczerpaliśmy gejzer z wespanem.=2400
VoiceOver/IzshaA/LandingInterrupt00,Strefa lądowania jest zablokowana.=2401
VoiceOver/IzshaA/MaxSupply00,To niemożliwe. Osiągnęliśmy maksimum zaopatrzenia.=2402
VoiceOver/IzshaA/MaxSupply01,Nie możemy. Osiągnęliśmy maksimum zaopatrzenia.=2403
VoiceOver/IzshaA/MetamorphosisComplete00,Metamorfoza zakończona.=2404
VoiceOver/IzshaA/MetamorphosisComplete01,Metamorfoza ukończona.=2405
VoiceOver/IzshaA/MineralsDepleted00,Pole minerałów zostało wyczerpane.=2406
VoiceOver/IzshaA/MineralsDepleted01,Pole minerałów zostało wyczerpane.=2407
VoiceOver/IzshaA/MineralsDepleted02,Złoże minerałów się wyczerpało.=2408
VoiceOver/IzshaA/MutationComplete00,Mutacja zakończona.=2409
VoiceOver/IzshaA/MutationComplete01,Mutacja ukończona.=2410
VoiceOver/IzshaA/NeedCreep00,To należy postawić na biomasie.=2411
VoiceOver/IzshaA/NeedCreep01,To musisz postawić na biomasie.=2412
VoiceOver/IzshaA/NeedGeyser00,Musimy to postawić na gejzerze z wespanem.=2413
VoiceOver/IzshaA/NeedGeyser01,Ekstraktory należy stawiać na gejzerach z wespanem.=2414
VoiceOver/IzshaA/NeedGeyserProtoss00,Przesłanie wymaga gejzera z wespanem.=2415
VoiceOver/IzshaA/NeedGeyserTerran01,Wymagany gejzer z wespanem.=2416
VoiceOver/IzshaA/NeedMoreFood00,Powij więcej nadrządców.=2417
VoiceOver/IzshaA/NeedMoreFood01,Potrzebujemy dodatkowych nadrządców.=2418
VoiceOver/IzshaA/NeedMoreFood02,Potrzebujemy więcej nadrządców.=2419
VoiceOver/IzshaA/NeedMoreFoodProtoss00,Musimy przyzwać dodatkowe pylony.=2420
VoiceOver/IzshaA/NeedMoreFoodProtoss01,Potrzebne są dodatkowe pylony.=2421
VoiceOver/IzshaA/NeedMoreFoodTerran01,Potrzebne dodatkowe magazyny.=2422
VoiceOver/IzshaA/NeedMoreFoodTerran02,Potrzebujemy więcej magazynów.=2423
VoiceOver/IzshaA/NeedMoreGas00,Mamy za mało wespanu.=2424
VoiceOver/IzshaA/NeedMoreGas01,Potrzebujemy więcej wespanu.=2425
VoiceOver/IzshaA/NeedMoreGas02,Potrzebujemy więcej wespanu.=2426
VoiceOver/IzshaA/NeedMoreMinerals00,Potrzebujemy więcej minerałów.=2427
VoiceOver/IzshaA/NeedMoreMinerals01,Za mało minerałów.=2428
VoiceOver/IzshaA/NeedMoreMinerals02,Trzeba nam więcej minerałów.=2429
VoiceOver/IzshaA/NotEnoughEnergy00,Za mało energii.=2430
VoiceOver/IzshaA/NotEnoughEnergy01,Energia się skończyła.=2431
VoiceOver/IzshaA/PylonUnderAttack00,Nasz pylon jest atakowany.=2432
VoiceOver/IzshaA/QueenDeployed00,Powstała nowa królowa.=2433
VoiceOver/IzshaA/ResearchComplete00,Badania skończone.=2434
VoiceOver/IzshaA/ThorRepaired00,Nasz thor został naprawiony.=2435
VoiceOver/IzshaA/Transmission00,Odbieram transmisję.=2436
VoiceOver/IzshaA/TumorUnderAttack00,Tumor biomasy jest atakowany.=2437
VoiceOver/IzshaA/UpgradeComplete00,Ulepszanie zakończone.=2438
VoiceOver/IzshaA/WarpInComplete00,Przyzywanie zakończone.=2439
VoiceOver/IzshaA/WarpInComplete01,Przyzywanie udane.=2440
VoiceOver/IzshaA/WorkersUnderAttack00,Nasze robotnice są atakowane!=2441
VoiceOver/IzshaA/WorkersUnderAttack01,Wróg atakuje nasze robotnice.=2442
VoiceOver/IzshaA/WorkersUnderAttackProtoss00,Nasze próbniki są atakowane.=2443
VoiceOver/IzshaA/WorkersUnderAttackTerran00,Nasze ERK zostały zaatakowane!=2444
VoiceOver/IzshaA/WorkersUnderAttackTerran01,Wróg atakuje nasze ERK.=2445
VoiceOver/JeonA/AddOnComplete00,Add-on complete.=2446
VoiceOver/JeonA/AddOnComplete01,Add-on complete.=2447
VoiceOver/JeonA/AllyBaseUnderAttack00,Our ally's base is under attack.=2448
VoiceOver/JeonA/AllyBaseUnderAttack01,Our ally's base is under attack.=2449
VoiceOver/JeonA/AllyBaseUnderAttack02,Your ally's base is getting attacked. You gotta make a decision! You're the commander!=2450
VoiceOver/JeonA/AllyUnderAttack00,Our ally is being attacked.=2451
VoiceOver/JeonA/AllyUnderAttack01,Our ally is under attack!=2452
VoiceOver/JeonA/AllyUnderAttack02,Oh! Your ally is getting hit! You gotta help!=2453
VoiceOver/JeonA/BadLZ00,Unacceptable landing zone.=2454
VoiceOver/JeonA/BadLZ01,You can't land there. Are you looking below? Do you see what's below you?=2455
VoiceOver/JeonA/BaseUnderAttack00,Base is under attack.=2456
VoiceOver/JeonA/BaseUnderAttackProtoss00,Base is under attack.=2457
VoiceOver/JeonA/BaseUnderAttackTerran00,Base is under attack.=2458
VoiceOver/JeonA/BaseUnderAttackZerg00,Base is under attack.=2459
VoiceOver/JeonA/BuildErrorProtoss00,Unacceptable warp location.=2460
VoiceOver/JeonA/BuildErrorProtoss01,You can't warp there.=2461
VoiceOver/JeonA/BuildErrorProtoss02,You can't warp there. You can't build anywhere you want.=2462
VoiceOver/JeonA/BuildErrorTerran00,Unacceptable build location.=2463
VoiceOver/JeonA/BuildErrorTerran01,You can't build there! You don't have permission!=2464
VoiceOver/JeonA/BuildErrorZerg00,Unacceptable command.=2465
VoiceOver/JeonA/BuildErrorZerg01,You can't do that!=2466
VoiceOver/JeonA/CalldownLaunch00,Nuclear launch detected.=2467
VoiceOver/JeonA/CalldownLaunch01,They launched the nuke! You have to stop it! You can't get hit, no matter how awesome it looks!=2468
VoiceOver/JeonA/CommandCenterUpgraded00,Command center upgrade complete.=2469
VoiceOver/JeonA/CommandCenterUpgraded01,Command center upgrade is complete. It looks more awesome than before.=2470
VoiceOver/JeonA/ConstructInterrupt00,Construction interrupted.=2471
VoiceOver/JeonA/ConstructInterrupt01,Construction interrupted! Didn't you have permission to build here?=2472
VoiceOver/JeonA/Countdown00,5... 4... 3... 2... 1!=2473
VoiceOver/JeonA/Countdown01,5... 4... 3... 2... 1!=2474
VoiceOver/JeonA/EvolutionComplete00,Evolution complete.=2475
VoiceOver/JeonA/EvolutionComplete01,Evolution is complete! Have we gotten smarter?=2476
VoiceOver/JeonA/ForcesUnderAttack00,Your forces are under attack.=2477
VoiceOver/JeonA/ForcesUnderAttack01,Your forces are under attack. Commander, are you there?=2478
VoiceOver/JeonA/ForcesUnderAttackProtoss00,Your forces are under attack.=2479
VoiceOver/JeonA/ForcesUnderAttackProtoss01,Your forces are under attack. Commander, are you there?=2480
VoiceOver/JeonA/ForcesUnderAttackTerran00,Your forces are under attack.=2481
VoiceOver/JeonA/ForcesUnderAttackTerran01,Your forces are under attack. Commander, are you there?=2482
VoiceOver/JeonA/ForcesUnderAttackZerg00,Your forces are under attack.=2483
VoiceOver/JeonA/ForcesUnderAttackZerg01,Your forces are under attack. Commander, are you there?=2484
VoiceOver/JeonA/GGLose00,GG.=2485
VoiceOver/JeonA/GGWin00,GG!=2486
VoiceOver/JeonA/GamePaused00,Game paused.=2487
VoiceOver/JeonA/GamePaused01,Pause! There must be some technical difficulties.=2488
VoiceOver/JeonA/GameResumed00,Game resumed.=2489
VoiceOver/JeonA/GameResumed01,Finally, the game is resumed.=2490
VoiceOver/JeonA/GeyserExhausted00,Vespene geyser exhasusted.=2491
VoiceOver/JeonA/GeyserExhausted01,The geyser is tapped out! You got 'em all.=2492
VoiceOver/JeonA/GeyserExhaustedProtoss00,Vespene geyser exhasusted.=2493
VoiceOver/JeonA/GeyserExhaustedProtoss01,The geyser is tapped out! You got 'em all.=2494
VoiceOver/JeonA/GeyserExhaustedTerran00,Vespene geyser exhasusted.=2495
VoiceOver/JeonA/GeyserExhaustedTerran01,The geyser is tapped out! You got 'em all.=2496
VoiceOver/JeonA/GeyserExhaustedZerg00,Vespene geyser exhasusted.=2497
VoiceOver/JeonA/GeyserExhaustedZerg01,The geyser is tapped out! You got 'em all.=2498
VoiceOver/JeonA/LandingInterrupt00,Landing sequence interrupted.=2499
VoiceOver/JeonA/LandingInterrupt01,You can't land at this time.=2500
VoiceOver/JeonA/MaxSupply00,Unacceptable command. We are at maximum supply.=2501
VoiceOver/JeonA/MaxSupply01,Pay attention! You've reached the population capacity!=2502
VoiceOver/JeonA/MaxSupply02,You can't manufacture any more units! You already have 200 people! Well, if you still need more troops, you gotta retire the poor SCVs.=2503
VoiceOver/JeonA/MaxSupplyProtoss00,Unacceptable command. We are at maximum supply.=2504
VoiceOver/JeonA/MaxSupplyProtoss01,Protoss with supply limit filled complete! Is there anything else to warp? You must go into battle!=2505
VoiceOver/JeonA/MaxSupplyProtoss02,Protoss with all the supplies filled! Is there anything else to wait for?=2506
VoiceOver/JeonA/MaxSupplyTerran00,Unacceptable command. We are at maximum supply.=2507
VoiceOver/JeonA/MaxSupplyTerran01,Pay attention! You've reached the population capacity!=2508
VoiceOver/JeonA/MaxSupplyTerran02,You can't manufacture any more units! You already have 200 people! Well, if you still need more troops, you gotta retire the poor SCVs.=2509
VoiceOver/JeonA/MaxSupplyZerg00,Unacceptable command. We are at maximum supply.=2510
VoiceOver/JeonA/MaxSupplyZerg01,How selfish! You've reached the 200 limit, we can't produce any more!=2511
VoiceOver/JeonA/MaxSupplyZerg02,Huh? What more do we want to produce? You already have 200 troops!=2512
VoiceOver/JeonA/MetamorphosisComplete00,Metamorphosis complete.=2513
VoiceOver/JeonA/MetamorphosisComplete01,Metamorphosis complete!=2514
VoiceOver/JeonA/MineralsDepleted00,Mineral field depleted.=2515
VoiceOver/JeonA/MineralsDepleted01,When did the minerals get so small? You gotta look for more resources.=2516
VoiceOver/JeonA/MutationComplete00,Mutation complete.=2517
VoiceOver/JeonA/MutationComplete01,Mutation complete.=2518
VoiceOver/JeonA/NeedCreep00,We must place that on creep.=2519
VoiceOver/JeonA/NeedCreep01,Huh? That is not on the creep.=2520
VoiceOver/JeonA/NeedCreep02,Zerg buildings on the creep! Basic information from Starcraft 1.=2521
VoiceOver/JeonA/NeedGeyser00,Vespene geyser required for placement.=2522
VoiceOver/JeonA/NeedGeyser01,You have to build it on the vespene geyser! Gas doesn't just come out from anywhere.=2523
VoiceOver/JeonA/NeedGeyserProtoss00,That must be placed on a vespene geyser.=2524
VoiceOver/JeonA/NeedGeyserProtoss01,Build it on the vespene geyser.=2525
VoiceOver/JeonA/NeedGeyserProtoss02,You must put the gas tank on the gas!=2526
VoiceOver/JeonA/NeedGeyserTerran00,Vespene geyser required for placement.=2527
VoiceOver/JeonA/NeedGeyserTerran01,You have to build it on the vespene geyser! Gas doesn't just come out from anywhere.=2528
VoiceOver/JeonA/NeedGeyserZerg00,We must place that on a vespene geyser.=2529
VoiceOver/JeonA/NeedGeyserZerg01,You must build it on the vespene geyser.=2530
VoiceOver/JeonA/NeedGeyserZerg02,The Extractor must be placed on the geyser! You can't extract gas from anywhere.=2531
VoiceOver/JeonA/NeedMoreFood00,Additional supply depots required.=2532
VoiceOver/JeonA/NeedMoreFood01,You all gotta eat. You can't just give them work without feeding them.=2533
VoiceOver/JeonA/NeedMoreFood02,You need to build more supply depots. You should've built them already!=2534
VoiceOver/JeonA/NeedMoreFoodProtoss00,You must construct additional pylons.=2535
VoiceOver/JeonA/NeedMoreFoodProtoss01,You gotta warp more Pylons.=2536
VoiceOver/JeonA/NeedMoreFoodProtoss02,You must warp more Pylons. Even with enough resources, you can't warp more warriors if you don't have enough supplies.=2537
VoiceOver/JeonA/NeedMoreFoodProtoss03,Have you forgotten something? Pylons!=2538
VoiceOver/JeonA/NeedMoreFoodTerran00,Additional supply depots required.=2539
VoiceOver/JeonA/NeedMoreFoodTerran01,You all gotta eat. You can't just give them work without feeding them.=2540
VoiceOver/JeonA/NeedMoreFoodTerran02,You need to build more supply depots. You should've built them already!=2541
VoiceOver/JeonA/NeedMoreFoodZerg00,Spawn more Overlords.=2542
VoiceOver/JeonA/NeedMoreFoodZerg01,You must spawn more Overlords!=2543
VoiceOver/JeonA/NeedMoreFoodZerg02,Not enough Overlords. Regardless of anything else, we must have enough Overlords!=2544
VoiceOver/JeonA/NeedMoreGas00,Insufficient Vespene gas.=2545
VoiceOver/JeonA/NeedMoreGas01,You need more vespene gas. I know, it sucks.=2546
VoiceOver/JeonA/NeedMoreGas02,You gotta mine gas first! You can't do anything if you don't have enough resources!=2547
VoiceOver/JeonA/NeedMoreMinerals00,Not enough minerals.=2548
VoiceOver/JeonA/NeedMoreMinerals01,I said, you don't have enough minerals. Put the SCVs to work!=2549
VoiceOver/JeonA/NeedMoreMinerals02,You don't have enough minerals. How many times do I gotta tell ya?=2550
VoiceOver/JeonA/NotEnoughEnergy00,Not enough energy.=2551
VoiceOver/JeonA/NotEnoughEnergy01,Ah! Not enough energy.=2552
VoiceOver/JeonA/NotEnoughEnergy02,Energy, energy, energy! Gather your chi!=2553
VoiceOver/JeonA/NukeReady00,Nuclear Missile ready.=2554
VoiceOver/JeonA/NukeReady01,The nuke is ready! The nuke!=2555
VoiceOver/JeonA/NukeReady02,Nuclear missile ready! =2556
VoiceOver/JeonA/PlaceInPowerField00,You must place that in a power field.=2557
VoiceOver/JeonA/PlaceInPowerField01,There is no power here.=2558
VoiceOver/JeonA/PlaceInPowerField02,Oh, there is no power here. Look at the ground.=2559
VoiceOver/JeonA/PylonUnderAttack00,Our pylon is under attack.=2560
VoiceOver/JeonA/PylonUnderAttack01,Pylon! Our Pylon is under attack!=2561
VoiceOver/JeonA/PylonUnderAttack02,Our Pylon is under attack! Wherever it is, you must protect it!=2562
VoiceOver/JeonA/QueenDeployed00,A new queen has emerged!=2563
VoiceOver/JeonA/QueenDeployed01,Here comes the Queen!=2564
VoiceOver/JeonA/QueenDeployed02,The Queen has appeared!=2565
VoiceOver/JeonA/ResearchComplete00,Research complete.=2566
VoiceOver/JeonA/ResearchComplete01,The research is finally finished! =2567
VoiceOver/JeonA/SalvageComplete00,Salvaging operation complete.=2568
VoiceOver/JeonA/SalvageComplete01,Salvage complete. It's better to salvage quickly.=2569
VoiceOver/JeonA/ThorRepaired00,Thor repair sequence complete.=2570
VoiceOver/JeonA/ThorRepaired01,Thor repair complete! How'd they repair it? With a hammer?=2571
VoiceOver/JeonA/Transmission00,Incoming transmission.=2572
VoiceOver/JeonA/Transmission01,Incoming transmission.=2573
VoiceOver/JeonA/TumorUnderAttack00,A creep tumor is under attack.=2574
VoiceOver/JeonA/TumorUnderAttack01,Your creep is under attack! Where is the enemy coming from!=2575
VoiceOver/JeonA/TumorUnderAttack02,No! The creep! You worked hard to expand!=2576
VoiceOver/JeonA/UpgradeComplete00,Upgrade complete.=2577
VoiceOver/JeonA/UpgradeComplete01,Upgrade complete! That took forever.=2578
VoiceOver/JeonA/WarpInComplete00,Warp complete.=2579
VoiceOver/JeonA/WarpInComplete01,Warp complete! Marvelous.=2580
VoiceOver/JeonA/WorkersUnderAttack00,Our SCVs are under attack.=2581
VoiceOver/JeonA/WorkersUnderAttack01,SCVs! Save them! You gotta save them! They're diligent people.=2582
VoiceOver/JeonA/WorkersUnderAttackProtoss00,Your probes are under attack!=2583
VoiceOver/JeonA/WorkersUnderAttackProtoss01,The Probe! Your Probe is under attack!=2584
VoiceOver/JeonA/WorkersUnderAttackProtoss02,Your Probe is under attack!  Probe! Uh, yes. The Probe! Hurry up!=2585
VoiceOver/JeonA/WorkersUnderAttackTerran00,Our SCVs are under attack.=2586
VoiceOver/JeonA/WorkersUnderAttackTerran01,SCVs! Save them! You gotta save them! They're diligent people.=2587
VoiceOver/JeonA/WorkersUnderAttackZerg00,Our drones are under attack!=2588
VoiceOver/JeonA/WorkersUnderAttackZerg01,Your Drones are under attack! Save our Drones!=2589
VoiceOver/JeonA/WorkersUnderAttackZerg02,Drones! Drones!=2590
VoiceOver/KaraxA/AddOnComplete01,Dobudówka gotowa.=2591
VoiceOver/KaraxA/AllyBaseUnderAttack00,Baza naszego sojusznika jest atakowana!=2592
VoiceOver/KaraxA/AllyUnderAttack00,Nasi sojusznicy nawiązali walkę z wrogiem.=2593
VoiceOver/KaraxA/BaseUnderAttack00,Zaatakowali naszą bazę!=2594
VoiceOver/KaraxA/BuildError00,Nie można przesyłać w to miejsce.=2595
VoiceOver/KaraxA/BuildErrorZerg00,Rozkaz niewykonalny.=2596
VoiceOver/KaraxA/CalldownLaunch00,Wykryto atak bronią jądrową! Prymitywne, ale skuteczne.=2597
VoiceOver/KaraxA/CalldownLaunch01,Wykrywam nadlatującą broń jądrową!=2598
VoiceOver/KaraxA/CommandCenterUpgraded00,Zakończono ulepszanie centrum dowodzenia.=2599
VoiceOver/KaraxA/Countdown00,Pięć... cztery... trzy... dwa... jeden...=2600
VoiceOver/KaraxA/EvolutionComplete00,Ewolucja zakończona.=2601
VoiceOver/KaraxA/ForcesUnderAttack00,Nasi wojownicy starli się z wrogiem.=2602
VoiceOver/KaraxA/ForcesUnderAttackZerg00,Twój szczep napotkał wroga.=2603
VoiceOver/KaraxA/GamePaused00,Chwila. Moje instrumenty wymagają kalibracji.=2604
VoiceOver/KaraxA/GameResumed00,Wybacz! Moje roboty bywają kapryśne. Kontynuujemy?=2605
VoiceOver/KaraxA/GeyserExhausted00,Zasymilowaliśmy cały wespan z tego gejzera.=2606
VoiceOver/KaraxA/GeyserExhausted01,Gejzer z wespanem został wyczerpany.=2607
VoiceOver/KaraxA/GeyserExhaustedZerg01,Gejzer z wespanem został wyeksploatowany.=2608
VoiceOver/KaraxA/MULEDeployed00,Wysyłam MUŁ-y.=2609
VoiceOver/KaraxA/MaxSupply00,Nie możemy zapewnić więcej zaopatrzenia.=2610
VoiceOver/KaraxA/MaxSupply01,Osiągnęliśmy maksimum zaopatrzenia.=2611
VoiceOver/KaraxA/MetamorphosisComplete00,Metamorfoza zakończona.=2612
VoiceOver/KaraxA/MineralsDepleted00,Na tym polu nie pozostały już żadne minerały.=2613
VoiceOver/KaraxA/MineralsDepleted01,Pole minerałów zostało wyeksploatowane.=2614
VoiceOver/KaraxA/MineralsDepleted02,Wyeksploatowaliśmy to pole minerałów.=2615
VoiceOver/KaraxA/MutationComplete00,Mutacja zakończona.=2616
VoiceOver/KaraxA/NeedCreep00,To należy przekształcać na biomasie.=2617
VoiceOver/KaraxA/NeedGeyser00,Asymilatory potrzebują gejzera, aby funkcjonować.=2618
VoiceOver/KaraxA/NeedGeyser01,To powinno stanąć na gejzerze z wespanem.=2619
VoiceOver/KaraxA/NeedMoreFood00,Potrzebne są dodatkowe pylony.=2620
VoiceOver/KaraxA/NeedMoreFood01,Posiadamy zbyt mało zaopatrzenia. Potrzebujemy więcej pylonów.=2621
VoiceOver/KaraxA/NeedMoreFood02,Musimy przyzwać dodatkowe pylony.=2622
VoiceOver/KaraxA/NeedMoreFoodTerran01,Potrzebne nam dodatkowe magazyny.=2623
VoiceOver/KaraxA/NeedMoreGas00,Nasze zapasy wespanu są niewystarczające.=2624
VoiceOver/KaraxA/NeedMoreGas01,Musimy zgromadzić więcej wespanu.=2625
VoiceOver/KaraxA/NeedMoreGas02,Potrzebujemy więcej wespanu=2626
VoiceOver/KaraxA/NeedMoreMinerals00,Trzeba nam więcej minerałów.=2627
VoiceOver/KaraxA/NeedMoreMinerals01,Do tego potrzebujemy więcej minerałów.=2628
VoiceOver/KaraxA/NeedMoreMinerals02,Gdybyśmy tylko mieli więcej minerałów.=2629
VoiceOver/KaraxA/NotEnoughEnergy00,Za mało energii.=2630
VoiceOver/KaraxA/NotEnoughEnergy01,Potrzebne jest więcej energii.=2631
VoiceOver/KaraxA/PlaceInPowerField00,To nie może działać bez pola zasilającego.=2632
VoiceOver/KaraxA/PylonUnderAttack00,Jeden z naszych pylonów jest pod ostrzałem.=2633
VoiceOver/KaraxA/ResearchComplete00,Badania zakończone.=2634
VoiceOver/KaraxA/ResearchComplete01,Ukończyliśmy nasze badania.=2635
VoiceOver/KaraxA/SalvageComplete00,Skończyliśmy złomowanie.=2636
VoiceOver/KaraxA/Transmission00,Odbieram transmisję.=2637
VoiceOver/KaraxA/UpgradeComplete00,Ulepszenia wprowadzone.=2638
VoiceOver/KaraxA/UpgradeComplete01,Opracowaliśmy nowe ulepszenia.=2639
VoiceOver/KaraxA/WarpInComplete00,Protokół przyzywania zakończony.=2640
VoiceOver/KaraxA/WarpInComplete01,Materializacja przesyłowa zakończona.=2641
VoiceOver/KaraxA/WorkersUnderAttack00,Zaatakowali nasze próbniki!=2642
VoiceOver/KaraxA/WorkersUnderAttack01,Wróg atakuje nasze próbniki!=2643
VoiceOver/KerriganA/AddOnComplete00,Dobudówka gotowa.=2644
VoiceOver/KerriganA/AddOnComplete01,Dobudówka ukończona.=2645
VoiceOver/KerriganA/AllyBaseUnderAttack00,Baza naszych sojuszników jest zagrożona.=2646
VoiceOver/KerriganA/AllyUnderAttack00,Nasi sojusznicy walczą.=2647
VoiceOver/KerriganA/BadLZ00,Nie możemy tam wylądować.=2648
VoiceOver/KerriganA/BaseUnderAttack00,Atakują naszą bazę.=2649
VoiceOver/KerriganA/BuildError00,To niewykonalne.=2650
VoiceOver/KerriganA/BuildErrorProtoss00,Nie możemy przesyłać w to miejsce.=2651
VoiceOver/KerriganA/BuildErrorTerran00,Nie możemy tutaj budować.=2652
VoiceOver/KerriganA/CalldownLaunch00,Wykryto odpalenie broni jądrowej.=2653
VoiceOver/KerriganA/CalldownLaunch01,Wykrywam atak jądrowy.=2654
VoiceOver/KerriganA/CommandCenterUpgraded00,Centrum dowodzenia zostało ulepszone.=2655
VoiceOver/KerriganA/ConstructInterrupt00,Coś przerwało nam budowę.=2656
VoiceOver/KerriganA/Countdown00,Pięć... cztery... trzy... dwa... jeden...=2657
VoiceOver/KerriganA/EvolutionComplete00,Ewolucja zakończona.=2658
VoiceOver/KerriganA/EvolutionComplete01,Ewolucja ukończona.=2659
VoiceOver/KerriganA/ForcesUnderAttack00,Nasze wojska są atakowane.=2660
VoiceOver/KerriganA/ForcesUnderAttack01,Nawiązaliśmy walkę z wrogiem.=2661
VoiceOver/KerriganA/GamePaused00,Robimy sobie przerwę, co?=2662
VoiceOver/KerriganA/GameResumed00,Wystarczająco długo to trwało.=2663
VoiceOver/KerriganA/GeyserExhausted00,Gejzer z wespanem wyczerpany.=2664
VoiceOver/KerriganA/GeyserExhausted01,Gejzer z wespanem został wyczerpany.=2665
VoiceOver/KerriganA/GeyserExhausted02,Wyczerpaliśmy gejzer z wespanem.=2666
VoiceOver/KerriganA/LandingInterrupt00,Coś blokuje strefę lądowania.=2667
VoiceOver/KerriganA/MULEDeployed00,Wysyłamy MUŁ-y na pole walki.=2668
VoiceOver/KerriganA/MaxSupply00,Nie. Osiągnęliśmy maksimum zaopatrzenia.=2669
VoiceOver/KerriganA/MaxSupply01,Niemożliwe. Osiągnięto limit zaopatrzenia.=2670
VoiceOver/KerriganA/MetamorphosisComplete00,Metamorfoza zakończona.=2671
VoiceOver/KerriganA/MetamorphosisComplete01,Metamorfoza ukończona.=2672
VoiceOver/KerriganA/MineralsDepleted00,Pole minerałów zostało wyczerpane.=2673
VoiceOver/KerriganA/MineralsDepleted01,Pole minerałów zostało wyczerpane.=2674
VoiceOver/KerriganA/MineralsDepleted02,Złoże minerałów się wyczerpało.=2675
VoiceOver/KerriganA/MutationComplete00,Mutacja zakończona.=2676
VoiceOver/KerriganA/MutationComplete01,Mutacja ukończona.=2677
VoiceOver/KerriganA/NeedCreep00,To należy postawić na biomasie.=2678
VoiceOver/KerriganA/NeedCreep01,Spróbuj jeszcze raz, tym razem na biomasie.=2679
VoiceOver/KerriganA/NeedGeyser00,Musimy to postawić na gejzerze z wespanem.=2680
VoiceOver/KerriganA/NeedGeyser01,Ekstraktor trzeba postawić na gejzerze z wespanem.=2681
VoiceOver/KerriganA/NeedGeyserProtoss00,Ten asymilator potrzebuje gejzera wespanowego.=2682
VoiceOver/KerriganA/NeedGeyserProtoss01,To trzeba przesłać nad gejzer wespanowy.=2683
VoiceOver/KerriganA/NeedGeyserTerran00,Rafinerie potrzebują gejzerów wespanowych.=2684
VoiceOver/KerriganA/NeedGeyserTerran01,To trzeba postawić na gejzerze wespanowym.=2685
VoiceOver/KerriganA/NeedMoreFood00,Powij więcej nadrządców.=2686
VoiceOver/KerriganA/NeedMoreFood01,Potrzebujemy więcej nadrządców.=2687
VoiceOver/KerriganA/NeedMoreFood02,Skończyło się zaopatrzenie. Pora powić nadrządców.=2688
VoiceOver/KerriganA/NeedMoreFoodProtoss00,Musimy przyzwać dodatkowe pylony.=2689
VoiceOver/KerriganA/NeedMoreFoodProtoss01,Potrzeba nam więcej pylonów.=2690
VoiceOver/KerriganA/NeedMoreFoodProtoss02,Do tego potrzeba dodatkowych pylonów.=2691
VoiceOver/KerriganA/NeedMoreFoodTerran00,Potrzebne nam dodatkowe magazyny.=2692
VoiceOver/KerriganA/NeedMoreFoodTerran01,Będziemy potrzebować więcej magazynów.=2693
VoiceOver/KerriganA/NeedMoreFoodTerran02,Do tego potrzeba więcej magazynów.=2694
VoiceOver/KerriganA/NeedMoreGas00,Mamy za mało wespanu.=2695
VoiceOver/KerriganA/NeedMoreGas01,Potrzebujemy więcej wespanu.=2696
VoiceOver/KerriganA/NeedMoreGas02,Do tego potrzeba więcej wespanu.=2697
VoiceOver/KerriganA/NeedMoreMinerals00,Potrzebujemy więcej minerałów.=2698
VoiceOver/KerriganA/NeedMoreMinerals01,Za mało minerałów.=2699
VoiceOver/KerriganA/NeedMoreMinerals02,Trzeba nam więcej minerałów.=2700
VoiceOver/KerriganA/NotEnoughEnergy00,Za mało energii.=2701
VoiceOver/KerriganA/NotEnoughEnergy01,Energia się skończyła.=2702
VoiceOver/KerriganA/NukeReady00,Głowica jądrowa uzbrojona i gotowa.=2703
VoiceOver/KerriganA/NukeReady01,Pocisk jądrowy gotowy. Ha, przypominają mi się stare czasy.=2704
VoiceOver/KerriganA/PlaceInPowerField00,To trzeba postawić w polu zasilającym.=2705
VoiceOver/KerriganA/PylonUnderAttack00,Atakują jeden z naszych pylonów.=2706
VoiceOver/KerriganA/QueenDeployed00,Powstała nowa królowa.=2707
VoiceOver/KerriganA/ResearchComplete00,Badania zakończone.=2708
VoiceOver/KerriganA/ResearchComplete01,Nasze badania się skończyły.=2709
VoiceOver/KerriganA/SalvageComplete00,Zakończyliśmy złomowanie.=2710
VoiceOver/KerriganA/ThorRepaired00,Nasz thor został naprawiony.=2711
VoiceOver/KerriganA/Transmission00,Odbieram transmisję.=2712
VoiceOver/KerriganA/TumorUnderAttack00,Tumor biomasy jest atakowany.=2713
VoiceOver/KerriganA/UpgradeComplete00,Ulepszanie zakończone.=2714
VoiceOver/KerriganA/UpgradeComplete01,Ulepszanie się powiodło.=2715
VoiceOver/KerriganA/WarpInComplete00,Przyzywanie zakończone.=2716
VoiceOver/KerriganA/WarpInComplete01,Przyzywanie udane.=2717
VoiceOver/KerriganA/WorkersUnderAttack00,Nasze robotnice są atakowane!=2718
VoiceOver/KerriganA/WorkersUnderAttack01,Atakują moje robotnice!=2719
VoiceOver/KerriganA/WorkersUnderAttackProtoss00,Nasze próbniki są atakowane.=2720
