Character/Description/Hill,This is the same character that appears in the Wings of Liberty campaign. (Already cast). A gruff mercenary captain who has had a hard life on the battlefield, he fights for profit and not for a cause.=0
Character/Name/ArtanisUI,Artanis=1
VoiceOver/HornerHanAnnouncer/MineralsDepleted02,Horner: Un campo de minerales se ha extinguido. Han: Oh, vaya.=2316
VoiceOver/HornerHanAnnouncer/MutationComplete00,Han: Has mutado algo correctamente. Horner: ¿Buen trabajo?=2317
VoiceOver/HornerHanAnnouncer/MutationComplete01,Horner: Tus zerg han acabado de mutar. Han: Intrigante.=2318
VoiceOver/HornerHanAnnouncer/NeedCreep00,Han: Eso va sobre biomateria. Horner: Se refiere a la cosa morada.=2319
VoiceOver/HornerHanAnnouncer/NeedCreep01,Horner: Necesitas biomateria. Han: Yo sí que te voy a dar biomateria.=2320
VoiceOver/HornerHanAnnouncer/NeedGeyser00,Horner: Para eso hace falta un géiser.=2321
VoiceOver/HornerHanAnnouncer/NeedGeyser01,Han: Géiseres. A por ellos. Horner: Por una vez tiene razón.=2322
VoiceOver/HornerHanAnnouncer/NeedGeyserProtoss00,Horner: Eso va sobre un géiser. Han: Está improvisando.=2323
VoiceOver/HornerHanAnnouncer/NeedGeyserProtoss01,Horner: Coloca eso sobre un géiser.=2324
VoiceOver/HornerHanAnnouncer/NeedGeyserZerg00,Horner: Eso se tiene que construirse sobre un géiser. Han: Eso. /// Horner: Gotta build that on a geyser. Han: You tell 'em.=2325
VoiceOver/HornerHanAnnouncer/NeedGeyserZerg01,Horner: Eso debe ir sobre un géiser. ¿Vale?=2326
VoiceOver/HornerHanAnnouncer/NeedMoreFood00,Horner: Necesitas más suministros.=2327
VoiceOver/HornerHanAnnouncer/NeedMoreFood01,Han: Faltan suministros.=2328
VoiceOver/HornerHanAnnouncer/NeedMoreFood02,Horner: Te faltan suministros. Han: ¿Quieres comprármelos a mí?=2329
VoiceOver/HornerHanAnnouncer/NeedMoreFoodProtoss00,Han: Construye más pilones de esos.=2330
VoiceOver/HornerHanAnnouncer/NeedMoreFoodProtoss01,Horner: Te hacen falta más pilones. Han: ¿Qué dices? /// Horner: You're short on pylons. Han: What are those?=2331
VoiceOver/HornerHanAnnouncer/NeedMoreFoodProtoss02,Horner: Necesitas pilones. Han: No tanto como te necesito a ti.=2332
VoiceOver/HornerHanAnnouncer/NeedMoreFoodZerg00,Han: Engendra más superamos.=2333
VoiceOver/HornerHanAnnouncer/NeedMoreFoodZerg01,Horner: Antes necesitas más superamos.=2334
VoiceOver/HornerHanAnnouncer/NeedMoreFoodZerg02,Horner: Para eso necesitarás más superamos.=2335
VoiceOver/HornerHanAnnouncer/NeedMoreGas00,Horner: Necesitas más gas. Han: ¡Ja!=2336
VoiceOver/HornerHanAnnouncer/NeedMoreGas01,Han: ¡Consigue gas de una vez! Horner: Mira, no te pases.=2337
VoiceOver/HornerHanAnnouncer/NeedMoreGas02,Horner: No tienes suficiente gas vespeno.=2338
VoiceOver/HornerHanAnnouncer/NeedMoreMinerals00,Horner: Te faltan minerales. Han: Sí, bastantes.=2339
VoiceOver/HornerHanAnnouncer/NeedMoreMinerals01,Han: Necesitas más de tus queridos minerales.=2340
VoiceOver/HornerHanAnnouncer/NeedMoreMinerals02,Horner: Recolecta más minerales, soldado.=2341
VoiceOver/HornerHanAnnouncer/NotEnoughEnergy00,Horner: Necesitas más energía. Han: ¡Con toda la que te sobra a ti, Matthew!=2342
VoiceOver/HornerHanAnnouncer/NotEnoughEnergy01,Han: ¡No hay energía!=2343
VoiceOver/HornerHanAnnouncer/NukeReady00,Horner: Bomba nuclear armada y lista. Han: ¡No la desperdicies!=2344
VoiceOver/HornerHanAnnouncer/NukeReady01,Han: ¡Ya puedes lanzar un ataque nuclear a los enemigos! Horner: Ten cuidado.=2345
VoiceOver/HornerHanAnnouncer/PlaceInPowerField00,Han: Eso debe estar en un campo de energía. Casi seguro. /// Han: That must go in a power field. Trust me.=2346
VoiceOver/HornerHanAnnouncer/PylonUnderAttack00,Horner: Le están dando caña a tu pilón.=2347
VoiceOver/HornerHanAnnouncer/PylonUnderAttack01,Han: Están dañado tu pilón.=2348
VoiceOver/HornerHanAnnouncer/PylonUnderAttack02,Horner: Atacan un pilón.=2349
VoiceOver/HornerHanAnnouncer/QueenDeployed00,Horner: Bien, has engendrado una reina. Han: ¡Yo soy tu reina, Matthew!=2350
VoiceOver/HornerHanAnnouncer/QueenDeployed01,Horner: Tu reina está lista para recibir órdenes. Han: Eso si las escucha...=2351
VoiceOver/HornerHanAnnouncer/QueenDeployed02,END=2352
VoiceOver/HornerHanAnnouncer/ResearchComplete00,Horner: Investigación completada. Ahora sácale provecho.=2353
VoiceOver/HornerHanAnnouncer/ResearchComplete01,Han: Tu investigación está lista. Ahora ve a sembrar el caos.=2354
VoiceOver/HornerHanAnnouncer/SalvageComplete00,Han: Operación de reciclaje completada. Tienes suerte de tenerme por aquí.=2355
VoiceOver/HornerHanAnnouncer/SalvageComplete01,Horner: El reciclaje está listo.=2356
VoiceOver/HornerHanAnnouncer/StartGame00,Horner: ¡Es hora de arrancar! Han: Veamos de lo que eres capaz.=2357
VoiceOver/HornerHanAnnouncer/StartGame01,Han: Que empiece la diversión. Horner: Igual para ti...=2358
VoiceOver/HornerHanAnnouncer/StartGame02,Horner: ¡Vale, adelante! Han: ¡Quiero ver una buena gresca!=2359
VoiceOver/HornerHanAnnouncer/ThorRepaired00,Horner: Las reparaciones del thor están listas. Han: ¡Ahora vas y lo rompes otra vez! /// Horner: Thor repairs are done. Han: Now break it again!=2360
VoiceOver/HornerHanAnnouncer/ThorRepaired01,Han: Tu thor está como nuevo. Horner: Disfrútalo mientras dure.=2361
VoiceOver/HornerHanAnnouncer/Transmission00,Horner: Transmisión entrante. Han: ¿Quién es?=2362
VoiceOver/HornerHanAnnouncer/TumorUnderAttack00,Horner: Tu tumor de biomateria está en peligro. Han: Ahora es personal.=2363
VoiceOver/HornerHanAnnouncer/TumorUnderAttack01,Han: Están aplastando tu tumor de biomateria.=2364
VoiceOver/HornerHanAnnouncer/TumorUnderAttack02,Horner: El enemigo está destruyendo tu tumor de biomateria.=2365
VoiceOver/HornerHanAnnouncer/UpgradeComplete00,Horner: Mejora completada.=2366
VoiceOver/HornerHanAnnouncer/UpgradeComplete01,Han: La mejora está lista, aprovéchala.=2367
VoiceOver/HornerHanAnnouncer/WarpInComplete00,Horner: Algo se ha invocado.=2368
VoiceOver/HornerHanAnnouncer/WarpInComplete01,Han: La invocación ha tenido éxito. /// Han: Warp successful.=2369
VoiceOver/HornerHanAnnouncer/WorkersUnderAttack00,Horner: Están friendo a nuestros VCE. Han: ¿De verdad te importan esos?=2370
VoiceOver/HornerHanAnnouncer/WorkersUnderAttack01,Horner: Los VCE necesitan protección.=2371
VoiceOver/HornerHanAnnouncer/WorkersUnderAttack02,Han: Tus estúpidos VCE necesitan ayuda.=2372
VoiceOver/HornerHanAnnouncer/WorkersUnderAttackProtoss00,Horner: Los enemigos están acribillando a tus sondas. Han: ¡Piu!=2373
VoiceOver/HornerHanAnnouncer/WorkersUnderAttackProtoss01,Horner: Esas sondas están heridas. Han: ¡Y no pueden defenderse!=2374
VoiceOver/HornerHanAnnouncer/WorkersUnderAttackProtoss02,Han: Tus sondas indefensas están pidiendo auxilio.=2375
VoiceOver/HornerHanAnnouncer/WorkersUnderAttackZerg00,Han: Los enemigos están atacando a tus pobrecitos zánganos. /// Han: Enemies strike at your weak, fleshy drones.=2376
VoiceOver/HornerHanAnnouncer/WorkersUnderAttackZerg01,Horner: Les están dando una paliza a tus zánganos. Han: Ay.=2377
VoiceOver/HornerHanAnnouncer/WorkersUnderAttackZerg02,Han: Atacan a tus zánganos.=2378
VoiceOver/IzshaA/AddOnComplete00,Anexo completado.=2379
VoiceOver/IzshaA/AllyBaseUnderAttack00,La base de nuestros aliados está siendo amenazada.=2380
VoiceOver/IzshaA/AllyUnderAttack00,Nuestros aliados están en combate.=2381
VoiceOver/IzshaA/BaseUnderAttack00,Atacan nuestra base.=2382
VoiceOver/IzshaA/BuildError00,Orden no válida.=2383
VoiceOver/IzshaA/BuildErrorProtoss00,No podemos invocar aquí.=2384
VoiceOver/IzshaA/BuildErrorTerran00,No se puede construir ahí.=2385
VoiceOver/IzshaA/CalldownLaunch00,Detectado ataque nuclear.=2386
VoiceOver/IzshaA/CalldownLaunch01,Detecto un ataque nuclear.=2387
VoiceOver/IzshaA/CommandCenterUpgraded00,Centro de mando mejorado.=2388
VoiceOver/IzshaA/Countdown00,Cinco... Cuatro... Tres... Dos... Uno...=2389
VoiceOver/IzshaA/EvolutionComplete00,Evolución completada.=2390
VoiceOver/IzshaA/EvolutionComplete01,Evolución completada.=2391
VoiceOver/IzshaA/ForcesUnderAttack00,Están atacando a nuestras tropas.=2392
VoiceOver/IzshaA/ForcesUnderAttack01,Nuestras tropas se enfrentan al enemigo.=2393
VoiceOver/IzshaA/ForcesUnderAttackProtoss01,Están atacando a nuestras tropas.=2394
VoiceOver/IzshaA/ForcesUnderAttackTerran00,Están atacando a nuestras tropas.=2395
VoiceOver/IzshaA/ForcesUnderAttackTerran01,Nuestras tropas han atacado al enemigo.=2396
VoiceOver/IzshaA/GamePaused00,Parece que debemos esperar.=2397
VoiceOver/IzshaA/GameResumed00,La batalla continúa.=2398
VoiceOver/IzshaA/GeyserExhausted00,Géiser de vespeno agotado.=2399
VoiceOver/IzshaA/GeyserExhausted01,Se ha agotado un géiser de vespeno.=2400
VoiceOver/IzshaA/GeyserExhausted02,Hemos agotado un géiser de vespeno.=2401
VoiceOver/IzshaA/LandingInterrupt00,La zona de aterrizaje no está despejada.=2402
VoiceOver/IzshaA/MaxSupply00,No es posible. Ya tenemos el máximo de suministros.=2403
VoiceOver/IzshaA/MaxSupply01,Imposible. Nuestros suministros están al máximo.=2404
VoiceOver/IzshaA/MetamorphosisComplete00,Metamorfosis completada.=2405
VoiceOver/IzshaA/MetamorphosisComplete01,Metamorfosis completada.=2406
VoiceOver/IzshaA/MineralsDepleted00,Campo de minerales agotado.=2407
VoiceOver/IzshaA/MineralsDepleted01,Se ha agotado un campo de minerales.=2408
VoiceOver/IzshaA/MineralsDepleted02,Grupo de minerales agotado.=2409
VoiceOver/IzshaA/MutationComplete00,Transformación completada.=2410
VoiceOver/IzshaA/MutationComplete01,Mutación completada.=2411
VoiceOver/IzshaA/NeedCreep00,Debemos situar eso sobre biomateria.=2412
VoiceOver/IzshaA/NeedCreep01,Debemos colocar eso sobre biomateria.=2413
VoiceOver/IzshaA/NeedGeyser00,Debemos colocar eso sobre un géiser de vespeno.=2414
VoiceOver/IzshaA/NeedGeyser01,Los extractores deben mutarse sobre un géiser de vespeno.=2415
VoiceOver/IzshaA/NeedGeyserProtoss00,Se necesita un géiser de vespeno para invocar.=2416
VoiceOver/IzshaA/NeedGeyserTerran01,Se necesita géiser de vespeno.=2417
VoiceOver/IzshaA/NeedMoreFood00,Crea más superamos.=2418
VoiceOver/IzshaA/NeedMoreFood01,Necesitamos más superamos.=2419
VoiceOver/IzshaA/NeedMoreFood02,Se necesitan más superamos.=2420
VoiceOver/IzshaA/NeedMoreFoodProtoss00,Debemos construir pilones adicionales.=2421
VoiceOver/IzshaA/NeedMoreFoodProtoss01,Se necesitan pilones adicionales.=2422
VoiceOver/IzshaA/NeedMoreFoodTerran01,Se necesitan depósitos de suministros adicionales.=2423
VoiceOver/IzshaA/NeedMoreFoodTerran02,Necesitamos más depósitos de suministros.=2424
VoiceOver/IzshaA/NeedMoreGas00,Vespeno insuficiente.=2425
VoiceOver/IzshaA/NeedMoreGas01,Necesitamos más gas vespeno.=2426
VoiceOver/IzshaA/NeedMoreGas02,Se necesita más gas vespeno.=2427
VoiceOver/IzshaA/NeedMoreMinerals00,Necesitamos más minerales.=2428
VoiceOver/IzshaA/NeedMoreMinerals01,No hay suficientes minerales.=2429
VoiceOver/IzshaA/NeedMoreMinerals02,Necesitamos más minerales.=2430
VoiceOver/IzshaA/NotEnoughEnergy00,Energía insuficiente.=2431
VoiceOver/IzshaA/NotEnoughEnergy01,Nos falta energía.=2432
VoiceOver/IzshaA/PylonUnderAttack00,Atacan nuestro pilón.=2433
VoiceOver/IzshaA/QueenDeployed00,Se ha engendrado una reina.=2434
VoiceOver/IzshaA/ResearchComplete00,Investigación completada.=2435
VoiceOver/IzshaA/ThorRepaired00,Nuestro thor ya está reparado.=2436
VoiceOver/IzshaA/Transmission00,Transmisión entrante.=2437
VoiceOver/IzshaA/TumorUnderAttack00,Atacan un tumor de biomateria.=2438
VoiceOver/IzshaA/UpgradeComplete00,Mejora completada.=2439
VoiceOver/IzshaA/WarpInComplete00,Invocación completada=2440
VoiceOver/IzshaA/WarpInComplete01,Invocación realizada.=2441
VoiceOver/IzshaA/WorkersUnderAttack00,¡Están atacando a nuestros zánganos!=2442
VoiceOver/IzshaA/WorkersUnderAttack01,El enemigo ataca a nuestros zánganos.=2443
VoiceOver/IzshaA/WorkersUnderAttackProtoss00,Asaltan a nuestras sondas.=2444
VoiceOver/IzshaA/WorkersUnderAttackTerran00,Están atacando a nuestros VCE.=2445
VoiceOver/IzshaA/WorkersUnderAttackTerran01,El enemigo ataca a nuestros VCE.=2446
VoiceOver/JeonA/AddOnComplete00,Add-on complete.=2447
VoiceOver/JeonA/AddOnComplete01,Add-on complete.=2448
VoiceOver/JeonA/AllyBaseUnderAttack00,Our ally's base is under attack.=2449
VoiceOver/JeonA/AllyBaseUnderAttack01,Our ally's base is under attack.=2450
VoiceOver/JeonA/AllyBaseUnderAttack02,Your ally's base is getting attacked. You gotta make a decision! You're the commander!=2451
VoiceOver/JeonA/AllyUnderAttack00,Our ally is being attacked.=2452
VoiceOver/JeonA/AllyUnderAttack01,Our ally is under attack!=2453
VoiceOver/JeonA/AllyUnderAttack02,Oh! Your ally is getting hit! You gotta help!=2454
VoiceOver/JeonA/BadLZ00,Unacceptable landing zone.=2455
VoiceOver/JeonA/BadLZ01,You can't land there. Are you looking below? Do you see what's below you?=2456
VoiceOver/JeonA/BaseUnderAttack00,Base is under attack.=2457
VoiceOver/JeonA/BaseUnderAttackProtoss00,Base is under attack.=2458
VoiceOver/JeonA/BaseUnderAttackTerran00,Base is under attack.=2459
VoiceOver/JeonA/BaseUnderAttackZerg00,Base is under attack.=2460
VoiceOver/JeonA/BuildErrorProtoss00,Unacceptable warp location.=2461
VoiceOver/JeonA/BuildErrorProtoss01,You can't warp there.=2462
VoiceOver/JeonA/BuildErrorProtoss02,You can't warp there. You can't build anywhere you want.=2463
VoiceOver/JeonA/BuildErrorTerran00,Unacceptable build location.=2464
VoiceOver/JeonA/BuildErrorTerran01,You can't build there! You don't have permission!=2465
VoiceOver/JeonA/BuildErrorZerg00,Unacceptable command.=2466
VoiceOver/JeonA/BuildErrorZerg01,You can't do that!=2467
VoiceOver/JeonA/CalldownLaunch00,Nuclear launch detected.=2468
VoiceOver/JeonA/CalldownLaunch01,They launched the nuke! You have to stop it! You can't get hit, no matter how awesome it looks!=2469
VoiceOver/JeonA/CommandCenterUpgraded00,Command center upgrade complete.=2470
VoiceOver/JeonA/CommandCenterUpgraded01,Command center upgrade is complete. It looks more awesome than before.=2471
VoiceOver/JeonA/ConstructInterrupt00,Construction interrupted.=2472
VoiceOver/JeonA/ConstructInterrupt01,Construction interrupted! Didn't you have permission to build here?=2473
VoiceOver/JeonA/Countdown00,5... 4... 3... 2... 1!=2474
VoiceOver/JeonA/Countdown01,5... 4... 3... 2... 1!=2475
VoiceOver/JeonA/EvolutionComplete00,Evolution complete.=2476
VoiceOver/JeonA/EvolutionComplete01,Evolution is complete! Have we gotten smarter?=2477
VoiceOver/JeonA/ForcesUnderAttack00,Your forces are under attack.=2478
VoiceOver/JeonA/ForcesUnderAttack01,Your forces are under attack. Commander, are you there?=2479
VoiceOver/JeonA/ForcesUnderAttackProtoss00,Your forces are under attack.=2480
VoiceOver/JeonA/ForcesUnderAttackProtoss01,Your forces are under attack. Commander, are you there?=2481
VoiceOver/JeonA/ForcesUnderAttackTerran00,Your forces are under attack.=2482
VoiceOver/JeonA/ForcesUnderAttackTerran01,Your forces are under attack. Commander, are you there?=2483
VoiceOver/JeonA/ForcesUnderAttackZerg00,Your forces are under attack.=2484
VoiceOver/JeonA/ForcesUnderAttackZerg01,Your forces are under attack. Commander, are you there?=2485
VoiceOver/JeonA/GGLose00,GG.=2486
VoiceOver/JeonA/GGWin00,GG!=2487
VoiceOver/JeonA/GamePaused00,Game paused.=2488
VoiceOver/JeonA/GamePaused01,Pause! There must be some technical difficulties.=2489
VoiceOver/JeonA/GameResumed00,Game resumed.=2490
VoiceOver/JeonA/GameResumed01,Finally, the game is resumed.=2491
VoiceOver/JeonA/GeyserExhausted00,Vespene geyser exhasusted.=2492
VoiceOver/JeonA/GeyserExhausted01,The geyser is tapped out! You got 'em all.=2493
VoiceOver/JeonA/GeyserExhaustedProtoss00,Vespene geyser exhasusted.=2494
VoiceOver/JeonA/GeyserExhaustedProtoss01,The geyser is tapped out! You got 'em all.=2495
VoiceOver/JeonA/GeyserExhaustedTerran00,Vespene geyser exhasusted.=2496
VoiceOver/JeonA/GeyserExhaustedTerran01,The geyser is tapped out! You got 'em all.=2497
VoiceOver/JeonA/GeyserExhaustedZerg00,Vespene geyser exhasusted.=2498
VoiceOver/JeonA/GeyserExhaustedZerg01,The geyser is tapped out! You got 'em all.=2499
VoiceOver/JeonA/LandingInterrupt00,Landing sequence interrupted.=2500
VoiceOver/JeonA/LandingInterrupt01,You can't land at this time.=2501
VoiceOver/JeonA/MaxSupply00,Unacceptable command. We are at maximum supply.=2502
VoiceOver/JeonA/MaxSupply01,Pay attention! You've reached the population capacity!=2503
VoiceOver/JeonA/MaxSupply02,You can't manufacture any more units! You already have 200 people! Well, if you still need more troops, you gotta retire the poor SCVs.=2504
VoiceOver/JeonA/MaxSupplyProtoss00,Unacceptable command. We are at maximum supply.=2505
VoiceOver/JeonA/MaxSupplyProtoss01,Protoss with supply limit filled complete! Is there anything else to warp? You must go into battle!=2506
VoiceOver/JeonA/MaxSupplyProtoss02,Protoss with all the supplies filled! Is there anything else to wait for?=2507
VoiceOver/JeonA/MaxSupplyTerran00,Unacceptable command. We are at maximum supply.=2508
VoiceOver/JeonA/MaxSupplyTerran01,Pay attention! You've reached the population capacity!=2509
VoiceOver/JeonA/MaxSupplyTerran02,You can't manufacture any more units! You already have 200 people! Well, if you still need more troops, you gotta retire the poor SCVs.=2510
VoiceOver/JeonA/MaxSupplyZerg00,Unacceptable command. We are at maximum supply.=2511
VoiceOver/JeonA/MaxSupplyZerg01,How selfish! You've reached the 200 limit, we can't produce any more!=2512
VoiceOver/JeonA/MaxSupplyZerg02,Huh? What more do we want to produce? You already have 200 troops!=2513
VoiceOver/JeonA/MetamorphosisComplete00,Metamorphosis complete.=2514
VoiceOver/JeonA/MetamorphosisComplete01,Metamorphosis complete!=2515
VoiceOver/JeonA/MineralsDepleted00,Mineral field depleted.=2516
VoiceOver/JeonA/MineralsDepleted01,When did the minerals get so small? You gotta look for more resources.=2517
VoiceOver/JeonA/MutationComplete00,Mutation complete.=2518
VoiceOver/JeonA/MutationComplete01,Mutation complete.=2519
VoiceOver/JeonA/NeedCreep00,We must place that on creep.=2520
VoiceOver/JeonA/NeedCreep01,Huh? That is not on the creep.=2521
VoiceOver/JeonA/NeedCreep02,Zerg buildings on the creep! Basic information from Starcraft 1.=2522
VoiceOver/JeonA/NeedGeyser00,Vespene geyser required for placement.=2523
VoiceOver/JeonA/NeedGeyser01,You have to build it on the vespene geyser! Gas doesn't just come out from anywhere.=2524
VoiceOver/JeonA/NeedGeyserProtoss00,That must be placed on a vespene geyser.=2525
VoiceOver/JeonA/NeedGeyserProtoss01,Build it on the vespene geyser.=2526
VoiceOver/JeonA/NeedGeyserProtoss02,You must put the gas tank on the gas!=2527
VoiceOver/JeonA/NeedGeyserTerran00,Vespene geyser required for placement.=2528
VoiceOver/JeonA/NeedGeyserTerran01,You have to build it on the vespene geyser! Gas doesn't just come out from anywhere.=2529
VoiceOver/JeonA/NeedGeyserZerg00,We must place that on a vespene geyser.=2530
VoiceOver/JeonA/NeedGeyserZerg01,You must build it on the vespene geyser.=2531
VoiceOver/JeonA/NeedGeyserZerg02,The Extractor must be placed on the geyser! You can't extract gas from anywhere.=2532
VoiceOver/JeonA/NeedMoreFood00,Additional supply depots required.=2533
VoiceOver/JeonA/NeedMoreFood01,You all gotta eat. You can't just give them work without feeding them.=2534
VoiceOver/JeonA/NeedMoreFood02,You need to build more supply depots. You should've built them already!=2535
VoiceOver/JeonA/NeedMoreFoodProtoss00,You must construct additional pylons.=2536
VoiceOver/JeonA/NeedMoreFoodProtoss01,You gotta warp more Pylons.=2537
VoiceOver/JeonA/NeedMoreFoodProtoss02,You must warp more Pylons. Even with enough resources, you can't warp more warriors if you don't have enough supplies.=2538
VoiceOver/JeonA/NeedMoreFoodProtoss03,Have you forgotten something? Pylons!=2539
VoiceOver/JeonA/NeedMoreFoodTerran00,Additional supply depots required.=2540
VoiceOver/JeonA/NeedMoreFoodTerran01,You all gotta eat. You can't just give them work without feeding them.=2541
VoiceOver/JeonA/NeedMoreFoodTerran02,You need to build more supply depots. You should've built them already!=2542
VoiceOver/JeonA/NeedMoreFoodZerg00,Spawn more Overlords.=2543
VoiceOver/JeonA/NeedMoreFoodZerg01,You must spawn more Overlords!=2544
VoiceOver/JeonA/NeedMoreFoodZerg02,Not enough Overlords. Regardless of anything else, we must have enough Overlords!=2545
VoiceOver/JeonA/NeedMoreGas00,Insufficient Vespene gas.=2546
VoiceOver/JeonA/NeedMoreGas01,You need more vespene gas. I know, it sucks.=2547
VoiceOver/JeonA/NeedMoreGas02,You gotta mine gas first! You can't do anything if you don't have enough resources!=2548
VoiceOver/JeonA/NeedMoreMinerals00,Not enough minerals.=2549
VoiceOver/JeonA/NeedMoreMinerals01,I said, you don't have enough minerals. Put the SCVs to work!=2550
VoiceOver/JeonA/NeedMoreMinerals02,You don't have enough minerals. How many times do I gotta tell ya?=2551
VoiceOver/JeonA/NotEnoughEnergy00,Not enough energy.=2552
VoiceOver/JeonA/NotEnoughEnergy01,Ah! Not enough energy.=2553
VoiceOver/JeonA/NotEnoughEnergy02,Energy, energy, energy! Gather your chi!=2554
VoiceOver/JeonA/NukeReady00,Nuclear Missile ready.=2555
VoiceOver/JeonA/NukeReady01,The nuke is ready! The nuke!=2556
VoiceOver/JeonA/NukeReady02,Nuclear missile ready! =2557
VoiceOver/JeonA/PlaceInPowerField00,You must place that in a power field.=2558
VoiceOver/JeonA/PlaceInPowerField01,There is no power here.=2559
VoiceOver/JeonA/PlaceInPowerField02,Oh, there is no power here. Look at the ground.=2560
VoiceOver/JeonA/PylonUnderAttack00,Our pylon is under attack.=2561
VoiceOver/JeonA/PylonUnderAttack01,Pylon! Our Pylon is under attack!=2562
VoiceOver/JeonA/PylonUnderAttack02,Our Pylon is under attack! Wherever it is, you must protect it!=2563
VoiceOver/JeonA/QueenDeployed00,A new queen has emerged!=2564
VoiceOver/JeonA/QueenDeployed01,Here comes the Queen!=2565
VoiceOver/JeonA/QueenDeployed02,The Queen has appeared!=2566
VoiceOver/JeonA/ResearchComplete00,Research complete.=2567
VoiceOver/JeonA/ResearchComplete01,The research is finally finished! =2568
VoiceOver/JeonA/SalvageComplete00,Salvaging operation complete.=2569
VoiceOver/JeonA/SalvageComplete01,Salvage complete. It's better to salvage quickly.=2570
VoiceOver/JeonA/ThorRepaired00,Thor repair sequence complete.=2571
VoiceOver/JeonA/ThorRepaired01,Thor repair complete! How'd they repair it? With a hammer?=2572
VoiceOver/JeonA/Transmission00,Incoming transmission.=2573
VoiceOver/JeonA/Transmission01,Incoming transmission.=2574
VoiceOver/JeonA/TumorUnderAttack00,A creep tumor is under attack.=2575
VoiceOver/JeonA/TumorUnderAttack01,Your creep is under attack! Where is the enemy coming from!=2576
VoiceOver/JeonA/TumorUnderAttack02,No! The creep! You worked hard to expand!=2577
VoiceOver/JeonA/UpgradeComplete00,Upgrade complete.=2578
VoiceOver/JeonA/UpgradeComplete01,Upgrade complete! That took forever.=2579
VoiceOver/JeonA/WarpInComplete00,Warp complete.=2580
VoiceOver/JeonA/WarpInComplete01,Warp complete! Marvelous.=2581
VoiceOver/JeonA/WorkersUnderAttack00,Our SCVs are under attack.=2582
VoiceOver/JeonA/WorkersUnderAttack01,SCVs! Save them! You gotta save them! They're diligent people.=2583
VoiceOver/JeonA/WorkersUnderAttackProtoss00,Your probes are under attack!=2584
VoiceOver/JeonA/WorkersUnderAttackProtoss01,The Probe! Your Probe is under attack!=2585
VoiceOver/JeonA/WorkersUnderAttackProtoss02,Your Probe is under attack!  Probe! Uh, yes. The Probe! Hurry up!=2586
VoiceOver/JeonA/WorkersUnderAttackTerran00,Our SCVs are under attack.=2587
VoiceOver/JeonA/WorkersUnderAttackTerran01,SCVs! Save them! You gotta save them! They're diligent people.=2588
VoiceOver/JeonA/WorkersUnderAttackZerg00,Our drones are under attack!=2589
VoiceOver/JeonA/WorkersUnderAttackZerg01,Your Drones are under attack! Save our Drones!=2590
VoiceOver/JeonA/WorkersUnderAttackZerg02,Drones! Drones!=2591
VoiceOver/KaraxA/AddOnComplete01,Anexo completado.=2592
VoiceOver/KaraxA/AllyBaseUnderAttack00,¡Atacan la base de nuestro aliado!=2593
VoiceOver/KaraxA/AllyUnderAttack00,Nuestros aliados se enfrentan al enemigo.=2594
VoiceOver/KaraxA/BaseUnderAttack00,¡Atacan nuestra base!=2595
VoiceOver/KaraxA/BuildError00,Es imposible invocar algo ahí.=2596
VoiceOver/KaraxA/BuildErrorZerg00,Orden inaceptable.=2597
VoiceOver/KaraxA/CalldownLaunch00,¡Ataque nuclear detectado! Primitivo, pero efectivo.=2598
VoiceOver/KaraxA/CalldownLaunch01,¡Detecto un arma nuclear!=2599
VoiceOver/KaraxA/CommandCenterUpgraded00,Mejora del centro de mando completada.=2600
VoiceOver/KaraxA/Countdown00,Cinco... Cuatro... Tres... Dos... Uno...=2601
VoiceOver/KaraxA/EvolutionComplete00,Evolución completada.=2602
VoiceOver/KaraxA/ForcesUnderAttack00,Nuestros guerreros están luchando con el enemigo.=2603
VoiceOver/KaraxA/ForcesUnderAttackZerg00,Tu prole ha entrado en contacto con el enemigo.=2604
VoiceOver/KaraxA/GamePaused00,Un momento. Hay que calibrar estos instrumentos.=2605
VoiceOver/KaraxA/GameResumed00,¡Mis disculpas! Estas sondas son bastante complicadas. ¿Continuamos?=2606
VoiceOver/KaraxA/GeyserExhausted00,Hemos asimilado todo el vespeno de este géiser.=2607
VoiceOver/KaraxA/GeyserExhausted01,Se ha agotado el géiser de vespeno.=2608
VoiceOver/KaraxA/GeyserExhaustedZerg01,Se ha extraído todo el vespeno de este géiser.=2609
VoiceOver/KaraxA/MULEDeployed00,Desplegando MULAs.=2610
VoiceOver/KaraxA/MaxSupply00,No se pueden entregar suministros adicionales.=2611
VoiceOver/KaraxA/MaxSupply01,Operamos con los suministros al máximo.=2612
VoiceOver/KaraxA/MetamorphosisComplete00,Metamorfosis completada.=2613
VoiceOver/KaraxA/MineralsDepleted00,Este campo de minerales está agotado.=2614
VoiceOver/KaraxA/MineralsDepleted01,Hemos recolectado todos los minerales de este campo.=2615
VoiceOver/KaraxA/MineralsDepleted02,Hemos agotado este campo de minerales.=2616
VoiceOver/KaraxA/MutationComplete00,Transformación completada.=2617
VoiceOver/KaraxA/NeedCreep00,Eso debe mutar sobre biomateria.=2618
VoiceOver/KaraxA/NeedGeyser00,Los asimiladores necesitan géiseres de vespeno para funcionar.=2619
VoiceOver/KaraxA/NeedGeyser01,Eso debe colocarse sobre un géiser de vespeno.=2620
