Character/Description/Hill,This is the same character that appears in the Wings of Liberty campaign. (Already cast). A gruff mercenary captain who has had a hard life on the battlefield, he fights for profit and not for a cause.=0
Character/Name/ArtanisUI,Artanis=1
VoiceOver/KimA/NeedMoreFood01,You need more supply depots. You need to build more.=2797
VoiceOver/KimA/NeedMoreFoodProtoss00,You must construct additional pylons.=2798
VoiceOver/KimA/NeedMoreFoodProtoss01,You must construct pylons. There is not enough.=2799
VoiceOver/KimA/NeedMoreFoodProtoss02,You must construct more pylons. Do you not know?=2800
VoiceOver/KimA/NeedMoreFoodTerran00,Additional supply depots required.=2801
VoiceOver/KimA/NeedMoreFoodTerran01,You need more supply depots. You need to build more.=2802
VoiceOver/KimA/NeedMoreFoodTerran02,You've reached the population limit! Pay attention.=2803
VoiceOver/KimA/NeedMoreFoodZerg00,Spawn more Overlords.=2804
VoiceOver/KimA/NeedMoreFoodZerg01,You've reached the population limit! You must spawn more Overlords quickly!=2805
VoiceOver/KimA/NeedMoreFoodZerg02,Overlords! Not enough Overlords is a rookie mistake. You're not a rookie, aren't you?=2806
VoiceOver/KimA/NeedMoreGas00,Insufficient vespene gas.=2807
VoiceOver/KimA/NeedMoreGas01,There isn't enough gas. Keep clicking! It'll be ready soon!=2808
VoiceOver/KimA/NeedMoreGas02,Gas, gas, gas!=2809
VoiceOver/KimA/NeedMoreMinerals00,Not enough minerals.=2810
VoiceOver/KimA/NeedMoreMinerals01,You don't have enough minerals. Just wait a little bit longer!=2811
VoiceOver/KimA/NotEnoughEnergy00,Not enough energy.=2812
VoiceOver/KimA/NotEnoughEnergy01,Not enough energy! Do not rush.=2813
VoiceOver/KimA/NotEnoughEnergy02,Not enough energy. You gotta wait a little bit longer.=2814
VoiceOver/KimA/NukeReady00,Nuclear missile ready.=2815
VoiceOver/KimA/NukeReady01,Nuke, nuke, nuke! Nuclear missile ready! Launch it! The romance of Terrans!=2816
VoiceOver/KimA/NukeReady02,Nuke is ready! That's why you're doing Terran!=2817
VoiceOver/KimA/NukeReady03,When it comes to Terrans, nukes! The nuke is finally ready!=2818
VoiceOver/KimA/PlaceInPowerField00,You must place that in a power field.=2819
VoiceOver/KimA/PlaceInPowerField01,The power field does not reach here!=2820
VoiceOver/KimA/PlaceInPowerField02,If the power field reaches up to here, Protoss is a real scam.=2821
VoiceOver/KimA/PylonUnderAttack00,Our pylon is under attack.=2822
VoiceOver/KimA/PylonUnderAttack01,Pylons! Your Pylons are under attack!=2823
VoiceOver/KimA/PylonUnderAttack02,You must protect the Pylons! Check quickly!=2824
VoiceOver/KimA/QueenDeployed00,A new queen has emerged!=2825
VoiceOver/KimA/QueenDeployed01,The Queen has arrived! Prepare for transfusion!=2826
VoiceOver/KimA/QueenDeployed02,Here comes the Queen. Greet her!=2827
VoiceOver/KimA/ResearchComplete00,Research complete.=2828
VoiceOver/KimA/ResearchComplete01,Finally the research is complete. Go use it!=2829
VoiceOver/KimA/SalvageComplete00,Salvaging operation complete.=2830
VoiceOver/KimA/SalvageComplete01,Salvage is complete. You mustn't waste resources.=2831
VoiceOver/KimA/ThorRepaired00,Thor repair sequence complete.=2832
VoiceOver/KimA/ThorRepaired01,The Thor has been renewed! Fills me with confidence.=2833
VoiceOver/KimA/Transmission00,Incoming transmission.=2834
VoiceOver/KimA/TumorUnderAttack00,A creep tumor is under attack.=2835
VoiceOver/KimA/TumorUnderAttack01,Your creep tumor is under attack. Good Zerg player should protect creep tumor.=2836
VoiceOver/KimA/TumorUnderAttack02,Your creep tumor is under attack. You must recover the lost land.=2837
VoiceOver/KimA/UpgradeComplete00,Upgrade complete.=2838
VoiceOver/KimA/UpgradeComplete01,You've waited long enough. Upgrade is finally complete!=2839
VoiceOver/KimA/WarpInComplete00,Warp in complete.=2840
VoiceOver/KimA/WarpInComplete01,Warp in complete.=2841
VoiceOver/KimA/WorkersUnderAttack00,Our SCV's are under attack.=2842
VoiceOver/KimA/WorkersUnderAttack01,The SCVs is under attack!=2843
VoiceOver/KimA/WorkersUnderAttack02,SCVs! SCVs! SCVs!=2844
VoiceOver/KimA/WorkersUnderAttackProtoss00,Your probes are under attack!=2845
VoiceOver/KimA/WorkersUnderAttackProtoss01,Probe! Your Probe is under attack! Ouch!=2846
VoiceOver/KimA/WorkersUnderAttackProtoss02,Your Probe is under attack! You should take them away!=2847
VoiceOver/KimA/WorkersUnderAttackTerran00,Our SCV's are under attack.=2848
VoiceOver/KimA/WorkersUnderAttackTerran01,The SCVs is under attack!=2849
VoiceOver/KimA/WorkersUnderAttackTerran02,SCVs! SCVs! SCVs!=2850
VoiceOver/KimA/WorkersUnderAttackZerg00,Our drones are under attack!=2851
VoiceOver/KimA/WorkersUnderAttackZerg01,Your Drone is under attack!=2852
VoiceOver/KimA/WorkersUnderAttackZerg02,Drones! If we are too weak, you'd better build something!=2853
VoiceOver/MengskA/AddOnComplete00,Annexe terminée. À présent, exploitez-la. /// Add-on complete. Now use it.=2854
VoiceOver/MengskA/AddOnComplete01,Votre annexe est opérationnelle. /// Your add-on's primed.=2855
VoiceOver/MengskA/AddOnComplete02,La nouvelle annexe est prête. /// New add-on ready.=2856
VoiceOver/MengskA/AllyBaseUnderAttack00,La base de notre allié est assiégée. /// Our ally's base is besieged.=2857
VoiceOver/MengskA/AllyBaseUnderAttack01,Nos alliés risquent de perdre cette base. /// Our allies might lose that base.=2858
VoiceOver/MengskA/AllyBaseUnderAttack02,L’ennemi a atteint une base alliée. /// The enemy's moved on an allied base.=2859
VoiceOver/MengskA/AllyUnderAttack00,Nos alliés sont acculés. Encore une fois. /// Our allies are in a bind. Again.=2860
VoiceOver/MengskA/AllyUnderAttack01,Les troupes alliées sont attaquées. Faites ce que vous avez à faire. /// Allied forces are under attack. Do what you will.=2861
VoiceOver/MengskA/AllyUnderAttack02,L’ennemi affronte les forces de notre allié. /// The enemy's confronting our ally's forces.=2862
VoiceOver/MengskA/AllyUnderAttack03,Vos alliés auraient bien besoin de renforts. Ils vous en seraient très reconnaissants. /// Your allies could use backup. They might return the favor.=2863
VoiceOver/MengskA/BadLZ00,Vous ne pouvez pas atterrir ici. /// Your can not land there.=2864
VoiceOver/MengskA/BadLZ01,Vous cherchez à vous écraser ? /// Are you trying to crash?=2865
VoiceOver/MengskA/BadLZ02,Choisissez une zone d’atterrissage plus adaptée. /// Pick your landing zone with more care.=2866
VoiceOver/MengskA/BaseUnderAttackTerran00,L’ennemi se trouve dans notre base. Restez sur vos gardes. /// The enemy's in our base. Pay attention.=2867
VoiceOver/MengskA/BaseUnderAttackTerran01,Ils frappent notre base. Déclenchez les pièges. /// They're hitting your base -- spring the trap.=2868
VoiceOver/MengskA/BaseUnderAttackTerran02,Votre base est attaquée. Comment comptez-vous répliquer ? /// Your base is under attack. How will you respond?=2869
VoiceOver/MengskA/BuildErrorProtoss00,Vous n’arriverez jamais à effectuer de transfert à cet endroit. /// You'll never be able to warp there.=2870
VoiceOver/MengskA/BuildErrorProtoss01,Transférez vos forces vers un autre emplacement. /// Warp your forces in somewhere else.=2871
VoiceOver/MengskA/BuildErrorProtoss02,Ne tentez pas de transfert ici. C’est une perte de temps. /// Don't try warping in there. It's a waste of time.=2872
VoiceOver/MengskA/BuildErrorTerran00,Je vous ai clairement expliqué où vous ne pouviez pas construire, non ? /// I've been clear about where you can't build.=2873
VoiceOver/MengskA/BuildErrorTerran01,Vous voulez construire ici ? Ce n’est même pas la peine d’essayer. /// You want to build there? Don't bother.=2874
VoiceOver/MengskA/BuildErrorTerran02,Il est interdit de construire à cet endroit. /// That spot's under interdiction.=2875
VoiceOver/MengskA/BuildErrorZerg00,Toute transformation est impossible ici. /// Morphing there is impossible.=2876
VoiceOver/MengskA/BuildErrorZerg01,Ce terrain est réservé. /// That real estate's reserved.=2877
VoiceOver/MengskA/BuildErrorZerg02,Pourquoi voudriez-vous donc transformer votre unité ici ? /// Why would you even want to morph that there?=2878
VoiceOver/MengskA/CalldownLaunch00,Attaque nucléaire détectée. /// Nuclear launch detected.=2879
VoiceOver/MengskA/CalldownLaunch01,Frappe nucléaire imminente. Pensez à vous couvrir les yeux lors de l’explosion. /// Nuke incoming. Cover your eyes when it hits.=2880
VoiceOver/MengskA/CalldownLaunch02,Missile nucléaire en approche. /// Nuclear ordnance inbound.=2881
VoiceOver/MengskA/CommandCenterUpgraded00,Le Centre de commandement est nettement amélioré. /// Command center is much-improved.=2882
VoiceOver/MengskA/CommandCenterUpgraded01,Amélioration du centre de commandement terminée. Je passerai inspecter le bâtiment. /// Command center upgraded. I'll be by for inspection.=2883
VoiceOver/MengskA/CommandCenterUpgraded02,Un centre de commandement amélioré ? Intéressant. /// An upgraded command center? Promising.=2884
VoiceOver/MengskA/ConstructInterrupt00,Construction arrêtée. /// Construction halted.=2885
VoiceOver/MengskA/ConstructInterrupt01,La construction a été interrompue. /// Construction's been interrupted.=2886
VoiceOver/MengskA/ConstructInterrupt02,Cette construction a été suspendue. /// That construction's put on hold.=2887
VoiceOver/MengskA/Countdown00,5… 4… 3… 2… 1… /// 5... 4... 3... 2... 1...=2888
VoiceOver/MengskA/Countdown01,5 secondes. 4… 3… 2… 1… /// 5 seconds. 4... 3... 2... 1...=2889
VoiceOver/MengskA/EvolutionComplete00,Voilà une étape fascinante de l’évolution zerg. /// A fascinating moment in zerg evolution.=2890
VoiceOver/MengskA/EvolutionComplete01,Évolution terminée. Impressionnant. /// Evolution complete. Impressive.=2891
VoiceOver/MengskA/EvolutionComplete02,Il semblerait que son évolution soit terminée. /// It looks like it's done evolving.=2892
VoiceOver/MengskA/ForcesUnderAttackTerran00,Notre armée est engagée dans une escarmouche. /// Our army's in a skirmish.=2893
VoiceOver/MengskA/ForcesUnderAttackTerran01,Vos forces se font attaquer. Reprenez la situation en main. /// Your force is under attack. Take control of the situation.=2894
VoiceOver/MengskA/ForcesUnderAttackTerran02,L’ennemi a lancé les hostilités. /// The enemy's begun hostilities.=2895
VoiceOver/MengskA/ForcesUnderAttackTerran03,L’ennemi a lancé un raid sur nos forces. Restez pragmatique. /// Enemy raid on our forces. Be pragmatic.=2896
VoiceOver/MengskA/GGLose00,Transmettez à la flotte. Nous partons. Maintenant ! /// Signal the fleet. We're moving out. Now!=2897
VoiceOver/MengskA/GGTie00,Hmph. Il existe deux catégories de personnes : les éternels gagnants et les éternels perdants. /// Hmph. There are only ever winners and losers.=2898
VoiceOver/MengskA/GGWin00,Bien. Tout est en ordre. /// Well. It's all in order.=2899
VoiceOver/MengskA/GamePaused00,Nous devons faire une pause. /// We need to pause.=2900
VoiceOver/MengskA/GamePaused01,Je vais rassembler mes esprits un instant. /// I'll gather my thoughts a moment.=2901
VoiceOver/MengskA/GamePaused02,Je vais prendre un peu de distance avec la campagne actuelle. /// I'm taking some time away from the campaign.=2902
VoiceOver/MengskA/GameResumed00,La pause est terminée. /// Recess is over.=2903
VoiceOver/MengskA/GameResumed01,Je suis de retour. /// I've returned.=2904
VoiceOver/MengskA/GameResumed02,Pouvons-nous continuer ? /// Shall we continue?=2905
VoiceOver/MengskA/GeyserExhaustedTerran00,Vous avez épuisé un geyser de vespène. Exploitez-en un autre. /// You've emptied a vespene geyser. Move on.=2906
VoiceOver/MengskA/GeyserExhaustedTerran01,Les ressources de ce geyser de vespène sont épuisées. /// Vespene geyser's spent.=2907
VoiceOver/MengskA/GeyserExhaustedTerran02,Encore un autre geyser de vespène tari. /// Another depleted geyser.=2908
VoiceOver/MengskA/GoodLuckHaveFun00,Comment ça, la guerre ? Pas du tout, c’est un test de terrain. /// War? No, this is a field test.=2909
VoiceOver/MengskA/GoodLuckHaveFun01,Je n’attends rien de moins qu’un véritable spectacle. /// I expect a command performance.=2910
VoiceOver/MengskA/GoodLuckHaveFun02,Laissons certaines conventions de côté pour cette fois. /// Let's put some conventions on hold.=2911
VoiceOver/MengskA/LandingInterrupt00,Reportez cet atterrissage. /// Defer that landing.=2912
VoiceOver/MengskA/LandingInterrupt01,Votre atterrissage est compromis. /// Your landing's in jeopardy.=2913
VoiceOver/MengskA/MULEDeployed00,MULE en mouvement. /// MULE in transit.=2914
VoiceOver/MengskA/MULEDeployed01,J’ai déployé un MULE. /// I've arranged for a MULE.=2915
VoiceOver/MengskA/MaxSupplyTerran00,Annulez cet ordre. Nous sommes déjà au maximum de ravitaillement. /// Belay that order. We're already at max supply.=2916
VoiceOver/MengskA/MaxSupplyTerran01,Capacité de ravitaillement maximale atteinte. /// You've reached maximum supply.=2917
VoiceOver/MengskA/MaxSupplyTerran02,Vos ressources sont au maximum. Tout est dit. /// You're at max supply. Everything's spoken for.=2918
VoiceOver/MengskA/MetamorphosisComplete00,Transformation terminée. Vérifiez que tout est intact. /// Metamorphosis compleete. Check that it's intact.=2919
VoiceOver/MengskA/MetamorphosisComplete01,Quelle transformation troublante... /// What a disquieting metamorphosis.=2920
VoiceOver/MengskA/MetamorphosisComplete02,La transformation s’est achevée. /// Metamorphosis has concluded.=2921
VoiceOver/MengskA/MineralsDepleted00,Tout le minerai du filon a été extrait. /// Mineral patch's been strip-mined.=2922
VoiceOver/MengskA/MineralsDepleted01,Le gisement de minerai est épuisé. Revendiquez-en un autre. /// Mineral field is out. Claim another.=2923
VoiceOver/MengskA/MineralsDepleted02,Un gisement de minerai est épuisé. J’espère que vous n’allez pas rester sans rien faire. /// A mineral field's depleted. I hope you aren't just sitting on them.=2924
VoiceOver/MengskA/MutationComplete00,Mutation terminée. Voyez par vous-même. /// Mutation's complete. Just look.=2925
VoiceOver/MengskA/MutationComplete01,Il paraît que votre mutation zerg est terminée. /// I'm told your zerg mutation's finished.=2926
VoiceOver/MengskA/MutationComplete02,Une nouvelle mutation. Cette unité rejoint nos rangs. /// A new mutation. It's one of ours.=2927
VoiceOver/MengskA/NeedCreep00,Non. Installez ça sur du mucus. /// No. Set it down on creep.=2928
VoiceOver/MengskA/NeedCreep01,Construisez sur du mucus. Et je me fiche de l’odeur. /// Build it on creep. I don't care how it smells.=2929
VoiceOver/MengskA/NeedCreep02,Tout ira bien si vous plantez ça sur un tas de mucus. /// That'll work if you plop it on a pile of creep.=2930
VoiceOver/MengskA/NeedGeyserTerran00,Il nous faudra un geyser de vespène pour ça. /// That'll require a vespene geyser.=2931
VoiceOver/MengskA/NeedGeyserTerran01,Construisez ça sur une source de vespène. /// Construct it on a source of vespene.=2932
VoiceOver/MengskA/NeedGeyserTerran02,Exploitez plutôt un geyser. /// Harness a geyser instead.=2933
VoiceOver/MengskA/NeedMoreFoodProtoss00,Construisez des pylônes, ou les Protoss resteront chez eux. /// Construct pylons, or the protoss stay home.=2934
VoiceOver/MengskA/NeedMoreFoodProtoss01,Construisez des pylônes si vous voulez faire venir plus de Protoss. /// Build pylons if you want to bring the protoss in.=2935
VoiceOver/MengskA/NeedMoreFoodProtoss02,Il vous faut plus de pylônes pour ça. /// You'll need more pylons for that.=2936
VoiceOver/MengskA/NeedMoreFoodTerran00,Installez des dépôts de ravitaillement. /// Put up some supply depots.=2937
VoiceOver/MengskA/NeedMoreFoodTerran01,Investissez dans un dépôt de ravitaillement. Et vite. /// Invest in a supply depot. Quickly.=2938
VoiceOver/MengskA/NeedMoreFoodTerran02,Construisez des dépôts de ravitaillement. Il y a trop de bouches à nourrir. /// Build supply depots. Too many mouths to feed.=2939
VoiceOver/MengskA/NeedMoreFoodZerg00,Créez un dominant. /// Spawn an overlord.=2940
VoiceOver/MengskA/NeedMoreFoodZerg01,Il nous faut plus de dominants pour exercer notre contrôle. /// We need more overlords to exert control.=2941
VoiceOver/MengskA/NeedMoreFoodZerg02,Créez davantage de dominants. Ou continuez à vous agiter inutilement. /// Make more overlords. Or keep fidgeting.=2942
VoiceOver/MengskA/NeedMoreFoodZerg03,Nous avons besoin de plus de dominants. /// More overlords are necessary.=2943
VoiceOver/MengskA/NeedMoreGas00,Gaz vespène insuffisant. /// Inadequate vespene gas.=2944
VoiceOver/MengskA/NeedMoreGas01,Vos réserves de vespène sont trop basses. /// Your vespene reserves are lacking.=2945
VoiceOver/MengskA/NeedMoreGas02,Il vous faut plus de vespène. /// You need more vespene.=2946
VoiceOver/MengskA/NeedMoreGas03,Vous êtes loin d’avoir assez de vespène. /// You don't have nearly enough vespene.=2947
VoiceOver/MengskA/NeedMoreMinerals00,Vous devez extraire plus de minerai. /// You need to dig up more minerals.=2948
VoiceOver/MengskA/NeedMoreMinerals01,Vous n’avez pas le minerai pour ça. /// You haven't got the minerals for that.=2949
VoiceOver/MengskA/NeedMoreMinerals02,Partez extraire plus de minerai. En quantités industrielles. /// Get more minerals. Be industrious.=2950
VoiceOver/MengskA/NotEnoughEnergy00,Votre niveau d’énergie est faible. /// You're low on energy.=2951
VoiceOver/MengskA/NotEnoughEnergy01,Pas assez d’énergie. Commencez le rationnement. /// Not enough energy. Start rationing.=2952
VoiceOver/MengskA/NotEnoughEnergy02,Il vous faut plus d’énergie. Trouvez une solution. /// You need more energy. Find a solution.=2953
VoiceOver/MengskA/NukeReady00,Je suis prêt à autoriser le lancement d’une frappe nucléaire. /// I'm ready to authorize a nuclear launch.=2954
VoiceOver/MengskA/NukeReady01,La bombe nucléaire est prête. Exterminez-les tous. /// Nuke is ready. Sweep them all.=2955
VoiceOver/MengskA/NukeReady02,Lancement d’une frappe nucléaire accordé. /// You're cleared for nuclear engagement.=2956
VoiceOver/MengskA/PlaceInPowerField00,Placez ça dans un champ d’énergie. /// Place it in a power field.=2957
VoiceOver/MengskA/PlaceInPowerField01,Vos champs d’énergie ne couvrent pas cette position. /// Your power fields aren't covering that position.=2958
VoiceOver/MengskA/PlaceInPowerField02,Transférez cela dans un champ d’énergie. /// Warp that inside a power field.=2959
VoiceOver/MengskA/PylonUnderAttack00,Ils attaquent votre réseau de pylônes. /// They're attacking the pylon infrastructure.=2960
VoiceOver/MengskA/PylonUnderAttack01,Votre pylône subit une attaque. /// Your pylon's going to lose power.=2961
VoiceOver/MengskA/PylonUnderAttack02,Votre pylône est en danger. /// Your pylon is at risk.=2962
VoiceOver/MengskA/QueenDeployed00,La reine est prête pour son couronnement. /// The queen's ready for her coronation.=2963
VoiceOver/MengskA/QueenDeployed01,Le rôle d’une reine est… d’apporter son aide. /// A queen's here to... provide assistance.=2964
VoiceOver/MengskA/QueenDeployed02,Une reine zerg est apparue. /// Zerg queen has emerged.=2965
VoiceOver/MengskA/ResearchComplete00,Votre recherche est terminée. /// Your research is complete.=2966
VoiceOver/MengskA/ResearchComplete01,La recherche est terminée. Vérifions le retour sur investissement. /// The research is done. Now show me results.=2967
VoiceOver/MengskA/ResearchComplete02,Voyons tout ce que ces fonds de recherche ont pu payer. /// Let's see what all that research money bought.=2968
VoiceOver/MengskA/SalvageComplete00,Recyclage terminé. /// Salvaging's wrapped up.=2969
VoiceOver/MengskA/SalvageComplete01,Nous avons terminé le recyclage. /// We've finished salvaging.=2970
VoiceOver/MengskA/SalvageComplete02,Une opération de recyclage parfaitement contrôlée. /// A perfectly timed salvage operation.=2971
VoiceOver/MengskA/ThorRepaired00,Votre Thor est réparé. Faites-y plus attention, dorénavant. /// Your thor's been repaired. Be more careful with it.=2972
VoiceOver/MengskA/ThorRepaired01,Thor est de nouveau prêt à combattre. /// Thor is combat-ready again.=2973
VoiceOver/MengskA/ThorRepaired02,Thor est revenu d’entre les morts. /// Thor's back from the dead.=2974
VoiceOver/MengskA/Transmission00,Transmission d’une annonce imminente. /// Broadcast coming through.=2975
VoiceOver/MengskA/Transmission01,Nous recevons une transmission. /// We're receiving a transmission.=2976
VoiceOver/MengskA/Transmission02,Nouvelle transmission en cours. /// New transmission incoming.=2977
VoiceOver/MengskA/TumorUnderAttack00,Votre tumeur muqueuse est en danger. /// Your creep tumor's imperiled.=2978
VoiceOver/MengskA/TumorUnderAttack01,Tumeur muqueuse attaquée. Je ne suis pas pressé d’en voir une nouvelle se développer. /// Creep tumor under attack. Not looking forward to watching another one grow.=2979
VoiceOver/MengskA/TumorUnderAttack02,Ils attaquent… une tumeur. /// They're attacking a... tumor.=2980
VoiceOver/MengskA/UpgradeComplete00,L’amélioration s’est terminée dans les temps. /// Upgrade is complete on schedule.=2981
VoiceOver/MengskA/UpgradeComplete01,Votre amélioration est prête pour la phase de production. /// Your upgrade's production-ready.=2982
VoiceOver/MengskA/UpgradeComplete02,Nos esprits les plus brillants ont terminé une amélioration. /// Our finest minds have finished an upgrade.=2983
VoiceOver/MengskA/WarpInComplete00,Transfert réussi. /// Warp successful.=2984
VoiceOver/MengskA/WarpInComplete01,Le transfert a été réalisé, comme convenu. /// It's warped through, as agreed.=2985
VoiceOver/MengskA/WarpInComplete02,Transfert terminé. /// Warp concluded.=2986
VoiceOver/MengskA/WorkersUnderAttackProtoss00,Ils menacent les sondes. /// They're threatening the probes.=2987
VoiceOver/MengskA/WorkersUnderAttackProtoss01,Vos sondes sont en danger. Essayez au moins de recycler leurs composants. /// Your probes are in danger. At least salvage their parts.=2988
VoiceOver/MengskA/WorkersUnderAttackProtoss02,On dirait que vos sondes sont attaquées. /// Sounds like your probes are being attacked.=2989
VoiceOver/MengskA/WorkersUnderAttackTerran00,Vos VCS sont attaqués. Leur travail nous est indispensable ! /// SCVs under attack. Their labor is our backbone!=2990
VoiceOver/MengskA/WorkersUnderAttackTerran01,Ils s’en prennent à vos VCS. /// They're hounding your SCVs.=2991
VoiceOver/MengskA/WorkersUnderAttackTerran02,Nos braves pilotes de VCS sont attaqués. /// Our brave SCV pilots are under attack.=2992
VoiceOver/MengskA/WorkersUnderAttackZerg00,L’ennemi a pris nos drones en embuscade ! /// Enemy's ambushed our drones!=2993
VoiceOver/MengskA/WorkersUnderAttackZerg01,Ils attaquent les drones. /// They're engaging the drones.=2994
VoiceOver/MengskA/WorkersUnderAttackZerg02,Drones attaqués. Toutes mes condoléances. /// Drones under attack. My condolences.=2995
VoiceOver/NathaniasA/AddOnComplete00,Annexe terminée.=2996
VoiceOver/NathaniasA/AddOnComplete01,L’annexe est opérationnelle.=2997
VoiceOver/NathaniasA/AllyBaseUnderAttack01,La base de notre allié est attaquée.=2998
VoiceOver/NathaniasA/AllyUnderAttack02,Vos alliés livrent bataille.=2999
VoiceOver/NathaniasA/BadLZ01,Zone d’atterrissage inacceptable.=3000
VoiceOver/NathaniasA/BuildError00,Impossible de construire là !=3001
VoiceOver/NathaniasA/CalldownLaunch00,Lancement nucléaire détecté=3002
VoiceOver/NathaniasA/ConstructInterrupt01,Construction interrompue.=3003
VoiceOver/NathaniasA/Countdown00,Cinq… quatre… trois… deux… un…=3004
VoiceOver/NathaniasA/EndGame00,GG !=3005
VoiceOver/NathaniasA/EvolutionComplete00,Évolution terminée.=3006
VoiceOver/NathaniasA/ForcesUnderAttack00,Nos troupes sont attaquées.=3007
VoiceOver/NathaniasA/GeyserExhausted00,Geyser de gaz vespène épuisé.=3008
VoiceOver/NathaniasA/LandingInterrupt00,Séquence d’atterrissage interrompue.=3009
VoiceOver/NathaniasA/MetamorphosisComplete00,Transformation terminée.=3010
VoiceOver/NathaniasA/MineralsDepleted00,Gisement de minerai épuisé.=3011
VoiceOver/NathaniasA/MutationComplete01,Mutation terminée.=3012
VoiceOver/NathaniasA/NeedMoreFood00,Dépôts de ravitaillement supplémentaires requis.=3013
VoiceOver/NathaniasA/NeedMoreFoodProtoss00,Nous devons transférer davantage de pylônes.=3014
VoiceOver/NathaniasA/NeedMoreFoodZerg00,On manque de dominants.=3015
VoiceOver/NathaniasA/NeedMoreGas00,Insuffisance de gaz vespène.=3016
VoiceOver/NathaniasA/NeedMoreMinerals00,Pénurie de minerai.=3017
VoiceOver/NathaniasA/NotEnoughEnergy00,Pas assez d’énergie.=3018
VoiceOver/NathaniasA/ResearchComplete00,Recherche terminée.=3019
VoiceOver/NathaniasA/ResearchComplete01,Votre recherche a abouti.=3020
VoiceOver/NathaniasA/Transmission00,Transmission en cours.=3021
VoiceOver/NathaniasA/TumorUnderAttack00,Tumeur muqueuse attaquée.=3022
VoiceOver/NathaniasA/UpgradeComplete00,Amélioration terminée.=3023
VoiceOver/NathaniasA/WarpInComplete01,Le transfert est réussi.=3024
VoiceOver/NathaniasA/WorkersUnderAttack00,VCS attaqués !=3025
VoiceOver/NathaniasA/WorkersUnderAttackZerg00,Vos ouvriers sont attaqués.=3026
VoiceOver/NovaA/AddOnComplete00,Annexe terminée. /// Add-on complete.=3027
VoiceOver/NovaA/AddOnComplete01,Annexe prête et opérationnelle. /// Add-on is up and running.=3028
VoiceOver/NovaA/AllyBaseUnderAttack00,La base de notre allié est attaquée. /// Our ally's base is under attack.=3029
VoiceOver/NovaA/AllyUnderAttack00,Les troupes alliées sont attaquées. /// Allied forces are under attack.=3030
VoiceOver/NovaA/BadLZ00,Impossible d’atterrir à cet endroit. /// It's impossible to land there.=3031
VoiceOver/NovaA/BaseUnderAttack00,Notre base est attaquée ! /// Our base is under attack!=3032
VoiceOver/NovaA/BuildError00,Impossible de construire ici. /// Can't build there.=3033
VoiceOver/NovaA/BuildErrorProtoss00,Transfert impossible. /// Can't warp that in.=3034
VoiceOver/NovaA/BuildErrorZerg00,Négatif. /// Can't follow that command.=3035
VoiceOver/NovaA/CalldownLaunch00,Attaque nucléaire détectée. /// Nuclear launch detected.=3036
VoiceOver/NovaA/CalldownLaunch01,On va devoir faire face à une frappe nucléaire. /// We have an incoming nuke to deal with.=3037
VoiceOver/NovaA/CommandCenterUpgraded00,Centre de commandement amélioré. /// Command center has been upgraded.=3038
VoiceOver/NovaA/ConstructInterrupt00,Nos VCS ont été interrompus. /// Our SCVs have been interrupted.=3039
VoiceOver/NovaA/Countdown00,Cinq… Quatre… Trois… Deux… Un… /// Five... Four... Three... Two... One...=3040
VoiceOver/NovaA/EvolutionComplete00,Évolution terminée. /// Evolution complete.=3041
VoiceOver/NovaA/EvolutionComplete01,Il semblerait que votre couvée ait évolué. /// Looks like your brood has evolved.=3042
VoiceOver/NovaA/ForcesUnderAttack00,Nos troupes ont engagé le combat. /// Our forces have engaged the enemy.=3043
VoiceOver/NovaA/ForcesUnderAttack01,Nos troupes ont ouvert le feu. /// Our forces have opened fire.=3044
VoiceOver/NovaA/ForcesUnderAttackProtoss00,Nos guerriers sont attaqués. /// Our warriors are under attack.=3045
VoiceOver/NovaA/ForcesUnderAttackProtoss01,On dirait que nos guerriers sont occupés avec l’ennemi. /// Looks like our warriors are seeing some action.=3046
VoiceOver/NovaA/ForcesUnderAttackZerg00,Vos troupes sont tombées sur l’ennemi. /// Your forces have encountered the enemy.=3047
VoiceOver/NovaA/ForcesUnderAttackZerg01,Votre couvée a trouvé quelque chose à se mettre sous la dent. /// Your brood has found something to chew on.=3048
VoiceOver/NovaA/GamePaused00,Tenez la position. /// Hold position.=3049
VoiceOver/NovaA/GameResumed00,Début de l’opération. /// Operation commencing.=3050
VoiceOver/NovaA/GeyserExhausted00,On a épuisé un geyser de vespène. /// We've exhausted a vespene geyser.=3051
VoiceOver/NovaA/GeyserExhausted01,Un geyser de vespène est à sec. /// A vespene geyser's been tapped out.=3052
VoiceOver/NovaA/LandingInterrupt00,Nettoyez d’abord la zone d’atterrissage. /// Clear the landing zone first.=3053
VoiceOver/NovaA/MULEDeployed00,Déploiement de nos MULE en cours. /// Deploying our MULEs now.=3054
VoiceOver/NovaA/MaxSupply00,Capacité de ravitaillement maximale atteinte. /// We're at maximum supply.=3055
VoiceOver/NovaA/MaxSupply01,Notre ravitaillement a atteint son maximum. /// Our supply is capped out.=3056
VoiceOver/NovaA/MetamorphosisComplete00,Transformation terminée. /// Metamorphosis complete.=3057
VoiceOver/NovaA/MetamorphosisComplete01,La transformation a réussi, enfin… je crois. /// Metamorphosis successful. I think.=3058
VoiceOver/NovaA/MineralsDepleted00,Champ de minerai épuisé. /// Mineral field depleted.=3059
