Conversation/DEBUG_FaceAnimTest/Group00001=凱莉根 /// Kerrigan
Conversation/DEBUG_FaceAnimTest/Group00002=伊茲夏 /// Izsha
Conversation/DEBUG_FaceAnimTest/Group00003=札迦拉 /// Zagara
Conversation/DEBUG_FaceAnimTest/Group00004=斯杜科夫 /// Stukov
Conversation/DEBUG_FaceAnimTest/Group00005=維勒安 /// Valerian
Conversation/DEBUG_FaceAnimTest/Group00006=德哈卡 /// Dehaka
Conversation/DEBUG_FaceAnimTest/Group00007=菈莎拉 /// Lasarra
Conversation/DEBUG_FaceAnimTest/Group00008=Kerrigan Infested /// Kerrigan Infested
Conversation/zMission_Korhal03/Line00062=女皇，有艘人類戰巡艦正航向妳那個方向。 /// My queen, a terran battlecruiser is inbound on your location.
Conversation/zMission_Korhal03/Line00063=該做個了斷了。 /// Let's finish the job.
Conversation/zMission_Korhal03/Line00065=[Serious]這艘戰巡艦看起來有點眼熟[/Serious]...[Surprise]是吉姆？[/Surprise] /// [Serious]There's something familiar about [/Serious]-- [Surprise]Jim?[/Surprise]
Conversation/zMission_Korhal03/Line00066=今天的事情我們責無旁貸。我們要一起面對。 /// We're both tied up in whatever happens here today. We do it together.
Conversation/zMission_Korhal03/Line00067=蒙斯克設置了些大型砲塔。我來幫妳解決吧。 /// Mengsk has some pretty big gun towers out here. I'll help you take em out.
Conversation/zMission_Korhal03/Line00068=毀掉第一座砲塔了。我要找個安全的地方維修。 /// First tower's down. I'm gonna find a quiet spot to repair.
Conversation/zMission_Korhal03/Line00069=海伯利昂號嚴重受損。注意敵方砲火！ /// The Hyperion's still pretty banged up. Keep an eye out for those guns!
Conversation/zMission_Korhal03/Line00070=[Surprise 70]有大型艦隊[/Surprise]往這裡來了，最好來點幫手。 /// [Surprise 70]Pretty big fleet [/Surprise]coming this way. Could use some help taking these guys down.
Conversation/zMission_Korhal03/Line00071=敵人太多了！我們受到損傷！ /// There's too many! We're taking damage!
Conversation/zMission_Korhal03/Line00072=這裡需要支援！ /// Could use some help here!
Conversation/zMission_Korhal03/Line00073=該死。我們遭到攻擊！ /// Shoot. We're taking fire!
Conversation/zMission_Korhal03/Line00074=狀況危急！我這裡需要支援！ /// Systems are critical! I need help here!
Conversation/zMission_Korhal03/Line00075=空怒中隊！[Serious]毀掉海伯利昂號！[/Serious] /// Sky Fury Squadron! [Serious]Destroy the Hyperion![/Serious]
Conversation/zMission_Korhal03/Line00076=好了，我動身了。我們砲塔見。 /// Alright, I'm headed out. Meet ya at the tower.
Conversation/zMission_Korhal03/Line00077=我出發了。 /// I'm on my way.
Conversation/zMission_Korhal03/Line00078=時候到了，莎拉！打破這道門吧！ /// This is it Sarah! Let's take down that gate!
Conversation/zMission_Korhal03/Line00079=我要返航進行維修。 /// I'm heading back to repair.
Conversation/zMission_Korhal03/Line00080=搞定了！我們要回去進行維修。 /// Last one! We're heading to repair.
Conversation/zMission_Korhal03/Line00081=戰巡艦隊來襲！莎拉，[Surprise 80]這次可能需要妳幫忙！[/Surprise] /// Battlecruisers inbound! [Surprise 80]Might need your help on this one,[/Surprise] Sarah!
Conversation/zMission_Korhal03/Line00083=[Surprise]莎拉！繼續前進！[/Surprise]妳必須結束這一切！不用管我了。 /// [Surprise]Sarah, keep going![/Surprise] You've got to finish this! Go on without me.
Conversation/zMission_Korhal03/Line00087=女皇萬歲。 /// Long live the queen.
Conversation/zMission_Korhal03/Line00088=莎拉！我們麻煩大了！ /// Sarah! We're in serious trouble!
Conversation/zMission_Korhal03/Line00089=A 中隊！[Angry]擊落那艘該死的戰巡艦！[/Angry] /// Alpha Squadron! [Angry]Destroy that damnable ship![/Angry]
Conversation/zMission_Korhal03/Line00090=整修完畢，準備出擊。等妳準備好，我們可以朝下一座砲塔進攻。 /// Patched up and good to go. We can make a run on another tower when you're ready.
Conversation/zMission_Korhal03/Line00091=海伯利昂號處於最佳狀態，隨時可以跟妳一起出擊。 /// Hyperion's at full power. We're ready to push when you are.
Conversation/zMission_Korhal03/Line00092=系統運作正常。就等妳了，親愛的。 /// Systems are nominal. Ready when you are darlin.
Conversation/zMission_Korhal03/Line00093=[Surprise 80]我怎麼可能不管你！[/Surprise]撐住，[Serious]吉姆，我來了！[/Serious] /// [Surprise 80]Like hell I will![/Surprise] Hold on, Jim, [Serious]I'm coming![/Serious]
Conversation/zMission_Korhal03/Line00094=雷諾，還記得這個嗎？你那個罪犯夥伴人真好，把這玩意留給我。 /// Remember this, Raynor? It was nice of your criminal partner to leave it here for me.
Conversation/zMission_Korhal03/Line00095=[Surprise]該死，[/Surprise]這信號化成灰我也認得，[Surprise]他派出奧丁了！[/Surprise] /// [Surprise]Ah, crap[/Surprise]. I'd recognize that signature anywhere. [Surprise]He sent out the Odin![/Surprise]
Conversation/zMission_Korhal03/Line00096=海伯利昂號還在維修，如果妳打算獨自進攻，千萬要小心敵方的砲塔！ /// The Hyperion's still under repair. If you're going to push without me, watch out for those guns!
Conversation/zMission_Korhal03/Line00097=我還得花點時間才能修好。妳自己要小心！ /// Gonna need some more time to repair. Be careful out there!
Conversation/zMission_Korhal03/Line00098=海伯利昂號維修完畢。 /// The Hyperion is fully repaired.
Conversation/zMission_Korhal03/Line00099=直接一路清到砲塔那裡，我會支援你的！ /// Just, clear your way to a tower and I'll back you up!
Conversation/zMission_Korhal03/Line00100=[Surprise 70]吉姆，[/Surprise][Happy 80]謝謝你。[/Happy] /// [Surprise 70]Jim. [/Surprise][Happy 80]Thank you.[/Happy]
Conversation/zMission_Korhal03/Line00101=晚點再謝我，[Serious]拿出妳作戰的狠勁吧。[/Serious] /// Thank me later. [Serious]It's time you put your war-face on.[/Serious]
Conversation/zMission_Korhal03/Line00102=好，朝砲塔移動中！ /// Alright, heading to the gun tower now!
Conversation/zMission_Korhal03/Line00103=[Serious]我感應到...[/Serious][Surprise 90]不，這是不可能的。[/Surprise] /// [Serious]I sense...[/Serious][Surprise 90] No, it can't be.[/Surprise]
Conversation/zMission_Korhal03/Line00104=我沒想到你會回來... /// I didn't think you would come back...
Conversation/zMission_Korhal03/Line00105=吉姆，慢一點，我還沒出手你就快清光他們了！ /// Slow down, Jim. You're going to finish them all without me!
Conversation/zMission_Korhal03/Line00106=那就快點跟上吧！ /// Better catch up then!
Conversation/zMission_Korhal03/Line00107=我知道妳不會就這樣解體的，寶貝！ /// I knew you'd hold together, baby!
Conversation/zMission_Korhal03/Line00108=喔！史汪，受損狀況如何？ /// Whoa. What's the damage, Swann?
Conversation/zMission_Korhal03/Line00109=吉米，蠻糟的，不過這寶貝撐得下去。 /// It's bad, Jimmy, but she'll hold together.
Conversation/zMission_Korhal03/Line00110=撐著，吉姆，我去幫你。 /// Hang on Jim. I'll get to you.
Conversation/zMission_Korhal03/Line00111=莎拉，我沒事的，妳快去宮殿那邊！ /// I'll be fine, Sarah. You get to the palace!
Conversation/zMission_Korhal03/Line00112=不行，吉姆，我這次不會再丟下你了。 /// Not this time, Jim. I won't leave you behind again.
Conversation/zMission_Korhal03/Line00113=自治聯盟大部分兵力都把目標從海伯利昂號轉到我們身上了。 /// The majority of the Dominion forces are ignoring the Hyperion to focus on us.
Conversation/zMission_Korhal03/Line00114=雖然現在我們的威脅性較大，不過蒙斯克很快就會回來找吉姆。我們必須過去保護海伯利昂號。 /// We're the bigger threat right now. But Arcturus will come back for Jim later. We have to get to the Hyperion and secure it.
Conversation/zMission_Korhal03/Line00115=吉姆，你不是應該在疏散市民嗎？ /// Jim, weren't you supposed to be evacuating civilians?
Conversation/zMission_Korhal03/Line00116=交給維勒安和霍納去處理了。我有其他事情要辦。 /// Valerian and Horner got that handled. I had other things to do.
Conversation/zMission_Korhal03/Line00117=撐住！吉姆！我們來了！ /// Hold on, Jim! We're coming!
Conversation/zMission_Korhal03/Line00118=我們遭到對方集中攻擊！ /// Taking fire! They're focusing on us!
Conversation/zMission_Korhal03/Line00120=我的弟兄正準備對自治聯盟發動攻擊，就快出發了。 /// My boys are preppin' to attack the Dominion. Heading out in a bit.
Conversation/zMission_Korhal03/Line00121=好啦，各位弟兄，給自治聯盟來點教訓吧！ /// Alright boys, let's go kick some Dominon ass!
Conversation/zMission_Korhal03/Line00122=攻擊自治聯盟的準備工作快要完成了，即將出擊。 /// We're almost ready to attack the Dominion. Moving out soon.
Conversation/zMission_Korhal03/Line00123=我們即將對自治聯盟發動攻擊，快準備好了。 /// We're getting ready to attack the Dominion. Be ready shortly.
Conversation/zMission_Korhal03/Line00124=準備好，各位！該我們出場了！ /// Lock and load, gentlemen! We're up!
Conversation/zMission_Korhal03/Line00125=動起來，突擊隊上陣了！ /// Let's move out! Raiders roll!
Conversation/zMission_Korhal03/Line00126=就算這樣還是救不了你的。[Serious]你要躲在多少具屍體後面才夠？[/Serious] /// And yet they still won't be enough [Serious]to save you. How many bodies will you hide behind?[/Serious]
Conversation/zMission_Korhal03/Line00127=[Serious]我感應到...[/Serious][Surprise 90]不，這是不可能的。[/Surprise] /// [Serious]I sense...[/Serious][Surprise 90] No, it can't be.[/Surprise]
Conversation/zMission_Korhal03/Line00128=[Serious]這艘戰巡艦看起來有點眼熟[/Serious]...[Surprise]是吉姆？[/Surprise] /// [Serious]There's something familiar about [/Serious]-- [Surprise]Jim?[/Surprise]
Conversation/zMission_Korhal03/Line00129=我沒想到你會回來... /// I didn't think you would come back...
Conversation/zMission_Korhal03/Line00130=吉姆，慢一點，我還沒出手你就快清光他們了！ /// Slow down, Jim. You're going to finish them all without me!
Conversation/zMission_Korhal03/Line00131=撐著，吉姆，我去幫你。 /// Hang on Jim. I'll get to you.
Conversation/zMission_Korhal03/Line00132=不行，吉姆，我這次不會再丟下你了。 /// Not this time, Jim. I won't leave you behind again.
Conversation/zMission_Korhal03/Line00133=雖然現在我們的威脅性較大，不過蒙斯克很快就會回來找吉姆。我們必須過去保護海伯利昂號。 /// We're the bigger threat right now. But Arcturus will come back for Jim later. We have to get to the Hyperion and secure it.
Conversation/zMission_Korhal03/Line00134=吉姆，你不是應該在疏散市民嗎？ /// Jim, weren't you supposed to be evacuating civilians?
Conversation/zMission_Korhal03/Line00135=撐住！吉姆！我們來了！ /// Hold on, Jim! We're coming!
Conversation/zMission_Korhal03/Line00136=[Surprise 70]吉姆，[/Surprise][Happy 80]謝謝你。[/Happy] /// [Surprise 70]Jim. [/Surprise][Happy 80]Thank you.[/Happy]
Conversation/zMission_Korhal03/Line00137=[Surprise 80]我怎麼可能不管你！[/Surprise]撐住，吉姆，[Serious]我來了！[/Serious] /// [Surprise 80]Like hell I will![/Surprise] Hold on, Jim, [Serious]I'm coming![/Serious]
Conversation/zMission_Korhal03/Line00138=札迦拉，[Serious]進軍路線[/Serious]暢通了，[Serious]派妳的部隊進入城區。[/Serious] /// [Serious]The way[/Serious] is clear, Zagara. [Serious]Move your troops into the sector.[/Serious]
Conversation/zMission_Korhal03/Line00139=[Serious]斯杜科夫，[/Serious]你的路線淨空了。 /// [Serious]Stukov,[/Serious] your path is clear.
Conversation/zMission_Korhal03/Line00140=主要幹道的守軍全部清光了。[Serious]德哈卡，[/Serious]派你的原生蟲族進城。 /// The avenue is clear of defenders. [Serious]Dehaka,[/Serious] send your pack into the city.
Conversation/zMission_Korhal03/Line00141=蒙斯克，你的防禦有待加強喔。 /// Your defenses could use some work, Arcturus.
Conversation/zMission_Korhal03/Line00142=蒙斯克，蟲群把你的老家給吞掉囉。 /// The Swarm consumes your homeworld, Arcturus.
Conversation/zMission_Korhal03/Line00143=不過你還是一直派他們過來送死。 /// And yet you keep throwing them in my way.
Conversation/zMission_Korhal03/Line00144=把自己[Serious]賣給[/Serious]混源體的人還敢大言不慚，[Serious]真是了不起。[/Serious] /// Says the man who [Serious]sold out[/Serious] to the hybrid. [Serious]You are a piece of work.[/Serious]
Conversation/zMission_Korhal03/Line00145=雷諾這次幫不了妳了，凱莉根。 /// Raynor can't help you, Kerrigan.
Conversation/zMission_Korhal03/Line00146=好，繼續清光左翼的敵人，我來[Angry 75]對付蒙斯克。[/Angry] /// Alright, keep that left flank clear while I go [Angry 75]put a hurt on Mengsk.[/Angry]
Conversation/zMission_Korhal03/Line00147=雷諾和凱莉根：一個是罪犯，另一個是魔頭。真是絕配。 /// Raynor and Kerrigan. A criminal and a mass murderer. How perfect.
Conversation/zMission_Korhal03/Line00148=好的。我們會享用他們的原質！ /// Yes. We will feast upon their essence!
Conversation/zMission_Korhal03/Line00149=明白了。我們了結這件事吧。 /// Understood. Let's finish this.
Conversation/zMission_Korhal03/Line00150=我們成功了！奧丁倒下了！ /// We did it! The Odin's down for the count!
Conversation/zMission_Korhal03/Line00151=準備下一波攻擊。 /// Preppin' for another attack.
Conversation/zMission_Korhal03/Line00152=我想，是時候找自治聯盟大鬧一場了。 /// Think it's about time we caused the Dominion some trouble.
Conversation/zMission_Korhal03/Line00153=妳不用擔心我們。我們還能打。 /// Don't you worry about us. We're still in this.
Conversation/zMission_Korhal03/Line00154=[Serious]你的情況[/Serious]還好嗎？ /// [Serious]How are[/Serious] you holding up?
Conversation/zMission_Korhal03/Line00155=凱莉根，妳殺了沃菲爾將軍，殺了成千上萬的人！ /// You murdered General Warfield. You've murdered thousands of people, Kerrigan!
Conversation/zMission_Korhal03/Line00156=凱莉根，妳還記得我們的過去嗎？我是怎麼從聯邦政府手中救出妳的？我如何讓妳的心靈重獲自由？ /// Remember our history, Kerrigan? How I saved you from the Confederacy? How I freed your mind?
Conversation/zMission_Korhal03/Line00157=而我一直後悔到今天。我當時應該放任妳這個聯盟刺客自生自滅的。 /// And I've regretted it ever since. I should have let you rot away as a Confederate assassin.
Conversation/zMission_Korhal03/Line00158=好，繼續清光左翼的敵人，我來[Angry 75]對付蒙斯克。[/Angry] /// Alright, keep that left flank clear while I go [Angry 75]put a hurt on Mengsk.[/Angry]
Conversation/zMission_Korhal03/Line00159=[Serious]你的情況[/Serious]還好嗎？ /// [Serious]How are[/Serious] you holding up?
Conversation/zMission_Lab01/Comment00001=When Kerrigan frees the first batch: /// When Kerrigan frees the first batch:
Conversation/zMission_Lab01/Comment00002=If the drone is not selected, play"Left-click the drone to select it." here before the next adjutant line. /// If the drone is not selected, play"Left-click the drone to select it." here before the next adjutant line.
Conversation/zMission_Lab01/Comment00003=When Hatchery is complete: /// When Hatchery is complete:
Conversation/zMission_Lab01/Comment00004=Without cancelling Hatchery /// Without cancelling Hatchery
Conversation/zMission_Lab01/Comment00005=Having cancelled Hatchery before as well /// Having cancelled Hatchery before as well
Conversation/zMission_Lab01/Comment00006=Objective: Morph an Overlord /// Objective: Morph an Overlord
Conversation/zMission_Lab01/Comment00007=First thing cancelled /// First thing cancelled
Conversation/zMission_Lab01/Comment00008=Cancelled 1 thing before /// Cancelled 1 thing before
Conversation/zMission_Lab01/Comment00009=Cancelled both things before /// Cancelled both things before
Conversation/zMission_Lab01/Comment00011=When player has done this /// When player has done this
Conversation/zMission_Lab01/Comment00012=Later /// Later
Conversation/zMission_Lab01/Comment00013=Once player has placed hatchery /// Once player has placed hatchery
Conversation/zMission_Lab01/Comment00014=While Overlord is morphing /// While Overlord is morphing
Conversation/zMission_Lab01/Comment00015=Another sentrybot enters the main cell but the spine crawler destroys it. /// Another sentrybot enters the main cell but the spine crawler destroys it.
Conversation/zMission_Lab01/Comment00016=New lines, new order: /// New lines, new order:
Conversation/zMission_Lab01/Comment00017=The cell door opens. Camera shows Sentrybots enter the far platform and start to attack zerglings in cages. /// The cell door opens. Camera shows Sentrybots enter the far platform and start to attack zerglings in cages.
Conversation/zMission_Lab01/Comment00018=End cinematic /// End cinematic
Conversation/zMission_Lab01/Comment00019=As zerglings run through the cell right outside the main cell. /// As zerglings run through the cell right outside the main cell.
Conversation/zMission_Lab01/Comment00020=Intro captured zerglings: /// Intro captured zerglings:
Conversation/zMission_Lab01/Comment00021=Bonus Objective: Rescue Zerglings /// Bonus Objective: Rescue Zerglings
Conversation/zMission_Lab01/Comment00023=The zerglings disperse. /// The zerglings disperse.
Conversation/zMission_Lab01/Comment00024=See the Eradicator powering up. /// See the Eradicator powering up.
Conversation/zMission_Lab01/Comment00025=When it's time for the gas... /// When it's time for the gas...
Conversation/zMission_Lab01/Comment00026=When player can see far side of the room: /// When player can see far side of the room:
Conversation/zMission_Lab01/Comment00027=Later: /// Later:
Conversation/zMission_Lab01/Comment00028=After Kerrigan makes a spawning pool. /// After Kerrigan makes a spawning pool.
Conversation/zMission_Lab01/Comment00030=To get the player out of the holding cell: /// To get the player out of the holding cell:
Conversation/zMission_Lab01/Comment00032=If player reaches cap and tries to build more. /// If player reaches cap and tries to build more.
Conversation/zMission_Lab01/Comment00033=If player gets below a certain number of Drones /// If player gets below a certain number of Drones
Conversation/zMission_Lab01/Comment00036=Direction to click the hatchery /// Direction to click the hatchery
Conversation/zMission_Lab01/Comment00039=Player is attacking with drones instead of zerglings. /// Player is attacking with drones instead of zerglings.
Conversation/zMission_Lab01/Comment00041=How to attack. /// How to attack.
Conversation/zMission_Lab01/Comment00042=Turrets destroyed: /// Turrets destroyed:
Conversation/zMission_Lab01/Comment00043=5 repetitions /// 5 repetitions
Conversation/zMission_Lab01/Comment00044=3 more repetitions /// 3 more repetitions
Conversation/zMission_Lab01/Comment00045=Gas does damage on HARD difficulty: /// Gas does damage on HARD difficulty:
Conversation/zMission_Lab01/Comment00046=Cancel twice /// Cancel twice
Conversation/zMission_Lab01/Comment00047=Cancel three times /// Cancel three times
Conversation/zMission_Lab01/Comment00048=Base under attack /// Base under attack
Conversation/zMission_Lab01/Comment00049=Can't reach target /// Can't reach target
Conversation/zMission_Lab01/Comment00050=When Player has destroyed the sentrybots on the second platform: /// When Player has destroyed the sentrybots on the second platform:
Conversation/zMission_Lab01/Comment00051=Must place on creep /// Must place on creep
Conversation/zMission_Lab01/Comment00052=Can't see placement/invalid placement /// Can't see placement/invalid placement
Conversation/zMission_Lab01/Comment00053=Need more supply /// Need more supply
Conversation/zMission_Lab01/Comment00054=3 more repetitions /// 3 more repetitions
Conversation/zMission_Lab01/Comment00058=Player attempts to attack Valerian with 1 zergling /// Player attempts to attack Valerian with 1 zergling
Conversation/zMission_Lab01/Comment00059=Player attempts to attack Valerian with multiple zerglings /// Player attempts to attack Valerian with multiple zerglings
Conversation/zMission_Lab01/Group00001=Lab01 /// Lab01
Conversation/zMission_Lab01/Group00002=Crit Path /// Crit Path
Conversation/zMission_Lab01/Group00003=Mutate Hatchery /// Mutate Hatchery
Conversation/zMission_Lab01/Group00004=Cancellation Lines /// Cancellation Lines
Conversation/zMission_Lab01/Group00005=Supply /// Supply
Conversation/zMission_Lab01/Group00006=Stage 2: Zerglings Running Wild /// Stage 2: Zerglings Running Wild
Conversation/zMission_Lab01/Group00007=Harvesting /// Harvesting
Conversation/zMission_Lab01/Group00009=Spawning pool /// Spawning pool
Conversation/zMission_Lab01/Group00010=Zerglings /// Zerglings
Conversation/zMission_Lab01/Group00011=Zerglings Built CINEMATIC /// Zerglings Built CINEMATIC
Conversation/zMission_Lab01/Group00012=Eradicator fight lines /// Eradicator fight lines
Conversation/zMission_Lab01/Group00013=Eradicator destroyed VICTORY CINEMATIC /// Eradicator destroyed VICTORY CINEMATIC
Conversation/zMission_Lab01/Group00014=Player Cancels Hatchery /// Player Cancels Hatchery
Conversation/zMission_Lab01/Group00015=At some point: /// At some point:
Conversation/zMission_Lab01/Group00016=Gas Room /// Gas Room
Conversation/zMission_Lab01/Group00017=Player Cancels Overlord /// Player Cancels Overlord
Conversation/zMission_Lab01/Group00018=Player Cancels Spawning Pool /// Player Cancels Spawning Pool
Conversation/zMission_Lab01/Group00020=Context Specific /// Context Specific
Conversation/zMission_Lab01/Group00021=Bonus Objective -- Free Zerglings /// Bonus Objective -- Free Zerglings
Conversation/zMission_Lab01/Group00022=Adjutant forced to Wait /// Adjutant forced to Wait
Conversation/zMission_Lab01/Group00023=Adjutant Error Messages /// Adjutant Error Messages
Conversation/zMission_Lab01/Group00024=If we bring Kerrigan back on the map /// TO Consider
Conversation/zMission_Lab01/Group00028=廢棄 /// OBSOLETE
Conversation/zMission_Lab01/Line00001=嗯，我可以。 /// Yeah, I have it.
Conversation/zMission_Lab01/Line00002=妳能控制牠嗎？ /// Are you able to control it?
Conversation/zMission_Lab01/Line00004=左鍵點選工蟲來選擇牠。 /// Left-click the drone to select it.
Conversation/zMission_Lab01/Line00006=好。下一步：看妳能不能命令工蟲突變為孵化所。 /// Okay. The next step: See if you can order the drone to mutate into a hatchery.
Conversation/zMission_Lab01/Line00007=在工蟲的指令欄中，左鍵點選「基礎突變」的按鈕。 /// On the drone's command card, left-click on the "Basic Mutation" button.
Conversation/zMission_Lab01/Line00008=現在左鍵點選「突變為孵化所」按鈕，再點擊左鍵來放置孵化所。 /// Now left-click on the "Mutate into Hatchery" button, and place the hatchery by left-clicking.
Conversation/zMission_Lab01/Line00010=你以為這樣就結束了？來幫你測試一下這個控管環境吧。(你真認為結束了？讓我們看看你是不是真的能控制這一切吧。) /// You think we're done? Let's put your controlled environment to the test.
Conversation/zMission_Lab01/Line00012=放心吧，控制幾隻蟲族而已，不會讓妳變回刀鋒女皇的。 /// Don't worry, you can control a few zerg without turning back into the Queen of Blades.
Conversation/zMission_Lab01/Line00013=終止實驗！對隔離室進行消毒！ /// Shut down the experiment. Sanitize the holding cells!
Conversation/zMission_Lab01/Line00014=門故障了。 /// The door is malfunctioning.
Conversation/zMission_Lab01/Line00015=孵化所也會孵化幼蟲，能用來變形成工蟲或其他蟲族生物。 /// The hatchery also produces larvae, which you use to morph into more drones or other zerg creatures.
Conversation/zMission_Lab01/Line00017=要變形出異化蟲，左鍵點選指令欄上的「選取幼蟲」按鈕。 /// To create zerglings, left-click on the "Select Larva" button on the command card.
Conversation/zMission_Lab01/Line00019=[Happy 60]很好。[/Happy]我原本計畫到此為止，看來可以再進一步。 /// [Happy 60]Excellent.[/Happy] I planned to stop here, but let's take this a little further.
Conversation/zMission_Lab01/Line00020=左鍵點選一隻幼蟲，然後右鍵點選一個晶礦節點來命令他們進行採集。 /// Left-click a drone, then right-click a mineral node to order them to harvest.
Conversation/zMission_Lab01/Line00022=做得好，凱莉根。我想今天就到此為止吧。 /// Great work, Kerrigan; I think that's all we need today.
Conversation/zMission_Lab01/Line00023=大多數的蟲族建築都需要放置在蟲苔上。 /// Most zerg structures need to be placed on creep.
Conversation/zMission_Lab01/Line00024=[Surprise 80]這不是運氣好的關係，[/Surprise]你現在應該了解蟲族[Serious]有多危險了吧。[/Serious]我會把牠們送回去關好。 /// [Surprise 80]Luck had nothing to do with it.[/Surprise] And maybe now you understand how [Serious]dangerous the zerg are[/Serious]. I'll send them back to their pens.
Conversation/zMission_Lab01/Line00025=我需要王蟲才能繼續孵化蟲族。 /// I need an overlord to morph anything else.
Conversation/zMission_Lab01/Line00026=[Surprise]你要讓我控制更多蟲族。[/Surprise]你喜歡冒險，[Surprise 70]對吧？[/Surprise] /// [Surprise]You're giving me more zerg to control.[/Surprise] You like to live dangerously, [Surprise 70]don't you?[/Surprise]
Conversation/zMission_Lab01/Line00027=孵化所是蟲族基地的核心建築。它會散播蟲苔，讓其他蟲族建築能建造在蟲苔上。 /// A hatchery is the central structure of a zerg base. It spreads creep, so that other structures can be built.
Conversation/zMission_Lab01/Line00028=[Serious]那就做吧。[/Serious]一隻王蟲應該沒什麼大不了。 /// [Serious]Do it then.[/Serious] One overlord shouldn't hurt.
Conversation/zMission_Lab01/Line00029=它同時也是在需要的升級建造後，唯一能製造單位的建築。 /// It is also the only structure which produces units, once the necessary upgrades have been built.
Conversation/zMission_Lab01/Line00030=還有更多的工蟲可以採集晶礦。 /// Additional drones are still available to harvest minerals. 
Conversation/zMission_Lab01/Line00031=測試區中有一些工蟲可供使用。請左鍵點選其中一隻來選取它。 /// Several drones are available in the testing area. Please left-click one now to select it.
Conversation/zMission_Lab01/Line00033=[Surprise 60]看妳能不能命令牠們[/Surprise]採集那些資源。 /// [Surprise 60]See if you can order them[/Surprise] to gather those resources.
Conversation/zMission_Lab01/Line00034=做得很好，凱莉根。[Surprise 70]妳能變形出更多工蟲嗎？[/Surprise] /// You're doing well, Kerrigan. [Surprise 70]Can you morph more drones?[/Surprise]
Conversation/zMission_Lab01/Line00035=以左鍵點擊來選取工蟲。 /// Select drones by left-clicking.
Conversation/zMission_Lab01/Line00036=這會命令牠們開始採集晶礦。 /// This will order them to start harvesting minerals.
Conversation/zMission_Lab01/Line00037=在你開始訓練單位之前，你必須有足夠的補給來支援那個單位。 /// Before you can train a unit, you must have the supplies to support that unit.
Conversation/zMission_Lab01/Line00038=你目前的最大補給值以及目前使用了多少補給會顯示在畫面的右上角。 /// Your current supply maximum is displayed in the upper right corner of the screen along with how much supply you are currently using.
Conversation/zMission_Lab01/Line00039=要突變為蟲族建築，先以左鍵點選一隻工蟲。 /// To mutate a zerg structure, first select a drone by left-clicking.
Conversation/zMission_Lab01/Line00040=孵化所不可以放置在太接近晶礦的地方。 /// The hatchery cannot be placed too close to minerals.
Conversation/zMission_Lab01/Line00041=建造建築時會消耗工蟲，所以你將需要用另一隻工蟲來建造另一個建築。 /// The Drone is consumed when the structure is created, so you will need another Drone to build another structure.
Conversation/zMission_Lab01/Line00042=[Surprise]很感謝妳。[/Surprise][Serious]如果妳想上來的話，[/Serious]我現在就把門打開。 /// [Surprise]I appreciate that.[/Surprise] I'm opening your cell right now,[Serious] if you'd like[/Serious] to join me.
Conversation/zMission_Lab01/Line00043=選取妳的孵化所，左鍵點選「選取幼蟲」按鈕，然後命令一隻幼蟲突變為王蟲。 /// Select your hatchery and left-click the "Select Larva" button, then order a larva to morph into an Overlord.
Conversation/zMission_Lab01/Line00044=凱莉根，妳為什麼不讓孵化所繼續突變？ /// Kerrigan, why did you stop the hatchery from mutating?
Conversation/zMission_Lab01/Line00045=這主意真的很糟。 /// This is a really bad idea.
Conversation/zMission_Lab01/Line00046=蟲族可以利用王蟲來產生更多的補給值。 /// The zerg use overlords to generate more supply.
Conversation/zMission_Lab01/Line00047=要變形出王蟲，左鍵點選指令欄裡的「選取幼蟲」。 /// To morph an overlord left-click on the "Select Larva" button on the command card.
Conversation/zMission_Lab01/Line00048=試著讓工蟲突變為孵化池。 /// Try mutating a drone into a spawning pool.
Conversation/zMission_Lab01/Line00050=孵化池能讓孵化所將幼蟲變形為異化蟲。 /// The spawning pool allows the hatchery to turn larvae into zerglings.
Conversation/zMission_Lab01/Line00051=異化蟲是所有蟲族軍隊的基本單位。 /// Zerglings are the basic unit of any zerg army.
Conversation/zMission_Lab01/Line00052=只剩幾項測試了，請繼續下去。 /// There are only a few tests left. Please continue.
Conversation/zMission_Lab01/Line00053=孵化池已經完成了。[Happy 90]你應該下來實驗室親自看一看。[/Happy] /// The spawning pool is finished. [Happy 90]You should go down to the test chamber and inspect it.[/Happy]
Conversation/zMission_Lab01/Line00054=然後左鍵點選指令欄中的「變形為異化蟲」按鈕。 /// Then left-click on the "Morph to Zergling" button on the command card.
Conversation/zMission_Lab01/Line00056=[Surprise 80]住手！[/Surprise][Angry 75]我沒叫妳變形出異化蟲！[/Angry] /// [Surprise 80]Stop![/Surprise][Angry 75] I didn't ask you to create zerglings![/Angry]
Conversation/zMission_Lab01/Line00057=這就是蟲族最有意思的地方，維勒安。[Serious]牠們總是不會乖乖聽話。[/Serious] /// Funny thing about zerg, Valerian. [Serious]They never do what you expect.[/Serious]
Conversation/zMission_Lab01/Line00058=封閉閘門！ /// Seal the door!
Conversation/zMission_Lab01/Line00059=[Happy 60]真沒想到，[/Happy]電路裡有蟲苔耶。 /// There's creep in the circuits. [Happy 60]Fancy that.[/Happy]
