Conversation/DEBUG_FaceAnimTest/Group00001=Kerrigan /// Kerrigan
Conversation/DEBUG_FaceAnimTest/Group00002=Izsha /// Izsha
Conversation/DEBUG_FaceAnimTest/Group00003=Zagara /// Zagara
Conversation/DEBUG_FaceAnimTest/Group00004=Stukov /// Stukov
Conversation/DEBUG_FaceAnimTest/Group00005=Valerian /// Valerian
Conversation/DEBUG_FaceAnimTest/Group00006=Dehaka /// Dehaka
Conversation/DEBUG_FaceAnimTest/Group00007=Lasarra /// Lasarra
Conversation/DEBUG_FaceAnimTest/Group00008=Kerrigan Infested /// Kerrigan Infested
Conversation/zMission_Hybrid01/Line00095=Si colocamos aquí un tumor de biomateria, inutilizará las armas de esta sección. /// If you place a creep tumor here, it will short out the guns in this section.
Conversation/zMission_Hybrid01/Line00096=¡Despejemos esta plataforma, que arda como el sol! /// Let's get this platform cleared out, daylight's burning!
Conversation/zMission_Hybrid01/Line00098=¿Alguien quiere su zerg bien hecho? /// Anybody want their zerg well done?
Conversation/zMission_Hybrid01/Line00099=¡Lanzallamas prendidos! /// Flamethrowers pre-ignited!
Conversation/zMission_Hybrid01/Line00100=¡Listo para tostar unos cuantos zerg! /// Ready to burn out some zerg!
Conversation/zMission_Hybrid01/Line00101=Armas automatizadas de la sección uno, anuladas. /// Automated guns in section one are gone.
Conversation/zMission_Hybrid01/Line00102=Cañones defensivos de la sección dos, desactivados. /// Defensive cannons in section two are out.
Conversation/zMission_Hybrid01/Line00103=Todas las armas automatizadas están desactivadas. En cuanto hayas asegurado la plataforma, tendrás control total. /// All the automated guns are down. Once the lift is secured, you will be in complete control.
Conversation/zMission_Hybrid01/Line00104=Hay más cuarteles cerca. Infestadlos para que nuestro Enjambre crezca. /// There are more garrisons scattered across the platform. Infest them, and our Swarm will grow.
Conversation/zMission_Hybrid01/Line00105=Percibo otro cuartel por aquí. /// I sense another garrison here.
Conversation/zMission_Hybrid01/Line00106=Nuestro siguiente objetivo es este cuartel. No quiero supervivientes. /// Our next target is this garrison. Leave no survivors.
Conversation/zMission_Hybrid01/Line00107=Este cuartel es el siguiente. /// This garrison is next.
Conversation/zMission_Hybrid01/Line00108=Otro cuartel. Preparaos. /// Another garrison. Prepare yourselves.
Conversation/zMission_Hybrid01/Line00109=No puedo... ¡moverme! /// Can't... move!
Conversation/zMission_Hybrid01/Line00110=[Happy]Lo estás haciendo bien,[/Happy] el Dominio está perdiendo el control de la plataforma. /// [Happy]You're doing well,[/Happy] the Dominion is losing control of the platform.
Conversation/zMission_Hybrid01/Line00111=Hay más cuarteles cerca. [Serious]Infestadlos[/Serious] para que nuestro Enjambre crezca. /// There are more garrisons nearby. [Serious]Infest them[/Serious], and our Swarm will grow.
Conversation/zMission_Hybrid01/Line00112=Percibo más cuarteles en la plataforma. /// I sense more garrisons across the platform.
Conversation/zMission_Hybrid01/Line00113=El cuartel está infestado; [Serious]avancemos.[/Serious] /// The garrison is infested, [Serious]let's move.[/Serious]
Conversation/zMission_Hybrid01/Line00114=[Happy]Seguid avanzando, [/Happy]la entrada está a nuestro alcance. /// [Happy]Keep going, [/Happy]the entrance is within our grasp.
Conversation/zMission_Hybrid01/Line00115=Haces que controlar a los infestados parezca tan fácil... /// You make controlling the infested look so easy...
Conversation/zMission_Hybrid01/Line00116=Matad a todos esos [Serious]cabrones del Dominio.[/Serious] /// Kill every last one of these [Serious]Dominion bastards.[/Serious]
Conversation/zMission_Hybrid01/Line00117=Otro cuartel infestado. /// Another garrison infested.
Conversation/zMission_Hybrid01/Line00118=[Serious]Bien[/Serious], hemos infestado este cuartel. /// [Serious]There[/Serious], we've infested this garrison.
Conversation/zMission_Hybrid01/Line00119=La infestación se extiende a otro cuartel. /// Our infestation spreads to another garrison.
Conversation/zMission_Hybrid01/Line00120=Infestación completada. Este cuartel pertenece al Enjambre. /// Infestation complete. This garrison belongs to the Swarm.
Conversation/zMission_Hybrid01/Line00121=Hemos infestado otro cuartel. /// We've infested another garrison.
Conversation/zMission_Hybrid01/Line00122=Cuartel infestado. /// Garrison infested.
Conversation/zMission_Hybrid01/Line00123=[Happy 70]Otro cuartel [/Happy][Serious]cae ante nuestra infestación.[/Serious] /// [Happy 70]Another garrison [/Happy][Serious]falls to our infestation.[/Serious]
Conversation/zMission_Hybrid01/Line00124=Un infestador se ha quedado sin energía. Los infestadores pueden consumir a otras unidades zerg para recuperar energía, incluidos los terran infestados. /// An infestor is out of energy. Infestors can Consume zerg units, including the infested terrans to regain energy.
Conversation/zMission_Hybrid01/Line00125=Biomasa zerg. Colección de muchas cepas de todo sector Koprulu. /// Zerg biomass. Collection of many strains from across Korpolu sector.
Conversation/zMission_Hybrid01/Line00126=El Dominio ha estado ocupado... /// The Dominion's been busy...
Conversation/zMission_Hybrid01/Line00127=Necesario obtener, si es posible. Secuencias útiles para mejorar poder de Reina. /// Must obtain, if possible. Sequences useful for enhancing Queen's power.
Conversation/zMission_Hybrid01/Line00128=Biomasa obtenida. Muchas secuencias buenas. Continuaré trabajando. /// Biomass obtained. Many good sequences. Will continue work.
Conversation/zMission_Hybrid01/Line00129=[Serious]Y ahí [/Serious]retomaremos el ataque. [Surprise 70]Hasta entonces[/Surprise], mantendremos la posición y defenderemos a los virófagos. /// [Serious]And that's [/Serious]when we resume our attack. [Surprise 70]Until then[/Surprise], we'll hold here and defend the virophages.
Conversation/zMission_Hybrid01/Line00130=El Dominio utiliza estas instalaciones para experimentar con zerg vivos. /// The Dominion uses these facilities to conduct research on live zerg.
Conversation/zMission_Hybrid01/Line00131=Si colocas [Surprise 70]aquí[/Serious] un tumor de biomateria, puedes infestarla y [Serious]robar la biomasa de dentro.[/Serious] /// If you place a creep tumor [Surprise 70]here[/Serious], you can infest them and [Serious]steal biomass held within.[/Serious]
Conversation/zMission_Hybrid01/Line00132=[Happy]Bien. [/Happy]Las tres instalaciones están infestadas. La biomasa del interior es tuya. /// [Happy]There. [/Happy]All three facilities are infested, the biomass within is yours.
Conversation/zMission_Hybrid01/Line00133=Otra instalación infestada. /// Another facility infested.
Conversation/zMission_Hybrid01/Line00134=[Happy]Excelente.[/Happy] Tu biomateria ya está infestando la primera instalación. /// [Happy]Excellent.[/Happy] Your creep is infesting the first facility now.
Conversation/zMission_Hybrid01/Line00135=Hemos perdido un virófago. Puedes llevar un infestador al cuartel y volver a plantar el virófago. /// We have lost a virophage. If you bring an infestor to the garrison, it will replant the virophage.
Conversation/zMission_Hybrid01/Line00136=Puedes llevar un infestador a los cuarteles para implantar un virófago. /// You can bring an infestor to these garrisons to implant a virophage.
Conversation/zMission_Hybrid01/Line00137=Hay más cuarteles cerca. [Serious]Infestadlos[/Serious] para que nuestro Enjambre crezca. /// There are more garrisons nearby. [Serious]Infest them[/Serious], and our Swarm will grow.
Conversation/zMission_Hybrid01/Line00138=Percibo más cuarteles en la plataforma. /// I sense more garrisons across the platform.
Conversation/zMission_Hybrid01/Line00139=El cuartel está infestado; [Serious]avancemos.[/Serious] /// The garrison is infested, [Serious]let's move.[/Serious]
Conversation/zMission_Hybrid01/Line00140=Otro cuartel infestado. /// Another garrison infested.
Conversation/zMission_Hybrid01/Line00141=[Serious]Bien[/Serious], hemos infestado este cuartel. /// [Serious]There[/Serious], we've infested this garrison.
Conversation/zMission_Hybrid01/Line00142=La infestación se extiende a otro cuartel. /// Our infestation spreads to another garrison.
Conversation/zMission_Hybrid01/Line00143=[Happy 70]Otro cuartel [/Happy][Serious]cae ante nuestra infestación.[/Serious] /// [Happy 70]Another garrison [/Happy][Serious]falls to our infestation.[/Serious]
Conversation/zMission_Hybrid01/Line00144=¡Usa dominación parasítica contra la artillería del Dominio para [Angry 80]que ataquen a los suyos![/Angry] /// Use Parasitic Domination on the Dominion's heavy ordnance! [Angry 80]Turn their weapons against them![/Angry]
Conversation/zMission_Hybrid02/Comment00001=Mission Start /// Mission Start
Conversation/zMission_Hybrid02/Comment00002=1st Hybrid Weakened /// 1st Hybrid Weakened
Conversation/zMission_Hybrid02/Comment00003=2 /// 2
Conversation/zMission_Hybrid02/Comment00004=Reckless Dominion /// Reckless Dominion
Conversation/zMission_Hybrid02/Comment00005=2nd Hybrid dead /// 2nd Hybrid dead
Conversation/zMission_Hybrid02/Comment00006=Brutalisk 1 Dominated /// Brutalisk 1 Dominated
Conversation/zMission_Hybrid02/Comment00007=Dominion Attacking /// Dominion Attacking
Conversation/zMission_Hybrid02/Comment00008=Hybrid 3 Activation /// Hybrid 3 Activation
Conversation/zMission_Hybrid02/Comment00009=Last two hybrid. /// Last two hybrid.
Conversation/zMission_Hybrid02/Comment00010=Hybrid 3 Dead /// Hybrid 3 Dead
Conversation/zMission_Hybrid02/Comment00011=Hybrid 5&6 Activate /// Hybrid 5&6 Activate
Conversation/zMission_Hybrid02/Comment00012=Hybrid 5&6 Pings Activate /// Hybrid 5&6 Pings Activate
Conversation/zMission_Hybrid02/Comment00013=6 Hybrid Dead /// 6 Hybrid Dead
Conversation/zMission_Hybrid02/Comment00014=Dominion Assault 3 /// Dominion Assault 3
Conversation/zMission_Hybrid02/Comment00015=Area 5 reveal /// Area 5 reveal
Conversation/zMission_Hybrid02/Comment00016=Hybrids 8&9 Activate /// Hybrids 8&9 Activate
Conversation/zMission_Hybrid02/Comment00017=9 Hybrid Dead /// 9 Hybrid Dead
Conversation/zMission_Hybrid02/Comment00019=Hybrid 10 /// Hybrid 10
Conversation/zMission_Hybrid02/Comment00020=Protoss Discovered /// Protoss Discovered
Conversation/zMission_Hybrid02/Comment00021=Brutalisk /// Brutalisk
Conversation/zMission_Hybrid02/Comment00022=Zerg units enter the Vortex /// Zerg units enter the Vortex
Conversation/zMission_Hybrid02/Comment00024=Right Before the second hybrid Wakes Up /// Right Before the second hybrid Wakes Up
Conversation/zMission_Hybrid02/Comment00025=First location /// First location
Conversation/zMission_Hybrid02/Comment00026=Second location /// Second location
Conversation/zMission_Hybrid02/Comment00027=Final warning /// Final warning
Conversation/zMission_Hybrid02/Comment00028=Hybrid 2 Activation /// Hybrid 2 Activation
Conversation/zMission_Hybrid02/Comment00029=The camera shows the destroyed tubes of the hybrid. Explosions and fire bellows forth as Dominion flee. /// The camera shows the destroyed tubes of the hybrid. Explosions and fire bellows forth as Dominion flee.
Conversation/zMission_Hybrid02/Comment00030=Brutalisk 2 Dominated /// Brutalisk 2 Dominated
Conversation/zMission_Hybrid02/Comment00031=The camera shows several explosions nearby before resting over the Hybrid 03 preview section. /// The camera shows several explosions nearby before resting over the Hybrid 03 preview section.
Conversation/zMission_Hybrid02/Comment00032=In case we still need them: /// In case we still need them:
Conversation/zMission_Hybrid02/Comment00033=Hybrid 7&8 Pings Activate /// Hybrid 7&8 Pings Activate
Conversation/zMission_Hybrid02/Comment00034=1st Hybrid Dead /// 1st Hybrid Dead
Conversation/zMission_Hybrid02/Comment00035=First warning /// First warning
Conversation/zMission_Hybrid02/Comment00036=Upon seeing the first Ultralisks /// Upon seeing the first Ultralisks
Conversation/zMission_Hybrid02/Comment00037=Comment /// Comment
Conversation/zMission_Hybrid02/Comment00038=Hybrid 4 Activation /// Hybrid 4 Activation
Conversation/zMission_Hybrid02/Comment00039=Hybrid 4 Dead /// Hybrid 4 Dead
Conversation/zMission_Hybrid02/Comment00040=Hybrid 7&8 Activate /// Hybrid 7&8 Activate
Conversation/zMission_Hybrid02/Comment00041=No hybrid active. /// No hybrid active.
Conversation/zMission_Hybrid02/Comment00042=Hybrid already active /// Hybrid already active
Conversation/zMission_Hybrid02/Group00001=Hybrid02 /// Hybrid02
Conversation/zMission_Hybrid02/Group00002=Critical Path /// Critical Path
Conversation/zMission_Hybrid02/Group00003=Hybrid 2 /// Hybrid 2
Conversation/zMission_Hybrid02/Group00004=Hybrid 3 /// Hybrid 3
Conversation/zMission_Hybrid02/Group00005=Hybrid 5 & 6 /// Hybrid 5 & 6
Conversation/zMission_Hybrid02/Group00006=Area 4 /// Area 4
Conversation/zMission_Hybrid02/Group00007=Bonus Objectives /// Bonus Objectives
Conversation/zMission_Hybrid02/Group00008=Overwhelmed updates /// Overwhelmed updates
Conversation/zMission_Hybrid02/Group00009=Loss /// Loss
Conversation/zMission_Hybrid02/Group00010=Ending - OLD /// Ending - OLD
Conversation/zMission_Hybrid02/Group00011=Context Sensitive /// Context Sensitive
Conversation/zMission_Hybrid02/Group00012=Hybrid Activation Lines /// Hybrid Activation Lines
Conversation/zMission_Hybrid02/Group00013=Brutalisk /// Brutalisk
Conversation/zMission_Hybrid02/Group00014=OBSOLETE /// OBSOLETE
Conversation/zMission_Hybrid02/Group00015=Ending /// Ending
Conversation/zMission_Hybrid02/Group00016=Hybrid stuff /// Hybrid stuff
Conversation/zMission_Hybrid02/Group00017=Area Dialogue /// Area Dialogue
Conversation/zMission_Hybrid02/Group00018=Hybrid waking another hybrid /// Hybrid waking another hybrid
Conversation/zMission_Hybrid02/Group00019=Hybrid disappeared /// Hybrid disappeared
Conversation/zMission_Hybrid02/Group00020=OBSOLETE BUT RECORDED /// OBSOLETE BUT RECORDED
Conversation/zMission_Hybrid02/Group00021=Hybrid 1 /// Hybrid 1
Conversation/zMission_Hybrid02/Group00022=Dominion Assault /// Dominion Assault
Conversation/zMission_Hybrid02/Group00023=Hybrid 4 /// Hybrid 4
Conversation/zMission_Hybrid02/Group00024=Context Sensitive /// Context Sensitive
Conversation/zMission_Hybrid02/Group00025=Protoss Version /// Protoss Version
Conversation/zMission_Hybrid02/Group00026=Hybrid 7 & 8 /// Hybrid 7 & 8
Conversation/zMission_Hybrid02/Line00002=Dejemos que se enfrenten a él. El Enjambre se encargará del resto. /// Let them fight it first then. The Swarm will clean up whatever's left.
Conversation/zMission_Hybrid02/Line00003=¡El híbrido está debilitado! ¡Matadlo! /// The hybrid is weakened! Kill it!
Conversation/zMission_Hybrid02/Line00004=No creo que puedan derrotar a un híbrido... Con suerte, lo debilitarán antes de morir. /// They can't possibly defeat a hybrid... Hopefully they can soften it up before they die.
Conversation/zMission_Hybrid02/Line00005=[Surprise 80]Mi reina, [/Surprise]detectamos señales híbridas psiónicas por todo el laboratorio. /// [Surprise 80]My queen, [/Surprise]hybrid psionic signatures are appearing across the laboratory.
Conversation/zMission_Hybrid02/Line00007=Los tal'darim. Fieles siervos del maestro oscuro de Narud. /// The Tal'darim. Willing servants of Narud's dark master.
Conversation/zMission_Hybrid02/Line00008=¡El Dominio está atacando un tanque de híbrido! /// The Dominion is attacking a hybrid tank!
Conversation/zMission_Hybrid02/Line00009=El Enjambre ha cumplido su propósito. Es un juguete roto, sin otro destino que el vertedero. /// The Swarm has served its purpose. It is a broken tool, fit only for the scrap heap.
Conversation/zMission_Hybrid02/Line00011=El Dominio huye... e intenta atravesar nuestras filas. /// The Dominion are fleeing -- and trying to break through our lines.
Conversation/zMission_Hybrid02/Line00013=¡Retirada! ¡A defender! /// We should pull back and defend!
Conversation/zMission_Hybrid02/Line00016=¿[Serious]Sientes cómo penetra su odio en tu mente[/Serious], Kerrigan? /// Can you[Serious] feel their hatred[/Serious], Kerrigan? [Serious]Coursing through your mind?[/Serious]
Conversation/zMission_Hybrid02/Line00017=[Surprise]Me sorprendes.[/Surprise] Pero no hay esperanza para ti. /// [Surprise]You surprise me.[/Surprise] But you still have no hope.
Conversation/zMission_Hybrid02/Line00018=Una tropa del Dominio avanza hacia la colmena. /// A Dominion force is moving on the hive cluster.
Conversation/zMission_Hybrid02/Line00020=Me he cansado de luchar en dos frentes. Izsha, vamos a por los soldados del Dominio. /// I tired of fighting on two fronts. Izsha, we're eliminating the Dominion's forces.
Conversation/zMission_Hybrid02/Line00021=¡Narud ha despertado a dos híbridos a la vez! /// Narud has awakened two hybrid at once!
Conversation/zMission_Hybrid02/Line00022=No puedes luchar contra lo inevitable. /// You cannot fight the inevitable.
Conversation/zMission_Hybrid02/Line00023=Lo hemos conseguido, mi reina. Ya no se detectan presencias híbridas en este nivel. /// We have succeeded, my queen. There are no more hybrid signatures on this level.
Conversation/zMission_Hybrid02/Line00024=Cuando acabe con esto, [Serious]voy a ir a por ti, Narud.[/Serious] /// When this is over, [Serious]I'm coming for you Narud.[/Serious]
Conversation/zMission_Hybrid02/Line00025=¡El Dominio reanuda el asalto contra nuestra colmena! /// The Dominion are resuming their assault upon the hive cluster!
Conversation/zMission_Hybrid02/Line00027=Sí, mi reina. El grueso del destacamento del Dominio se encuentra aquí. /// Yes, my queen. The majority of the Dominion's forces are located here.
Conversation/zMission_Hybrid02/Line00028=¡Dos híbridos más! /// Two more hybrid!
Conversation/zMission_Hybrid02/Line00029=Solo quedan dos híbridos. /// Only two hybrid remain.
Conversation/zMission_Hybrid02/Line00033=¿Quién osa interferir en los planes del maestro? /// Who dares interfere with the master's plans?
Conversation/zMission_Hybrid02/Line00034=No tan rápido, Comandante. Aún podéis serme útiles. /// Not so fast, commander. I still have a use for you.
Conversation/zMission_Hybrid02/Line00036=Ahora matad a la Reina de Espadas. /// Now, kill the Queen of Blades.
Conversation/zMission_Hybrid02/Line00038=¡Las tropas del Dominio restantes se dirigen hacia la colmena! /// The remaining Dominion forces are headed for the hive cluster!
Conversation/zMission_Hybrid02/Line00039=¡Mi reina, el último híbrido se dirige hacia nuestras tropas! /// My queen, the final hybrid is heading straight for our forces!
Conversation/zMission_Hybrid02/Line00040=¡Ya basta! ¡A por él! /// This ends now! Fight it head on!
Conversation/zMission_Hybrid02/Line00041=¡El Dominio tiene un brutalisco! Si me acerco, podré controlarlo. /// The Dominion captured a brutalisk! If we get close enough I can control it.
Conversation/zMission_Hybrid02/Line00042=El Dominio está desplegado entre nuestra colmena y el híbrido. /// The Dominion are deployed between our hive cluster and the hybrid.
Conversation/zMission_Hybrid02/Line00043=Entonces también morirán. /// Then they die also.
Conversation/zMission_Hybrid02/Line00044=[Serious]Cumplid vuestro propósito.[/Serious] [Angry]Matadlos a todos.[/Angry] /// [Serious]Fulfill your purpose.[/Serious] [Angry]Kill everything.[/Angry]
Conversation/zMission_Hybrid02/Line00045=No es posible dañar el vórtice. Los zerg que entren en él morirán. /// The vortex cannot be damaged. Any zerg caught within will be destroyed.
Conversation/zMission_Hybrid02/Line00046=¡Alejaos del vórtice! /// Keep away from the vortex!
Conversation/zMission_Hybrid02/Line00047=Stukov, percibo... ¿protoss? Pero son distintos... /// Stukov, I sense... protoss? Yet, different somehow.
Conversation/zMission_Hybrid02/Line00048=Nuestra prole se ha acercado demasiado al vórtice. /// Our brood has wandered too close to the vortex.
Conversation/zMission_Hybrid02/Line00049=¡Nos sacrificaremos! /// Our lives for his!
Conversation/zMission_Hybrid02/Line00051=Daos prisa, ¡están atacando al brutalisco! /// Move quickly, the brutalisk is under attack!
Conversation/zMission_Hybrid02/Line00054=¡No! ¡Han matado al brutalisco! /// No! They've killed the brutalisk!
Conversation/zMission_Hybrid02/Line00055=¡Otro híbrido te está atacando! /// Another hybrid is attacking you!
Conversation/zMission_Hybrid02/Line00057=Un híbrido ha empezado a fusionarse con el vórtice. /// A hybrid has begun merging with the vortex!
Conversation/zMission_Hybrid02/Line00058=¡Impedidlo antes de que sea demasiado tarde! /// Stop it before it's too late!
Conversation/zMission_Hybrid02/Line00059=¡Se ha interrumpido la fusión! ¡Destruidlo ahora que está débil! /// The merge has been interrupted! Finish it while it's weak!
Conversation/zMission_Hybrid02/Line00060=¡Hemos interrumpido la fusión! ¡Matad al híbrido! /// We've interrupted the merging! Kill the hybrid!
Conversation/zMission_Hybrid02/Line00061=¡La fusión se ha interrumpido! ¡Matad al híbrido ahora! /// The merging has stopped! Slay the hybrid, now!
Conversation/zMission_Hybrid02/Line00062=¡No dejéis que ese híbrido se fusione! /// Do not let that hybrid merge!
Conversation/zMission_Hybrid02/Line00063=Impedid que se fusione, ¡vamos! /// Stop that hybrid from merging, quickly!
Conversation/zMission_Hybrid02/Line00064=Dejemos que se enfrenten a él. El Enjambre se encargará del resto. /// Let them fight it first then. The Swarm will clean up whatever's left.
Conversation/zMission_Hybrid02/Line00065=¡El híbrido está debilitado! ¡Matadlo! /// The hybrid is weakened! Kill it!
Conversation/zMission_Hybrid02/Line00067=Nos atacan desde dos frentes. Deberíamos eliminar a las tropas del Dominio. /// We are being attacked from both sides. We should eliminate the Dominion's forces.
Conversation/zMission_Hybrid02/Line00068=El grueso del destacamento está aquí. /// The majority of their army is located here.
Conversation/zMission_Hybrid02/Line00070=¡Ya basta! ¡A por él! /// This ends now! Fight it head on!
Conversation/zMission_Hybrid02/Line00071=Un híbrido intenta fusionarse con el vórtice. /// A hybrid is attempting to merge with the vortex!
Conversation/zMission_Hybrid02/Line00072=Otro híbrido ha comenzado la fusión. /// Another hybrid is beginning to merge!
Conversation/zMission_Hybrid02/Line00073=¡Hemos interrumpido la fusión! ¡Destruid al híbrido! /// The merge has been interrupted! Kill the hybrid!
Conversation/zMission_Hybrid02/Line00074=¡La fusión se ha detenido! ¡Destruid al híbrido inmediatamente! /// The merge has stopped! Slay the hybrid quickly!
Conversation/zMission_Hybrid02/Line00075=Podemos liberar a nuestros ultraliscos de las máquinas de Narud. /// Our Ultralisks can be freed from Narud's machines.
Conversation/zMission_Hybrid02/Line00076=¡Un brutalisco! Cuando regreses, podrás controlar su mente si te acercas lo suficiente. /// A brutalisk! Upon your return, its mind can be controlled if you get close enough.
Conversation/zMission_Hybrid02/Line00077=Están atacando al brutalisco. /// The brutalisk is under attack.
Conversation/zMission_Hybrid02/Line00078=El Dominio ha matado al brutalisco. /// The Dominion has killed the brutalisk.
Conversation/zMission_Hybrid02/Line00079=Debemos alejar a nuestras unidades del vórtice. /// Our forces must keep away from the vortex.
Conversation/zMission_Hybrid02/Line00080=¡Se ha interrumpido la fusión! ¡Destruidlo ahora que está débil! /// The merge has been interrupted! Finish it while it's weak!
Conversation/zMission_Hybrid02/Line00081=Una vez libres, se unirán a nuestro ejército. /// Once free they will join with our troops.
Conversation/zMission_Hybrid02/Line00082=Veré qué puedo hacer. /// I'll see what I can do.
Conversation/zMission_Hybrid02/Line00083=No creo que puedan derrotar a un híbrido... Con suerte, lo debilitarán antes de morir. /// They can't possibly defeat a hybrid... Hopefully they can soften it up before they die.
Conversation/zMission_Hybrid02/Line00094=Que el Enjambre invada los niveles inferiores. [Angry 75]Aniquiladlos.[/Angry] /// Have the Swarm flood into the lower levels. [Angry 75]Kill everyone in our way.[/Angry]
Conversation/zMission_Hybrid02/Line00095=[Serious]Narud [/Serious]trama algo y [Serious]pienso descubrirlo.[/Serious] /// [Serious]Narud [/Serious]is up to something, and [Serious]I intend to find out what.[/Serious]
Conversation/zMission_Hybrid02/Line00097=¡Elimina al híbrido antes de que su ataque te mate! /// Eliminate that hybrid before its attack kills you!
Conversation/zMission_Hybrid02/Line00101=Alerta. El híbrido se ha teletransportado a otra parte del laboratorio. /// Warning. The hybrid has warped to another part of the laboratory.
Conversation/zMission_Hybrid02/Line00102=¡Que no escape! /// Don't let it escape!
Conversation/zMission_Hybrid02/Line00103=¡Un híbrido está atacando la celda de contención! /// A hybrid is attacking a containment cell!
Conversation/zMission_Hybrid02/Line00115=Eres una molestia, pero fácil de eliminar. /// You are a nuisance. But easily dealt with.
Conversation/zMission_Hybrid02/Line00116=Aquí no eres bienvenida, Kerrigan. /// You are not welcome here, Kerrigan.
Conversation/zMission_Hybrid02/Line00118=Stukov, percibo... ¿protoss? Pero son distintos... /// Stukov, I sense... protoss? Yet, different somehow.
Conversation/zMission_Hybrid02/Line00119=Entonces también morirán. /// Then they die also.
Conversation/zMission_Hybrid02/Line00122=¡Que no escape! /// Don't let it escape!
Conversation/zMission_Hybrid02/Line00123=¡Dos híbridos más! /// Two more hybrid!
Conversation/zMission_Hybrid02/Line00124=Cuando acabe con esto, [Serious]voy a ir a por ti, Narud.[/Serious] /// When this is over, [Serious]I'm coming for you Narud.[/Serious]
Conversation/zMission_Hybrid02/Line00126=[Angry 75]No resistiré esto mucho más...[/Angry] [Angry 90]¡Matadlos, matad al híbrido![/Angry] /// [Angry 75]I can't take much more of this.... [/Angry][Angry 90]Kill them, kill the hybrid![/Angry]
Conversation/zMission_Hybrid02/Line00127=[Surprise 70]No resistirás mucho más.[/Surprise] Destruye al híbrido. /// [Surprise 70]You cannot last much longer.[/Surprise] The hybrid must be destroyed.
Conversation/zMission_Hybrid02/Line00129=[Serious]¡Los híbridos están acabando contigo![/Serious] [Serious]¡Deben morir![/Serious] /// [Serious]The hybrid's power is killing you![/Serious] [Serious]They must die![/Serious]
Conversation/zMission_Hybrid02/Line00130=Destruye a los híbridos antes de que su poder acabe contigo. /// You must destroy the hybrid before their power kills you.
Conversation/zMission_Hybrid02/Line00131=[Serious]Kerrigan está en peligro.[/Serious] [Angry 90]Eliminad al híbrido.[/Angry] /// [Serious]Kerrigan is in danger.[/Serious] [Angry 90]Eliminate the hybrid.[/Angry]
Conversation/zMission_Hybrid02/Line00132=¡Eliminadlo! ¡Ahora! /// Bring it down! Now!
Conversation/zMission_Hybrid02/Line00133=[Serious]Esos híbridos empiezan a ser un incordio.[/Serious] [Angry]¡Destruidlos![/Angry] /// [Serious]These hybrid are becoming annoying.[/Serious] [Angry]Destroy them![/Angry]
Conversation/zMission_Hybrid02/Line00134=¡Elimina al híbrido! ¡Queda poco tiempo! /// You must eliminate the hybrid! Time is short!
Conversation/zMission_Hybrid02/Line00135=¡Un híbrido te ataca con poderes psiónicos! /// A hybrid has begun attacking you psionically!
Conversation/zMission_Hybrid02/Line00136=Más frecuencias de híbridos detectadas. /// Additional hybrid signatures detected.
Conversation/zMission_Hybrid02/Line00137=Un híbrido te ataca con poderes psiónicos. /// A hybrid is attacking you psionically.
Conversation/zMission_Hybrid02/Line00140=El híbrido está muerto, pero no será el último. /// The hybrid is dead, but it will not be the last.
Conversation/zMission_Hybrid02/Line00142=Narud... /// Narud...
Conversation/zMission_Hybrid02/Line00143=[Surprise 70]Un híbrido menos.[/Surprise] El Enjambre controla este sector del laboratorio. /// [Surprise 70]One less hybrid.[/Surprise] The Swarm now controls this section of the lab.
Conversation/zMission_Hybrid02/Line00144=El brutalisco [Serious]es mío.[/Serious] /// The brutalisk [Serious]is mine[/Serious].
Conversation/zMission_Hybrid02/Line00145=El Enjambre ha reclamado ambos brutaliscos. /// Both brutalisks have been claimed by the Swarm.
Conversation/zMission_Hybrid02/Line00146=Excelente. [Serious]Ahora, acabemos con el híbrido.[/Serious] /// Excellent. [Serious]Now let's finish the hybrid.[/Serious]
Conversation/zMission_Hybrid02/Line00148=Ha muerto otro híbrido. /// Another hybrid dead.
Conversation/zMission_Hybrid02/Line00149=No escuchéis sus palabrerías. Ya controlamos otra sección del laboratorio. /// Ignore his prattling. More of the lab has come under our control.
Conversation/zMission_Hybrid02/Line00150=¡Eliminadlo! ¡Ahora! /// Bring it down! Now!
Conversation/zMission_Hybrid02/Line00152=Detecto dos frecuencias híbridas. Están muy próximas. /// Detecting two hybrid signatures. They are in close proximity.
Conversation/zMission_Hybrid02/Line00153=[Surprise 80]¡Es el momento, Kerrigan![/Surprise] ¡Mátalos y el laboratorio será nuestro! /// [Surprise 80]This is it, Kerrigan![/Surprise] Kill them and the lab is ours!
Conversation/zMission_Hybrid02/Line00154=Un híbrido te está atacando con poderes psiónicos. Debemos eliminarlo para que sobrevivas. /// A hybrid is attacking you psionically. It must be eliminated if you are to survive.
Conversation/zMission_Hybrid02/Line00155=Otro híbrido ha comenzado a atacarte con poderes psiónicos. Debemos eliminarlo para que sobrevivas. /// Another hybrid has begun attacking you psionically. They must be eliminated for you to survive.
Conversation/zMission_Hybrid02/Line00156=Alerta. Te está atacando otro híbrido. /// Warning. Another hybrid is attacking you.
Conversation/zMission_Hybrid02/Line00157=¡Otro híbrido ha sido liberado! Debemos destruirlo. /// Another hybrid has been released! They must be destroyed.
