Character/Description/Hill,This is the same character that appears in the Wings of Liberty campaign. (Already cast). A gruff mercenary captain who has had a hard life on the battlefield, he fights for profit and not for a cause.=0
Character/Name/ArtanisUI,Artanis=1
VoiceOver/JeonA/AllyBaseUnderAttack00,Our ally's base is under attack.=2430
VoiceOver/JeonA/AllyBaseUnderAttack01,Our ally's base is under attack.=2431
VoiceOver/JeonA/AllyBaseUnderAttack02,Your ally's base is getting attacked. You gotta make a decision! You're the commander!=2432
VoiceOver/JeonA/AllyUnderAttack00,Our ally is being attacked.=2433
VoiceOver/JeonA/AllyUnderAttack01,Our ally is under attack!=2434
VoiceOver/JeonA/AllyUnderAttack02,Oh! Your ally is getting hit! You gotta help!=2435
VoiceOver/JeonA/BadLZ00,Unacceptable landing zone.=2436
VoiceOver/JeonA/BadLZ01,You can't land there. Are you looking below? Do you see what's below you?=2437
VoiceOver/JeonA/BaseUnderAttack00,Base is under attack.=2438
VoiceOver/JeonA/BaseUnderAttackProtoss00,Base is under attack.=2439
VoiceOver/JeonA/BaseUnderAttackTerran00,Base is under attack.=2440
VoiceOver/JeonA/BaseUnderAttackZerg00,Base is under attack.=2441
VoiceOver/JeonA/BuildErrorProtoss00,Unacceptable warp location.=2442
VoiceOver/JeonA/BuildErrorProtoss01,You can't warp there.=2443
VoiceOver/JeonA/BuildErrorProtoss02,You can't warp there. You can't build anywhere you want.=2444
VoiceOver/JeonA/BuildErrorTerran00,Unacceptable build location.=2445
VoiceOver/JeonA/BuildErrorTerran01,You can't build there! You don't have permission!=2446
VoiceOver/JeonA/BuildErrorZerg00,Unacceptable command.=2447
VoiceOver/JeonA/BuildErrorZerg01,You can't do that!=2448
VoiceOver/JeonA/CalldownLaunch00,Nuclear launch detected.=2449
VoiceOver/JeonA/CalldownLaunch01,They launched the nuke! You have to stop it! You can't get hit, no matter how awesome it looks!=2450
VoiceOver/JeonA/CommandCenterUpgraded00,Command center upgrade complete.=2451
VoiceOver/JeonA/CommandCenterUpgraded01,Command center upgrade is complete. It looks more awesome than before.=2452
VoiceOver/JeonA/ConstructInterrupt00,Construction interrupted.=2453
VoiceOver/JeonA/ConstructInterrupt01,Construction interrupted! Didn't you have permission to build here?=2454
VoiceOver/JeonA/Countdown00,5... 4... 3... 2... 1!=2455
VoiceOver/JeonA/Countdown01,5... 4... 3... 2... 1!=2456
VoiceOver/JeonA/EvolutionComplete00,Evolution complete.=2457
VoiceOver/JeonA/EvolutionComplete01,Evolution is complete! Have we gotten smarter?=2458
VoiceOver/JeonA/ForcesUnderAttack00,Your forces are under attack.=2459
VoiceOver/JeonA/ForcesUnderAttack01,Your forces are under attack. Commander, are you there?=2460
VoiceOver/JeonA/ForcesUnderAttackProtoss00,Your forces are under attack.=2461
VoiceOver/JeonA/ForcesUnderAttackProtoss01,Your forces are under attack. Commander, are you there?=2462
VoiceOver/JeonA/ForcesUnderAttackTerran00,Your forces are under attack.=2463
VoiceOver/JeonA/ForcesUnderAttackTerran01,Your forces are under attack. Commander, are you there?=2464
VoiceOver/JeonA/ForcesUnderAttackZerg00,Your forces are under attack.=2465
VoiceOver/JeonA/ForcesUnderAttackZerg01,Your forces are under attack. Commander, are you there?=2466
VoiceOver/JeonA/GGLose00,GG.=2467
VoiceOver/JeonA/GGWin00,GG!=2468
VoiceOver/JeonA/GamePaused00,Game paused.=2469
VoiceOver/JeonA/GamePaused01,Pause! There must be some technical difficulties.=2470
VoiceOver/JeonA/GameResumed00,Game resumed.=2471
VoiceOver/JeonA/GameResumed01,Finally, the game is resumed.=2472
VoiceOver/JeonA/GeyserExhausted00,Vespene geyser exhasusted.=2473
VoiceOver/JeonA/GeyserExhausted01,The geyser is tapped out! You got 'em all.=2474
VoiceOver/JeonA/GeyserExhaustedProtoss00,Vespene geyser exhasusted.=2475
VoiceOver/JeonA/GeyserExhaustedProtoss01,The geyser is tapped out! You got 'em all.=2476
VoiceOver/JeonA/GeyserExhaustedTerran00,Vespene geyser exhasusted.=2477
VoiceOver/JeonA/GeyserExhaustedTerran01,The geyser is tapped out! You got 'em all.=2478
VoiceOver/JeonA/GeyserExhaustedZerg00,Vespene geyser exhasusted.=2479
VoiceOver/JeonA/GeyserExhaustedZerg01,The geyser is tapped out! You got 'em all.=2480
VoiceOver/JeonA/LandingInterrupt00,Landing sequence interrupted.=2481
VoiceOver/JeonA/LandingInterrupt01,You can't land at this time.=2482
VoiceOver/JeonA/MaxSupply00,Unacceptable command. We are at maximum supply.=2483
VoiceOver/JeonA/MaxSupply01,Pay attention! You've reached the population capacity!=2484
VoiceOver/JeonA/MaxSupply02,You can't manufacture any more units! You already have 200 people! Well, if you still need more troops, you gotta retire the poor SCVs.=2485
VoiceOver/JeonA/MaxSupplyProtoss00,Unacceptable command. We are at maximum supply.=2486
VoiceOver/JeonA/MaxSupplyProtoss01,Protoss with supply limit filled complete! Is there anything else to warp? You must go into battle!=2487
VoiceOver/JeonA/MaxSupplyProtoss02,Protoss with all the supplies filled! Is there anything else to wait for?=2488
VoiceOver/JeonA/MaxSupplyTerran00,Unacceptable command. We are at maximum supply.=2489
VoiceOver/JeonA/MaxSupplyTerran01,Pay attention! You've reached the population capacity!=2490
VoiceOver/JeonA/MaxSupplyTerran02,You can't manufacture any more units! You already have 200 people! Well, if you still need more troops, you gotta retire the poor SCVs.=2491
VoiceOver/JeonA/MaxSupplyZerg00,Unacceptable command. We are at maximum supply.=2492
VoiceOver/JeonA/MaxSupplyZerg01,How selfish! You've reached the 200 limit, we can't produce any more!=2493
VoiceOver/JeonA/MaxSupplyZerg02,Huh? What more do we want to produce? You already have 200 troops!=2494
VoiceOver/JeonA/MetamorphosisComplete00,Metamorphosis complete.=2495
VoiceOver/JeonA/MetamorphosisComplete01,Metamorphosis complete!=2496
VoiceOver/JeonA/MineralsDepleted00,Mineral field depleted.=2497
VoiceOver/JeonA/MineralsDepleted01,When did the minerals get so small? You gotta look for more resources.=2498
VoiceOver/JeonA/MutationComplete00,Mutation complete.=2499
VoiceOver/JeonA/MutationComplete01,Mutation complete.=2500
VoiceOver/JeonA/NeedCreep00,We must place that on creep.=2501
VoiceOver/JeonA/NeedCreep01,Huh? That is not on the creep.=2502
VoiceOver/JeonA/NeedCreep02,Zerg buildings on the creep! Basic information from Starcraft 1.=2503
VoiceOver/JeonA/NeedGeyser00,Vespene geyser required for placement.=2504
VoiceOver/JeonA/NeedGeyser01,You have to build it on the vespene geyser! Gas doesn't just come out from anywhere.=2505
VoiceOver/JeonA/NeedGeyserProtoss00,That must be placed on a vespene geyser.=2506
VoiceOver/JeonA/NeedGeyserProtoss01,Build it on the vespene geyser.=2507
VoiceOver/JeonA/NeedGeyserProtoss02,You must put the gas tank on the gas!=2508
VoiceOver/JeonA/NeedGeyserTerran00,Vespene geyser required for placement.=2509
VoiceOver/JeonA/NeedGeyserTerran01,You have to build it on the vespene geyser! Gas doesn't just come out from anywhere.=2510
VoiceOver/JeonA/NeedGeyserZerg00,We must place that on a vespene geyser.=2511
VoiceOver/JeonA/NeedGeyserZerg01,You must build it on the vespene geyser.=2512
VoiceOver/JeonA/NeedGeyserZerg02,The Extractor must be placed on the geyser! You can't extract gas from anywhere.=2513
VoiceOver/JeonA/NeedMoreFood00,Additional supply depots required.=2514
VoiceOver/JeonA/NeedMoreFood01,You all gotta eat. You can't just give them work without feeding them.=2515
VoiceOver/JeonA/NeedMoreFood02,You need to build more supply depots. You should've built them already!=2516
VoiceOver/JeonA/NeedMoreFoodProtoss00,You must construct additional pylons.=2517
VoiceOver/JeonA/NeedMoreFoodProtoss01,You gotta warp more Pylons.=2518
VoiceOver/JeonA/NeedMoreFoodProtoss02,You must warp more Pylons. Even with enough resources, you can't warp more warriors if you don't have enough supplies.=2519
VoiceOver/JeonA/NeedMoreFoodProtoss03,Have you forgotten something? Pylons!=2520
VoiceOver/JeonA/NeedMoreFoodTerran00,Additional supply depots required.=2521
VoiceOver/JeonA/NeedMoreFoodTerran01,You all gotta eat. You can't just give them work without feeding them.=2522
VoiceOver/JeonA/NeedMoreFoodTerran02,You need to build more supply depots. You should've built them already!=2523
VoiceOver/JeonA/NeedMoreFoodZerg00,Spawn more Overlords.=2524
VoiceOver/JeonA/NeedMoreFoodZerg01,You must spawn more Overlords!=2525
VoiceOver/JeonA/NeedMoreFoodZerg02,Not enough Overlords. Regardless of anything else, we must have enough Overlords!=2526
VoiceOver/JeonA/NeedMoreGas00,Insufficient Vespene gas.=2527
VoiceOver/JeonA/NeedMoreGas01,You need more vespene gas. I know, it sucks.=2528
VoiceOver/JeonA/NeedMoreGas02,You gotta mine gas first! You can't do anything if you don't have enough resources!=2529
VoiceOver/JeonA/NeedMoreMinerals00,Not enough minerals.=2530
VoiceOver/JeonA/NeedMoreMinerals01,I said, you don't have enough minerals. Put the SCVs to work!=2531
VoiceOver/JeonA/NeedMoreMinerals02,You don't have enough minerals. How many times do I gotta tell ya?=2532
VoiceOver/JeonA/NotEnoughEnergy00,Not enough energy.=2533
VoiceOver/JeonA/NotEnoughEnergy01,Ah! Not enough energy.=2534
VoiceOver/JeonA/NotEnoughEnergy02,Energy, energy, energy! Gather your chi!=2535
VoiceOver/JeonA/NukeReady00,Nuclear Missile ready.=2536
VoiceOver/JeonA/NukeReady01,The nuke is ready! The nuke!=2537
VoiceOver/JeonA/NukeReady02,Nuclear missile ready! =2538
VoiceOver/JeonA/PlaceInPowerField00,You must place that in a power field.=2539
VoiceOver/JeonA/PlaceInPowerField01,There is no power here.=2540
VoiceOver/JeonA/PlaceInPowerField02,Oh, there is no power here. Look at the ground.=2541
VoiceOver/JeonA/PylonUnderAttack00,Our pylon is under attack.=2542
VoiceOver/JeonA/PylonUnderAttack01,Pylon! Our Pylon is under attack!=2543
VoiceOver/JeonA/PylonUnderAttack02,Our Pylon is under attack! Wherever it is, you must protect it!=2544
VoiceOver/JeonA/QueenDeployed00,A new queen has emerged!=2545
VoiceOver/JeonA/QueenDeployed01,Here comes the Queen!=2546
VoiceOver/JeonA/QueenDeployed02,The Queen has appeared!=2547
VoiceOver/JeonA/ResearchComplete00,Research complete.=2548
VoiceOver/JeonA/ResearchComplete01,The research is finally finished! =2549
VoiceOver/JeonA/SalvageComplete00,Salvaging operation complete.=2550
VoiceOver/JeonA/SalvageComplete01,Salvage complete. It's better to salvage quickly.=2551
VoiceOver/JeonA/ThorRepaired00,Thor repair sequence complete.=2552
VoiceOver/JeonA/ThorRepaired01,Thor repair complete! How'd they repair it? With a hammer?=2553
VoiceOver/JeonA/Transmission00,Incoming transmission.=2554
VoiceOver/JeonA/Transmission01,Incoming transmission.=2555
VoiceOver/JeonA/TumorUnderAttack00,A creep tumor is under attack.=2556
VoiceOver/JeonA/TumorUnderAttack01,Your creep is under attack! Where is the enemy coming from!=2557
VoiceOver/JeonA/TumorUnderAttack02,No! The creep! You worked hard to expand!=2558
VoiceOver/JeonA/UpgradeComplete00,Upgrade complete.=2559
VoiceOver/JeonA/UpgradeComplete01,Upgrade complete! That took forever.=2560
VoiceOver/JeonA/WarpInComplete00,Warp complete.=2561
VoiceOver/JeonA/WarpInComplete01,Warp complete! Marvelous.=2562
VoiceOver/JeonA/WorkersUnderAttack00,Our SCVs are under attack.=2563
VoiceOver/JeonA/WorkersUnderAttack01,SCVs! Save them! You gotta save them! They're diligent people.=2564
VoiceOver/JeonA/WorkersUnderAttackProtoss00,Your probes are under attack!=2565
VoiceOver/JeonA/WorkersUnderAttackProtoss01,The Probe! Your Probe is under attack!=2566
VoiceOver/JeonA/WorkersUnderAttackProtoss02,Your Probe is under attack!  Probe! Uh, yes. The Probe! Hurry up!=2567
VoiceOver/JeonA/WorkersUnderAttackTerran00,Our SCVs are under attack.=2568
VoiceOver/JeonA/WorkersUnderAttackTerran01,SCVs! Save them! You gotta save them! They're diligent people.=2569
VoiceOver/JeonA/WorkersUnderAttackZerg00,Our drones are under attack!=2570
VoiceOver/JeonA/WorkersUnderAttackZerg01,Your Drones are under attack! Save our Drones!=2571
VoiceOver/JeonA/WorkersUnderAttackZerg02,Drones! Drones!=2572
VoiceOver/KaraxA/AddOnComplete01,Ampliamento pronto all'uso.=2573
VoiceOver/KaraxA/AllyBaseUnderAttack00,La base del nostro alleato è sotto attacco!=2574
VoiceOver/KaraxA/AllyUnderAttack00,I nostri alleati si scontrano col nemico.=2575
VoiceOver/KaraxA/BaseUnderAttack00,Attaccano il nostro presidio!=2576
VoiceOver/KaraxA/BuildError00,Non è possibile evocare in quel punto.=2577
VoiceOver/KaraxA/BuildErrorZerg00,Questo ordine è inaccettabile.=2578
VoiceOver/KaraxA/CalldownLaunch00,Lancio nucleare rilevato! Primitivo, ma efficace.=2579
VoiceOver/KaraxA/CalldownLaunch01,Rilevo un'arma nucleare diretta contro di noi!=2580
VoiceOver/KaraxA/CommandCenterUpgraded00,Potenziamento del Centro di comando completato.=2581
VoiceOver/KaraxA/Countdown00,Cinque... Quattro... Tre... Due... Uno...=2582
VoiceOver/KaraxA/EvolutionComplete00,Evoluzione completa.=2583
VoiceOver/KaraxA/ForcesUnderAttack00,I nostri guerrieri si stanno scontrando col nemico.=2584
VoiceOver/KaraxA/ForcesUnderAttackZerg00,Lo Sciame ha incontrato il nemico.=2585
VoiceOver/KaraxA/GamePaused00,Un momento. Ho bisogno di calibrare la strumentazione.=2586
VoiceOver/KaraxA/GameResumed00,Chiedo scusa! Quei droni sono così esigenti... Vogliamo riprendere?=2587
VoiceOver/KaraxA/GeyserExhausted00,Abbiamo assimilato tutto il vespene di questo geyser.=2588
VoiceOver/KaraxA/GeyserExhausted01,Un geyser di vespene si è esaurito.=2589
VoiceOver/KaraxA/GeyserExhaustedZerg01,Questo geyser di vespene è stato svuotato.=2590
VoiceOver/KaraxA/MULEDeployed00,Schieramento dei MULE in corso.=2591
VoiceOver/KaraxA/MaxSupply00,Non è possibile disporre di ulteriori rifornimenti.=2592
VoiceOver/KaraxA/MaxSupply01,Operiamo al massimo di rifornimenti.=2593
VoiceOver/KaraxA/MetamorphosisComplete00,Metamorfosi completa.=2594
VoiceOver/KaraxA/MineralsDepleted00,Non possiamo ricavare altro da questo giacimento minerario.=2595
VoiceOver/KaraxA/MineralsDepleted01,Abbiamo estratto tutti i minerali di questo giacimento.=2596
VoiceOver/KaraxA/MineralsDepleted02,Abbiamo esaurito questo giacimento minerario.=2597
VoiceOver/KaraxA/MutationComplete00,Mutazione completata.=2598
VoiceOver/KaraxA/NeedCreep00,Dev'essere posizionata sul biostrato.=2599
VoiceOver/KaraxA/NeedGeyser00,Gli Assimilatori hanno bisogno di un geyser di vespene per funzionare.=2600
VoiceOver/KaraxA/NeedGeyser01,Bisogna posizionarlo su un geyser di vespene.=2601
VoiceOver/KaraxA/NeedMoreFood00,Abbiamo bisogno di altri Piloni.=2602
VoiceOver/KaraxA/NeedMoreFood01,I rifornimenti scarseggiano. Ci servono più Piloni.=2603
VoiceOver/KaraxA/NeedMoreFood02,Dobbiamo costruire altri Piloni.=2604
VoiceOver/KaraxA/NeedMoreFoodTerran01,Sono necessari altri Depositi.=2605
VoiceOver/KaraxA/NeedMoreGas00,Le nostre riserve di vespene sono insufficienti.=2606
VoiceOver/KaraxA/NeedMoreGas01,Dobbiamo estrarre più vespene.=2607
VoiceOver/KaraxA/NeedMoreGas02,Ci serve altro vespene.=2608
VoiceOver/KaraxA/NeedMoreMinerals00,Ci servono altri minerali.=2609
VoiceOver/KaraxA/NeedMoreMinerals01,Avremo bisogno di altri minerali.=2610
VoiceOver/KaraxA/NeedMoreMinerals02,Se solo avessimo più minerali...=2611
VoiceOver/KaraxA/NotEnoughEnergy00,L'energia non basta.=2612
VoiceOver/KaraxA/NotEnoughEnergy01,Serve più energia.=2613
VoiceOver/KaraxA/PlaceInPowerField00,Non può funzionare senza un campo energetico.=2614
VoiceOver/KaraxA/PylonUnderAttack00,Uno dei nostri Piloni sta subendo danni.=2615
VoiceOver/KaraxA/ResearchComplete00,La ricerca si è conclusa.=2616
VoiceOver/KaraxA/ResearchComplete01,Abbiamo ultimato la ricerca.=2617
VoiceOver/KaraxA/SalvageComplete00,Il riciclo è terminato.=2618
VoiceOver/KaraxA/Transmission00,Trasmissione in arrivo.=2619
VoiceOver/KaraxA/UpgradeComplete00,I potenziamenti sono pronti.=2620
VoiceOver/KaraxA/UpgradeComplete01,Abbiamo sviluppato nuovi potenziamenti.=2621
VoiceOver/KaraxA/WarpInComplete00,Protocollo di evocazione ultimato.=2622
VoiceOver/KaraxA/WarpInComplete01,Evocazione materica finalizzata.=2623
VoiceOver/KaraxA/WorkersUnderAttack00,Le nostre Sonde sono sotto attacco!=2624
VoiceOver/KaraxA/WorkersUnderAttack01,Il nemico colpisce le nostre Sonde!=2625
VoiceOver/KerriganA/AddOnComplete00,Ampliamento completato.=2626
VoiceOver/KerriganA/AddOnComplete01,L'ampliamento è stato completato.=2627
VoiceOver/KerriganA/AllyBaseUnderAttack00,La base dei nostri alleati è in pericolo.=2628
VoiceOver/KerriganA/AllyUnderAttack00,I nostri alleati sono in combattimento.=2629
VoiceOver/KerriganA/BadLZ00,Non possiamo atterrare qui.=2630
VoiceOver/KerriganA/BaseUnderAttack00,La colonia è sotto attacco.=2631
VoiceOver/KerriganA/BuildError00,Comando non idoneo.=2632
VoiceOver/KerriganA/BuildErrorProtoss00,È impossibile evocare qui.=2633
VoiceOver/KerriganA/BuildErrorTerran00,Non possiamo costruire lì.=2634
VoiceOver/KerriganA/CalldownLaunch00,Lancio nucleare rilevato.=2635
VoiceOver/KerriganA/CalldownLaunch01,Ho rilevato un lancio nucleare.=2636
VoiceOver/KerriganA/CommandCenterUpgraded00,Il Centro di comando è stato migliorato.=2637
VoiceOver/KerriganA/ConstructInterrupt00,Qualcosa ha interrotto la costruzione.=2638
VoiceOver/KerriganA/Countdown00,Cinque... Quattro... Tre... Due... Uno...=2639
VoiceOver/KerriganA/EvolutionComplete00,Evoluzione completa.=2640
VoiceOver/KerriganA/EvolutionComplete01,Evoluzione completata.=2641
VoiceOver/KerriganA/ForcesUnderAttack00,Le nostre forze sono sotto attacco.=2642
VoiceOver/KerriganA/ForcesUnderAttack01,Abbiamo ingaggiato il nemico.=2643
VoiceOver/KerriganA/GamePaused00,Ci stiamo prendendo una pausa?=2644
VoiceOver/KerriganA/GameResumed00,Ci abbiamo messo anche troppo.=2645
VoiceOver/KerriganA/GeyserExhausted00,Un geyser di vespene si è esaurito.=2646
VoiceOver/KerriganA/GeyserExhausted01,Un geyser di vespene è esaurito.=2647
VoiceOver/KerriganA/GeyserExhausted02,Abbiamo esaurito un geyser di vespene.=2648
VoiceOver/KerriganA/LandingInterrupt00,C'è qualcosa che blocca la zona d'atterraggio.=2649
VoiceOver/KerriganA/MULEDeployed00,Schieramento dei MULE sul campo di battaglia.=2650
VoiceOver/KerriganA/MaxSupply00,No. Abbiamo raggiunto il limite di rifornimenti.=2651
VoiceOver/KerriganA/MaxSupply01,Impossibile. Siamo al massimo dei rifornimenti.=2652
VoiceOver/KerriganA/MetamorphosisComplete00,Metamorfosi completa.=2653
VoiceOver/KerriganA/MetamorphosisComplete01,Metamorfosi completata.=2654
VoiceOver/KerriganA/MineralsDepleted00,Giacimento minerario esaurito.=2655
VoiceOver/KerriganA/MineralsDepleted01,Un giacimento minerario è esaurito.=2656
VoiceOver/KerriganA/MineralsDepleted02,Giacimento minerario esaurito.=2657
VoiceOver/KerriganA/MutationComplete00,Mutazione completata.=2658
VoiceOver/KerriganA/MutationComplete01,Mutazione completata.=2659
VoiceOver/KerriganA/NeedCreep00,Dev'essere posizionata sul biostrato.=2660
VoiceOver/KerriganA/NeedCreep01,Riprova, ma sul biostrato.=2661
VoiceOver/KerriganA/NeedGeyser00,Dobbiamo posizionarlo su un geyser di vespene.=2662
VoiceOver/KerriganA/NeedGeyser01,L'Estrattore va piazzato su un geyser di vespene.=2663
VoiceOver/KerriganA/NeedGeyserProtoss00,L'Assimilatore richiede un geyser di vespene.=2664
VoiceOver/KerriganA/NeedGeyserProtoss01,Dev'essere evocato su un geyser di vespene.=2665
VoiceOver/KerriganA/NeedGeyserTerran00,Le Raffinerie richiedono un geyser di vespene.=2666
VoiceOver/KerriganA/NeedGeyserTerran01,Dev'essere costruita su un geyser di vespene.=2667
VoiceOver/KerriganA/NeedMoreFood00,Dobbiamo generare altri Sorveglianti.=2668
VoiceOver/KerriganA/NeedMoreFood01,Ci servono più Sorveglianti.=2669
VoiceOver/KerriganA/NeedMoreFood02,Siamo a corto di rifornimenti. Servono altri Sorveglianti.=2670
VoiceOver/KerriganA/NeedMoreFoodProtoss00,Dobbiamo costruire altri Piloni.=2671
VoiceOver/KerriganA/NeedMoreFoodProtoss01,Ci servono più Piloni.=2672
VoiceOver/KerriganA/NeedMoreFoodProtoss02,Per questo servono Piloni aggiuntivi.=2673
VoiceOver/KerriganA/NeedMoreFoodTerran00,Sono necessari altri Depositi.=2674
VoiceOver/KerriganA/NeedMoreFoodTerran01,Ci serviranno altri Depositi.=2675
VoiceOver/KerriganA/NeedMoreFoodTerran02,Per questo servono altri Depositi.=2676
VoiceOver/KerriganA/NeedMoreGas00,Vespene insufficiente.=2677
VoiceOver/KerriganA/NeedMoreGas01,Abbiamo bisogno di altro gas vespene.=2678
VoiceOver/KerriganA/NeedMoreGas02,C'è bisogno di altro vespene.=2679
VoiceOver/KerriganA/NeedMoreMinerals00,Abbiamo bisogno di altri minerali.=2680
VoiceOver/KerriganA/NeedMoreMinerals01,Minerali insufficienti.=2681
VoiceOver/KerriganA/NeedMoreMinerals02,Ci servono altri minerali.=2682
VoiceOver/KerriganA/NotEnoughEnergy00,Energia insufficiente.=2683
VoiceOver/KerriganA/NotEnoughEnergy01,Troppa poca energia.=2684
VoiceOver/KerriganA/NukeReady00,Testata nucleare armata e pronta.=2685
VoiceOver/KerriganA/NukeReady01,Missile nucleare pronto. Ah, quanti ricordi.=2686
VoiceOver/KerriganA/PlaceInPowerField00,Va collocato all'interno di un campo energetico.=2687
VoiceOver/KerriganA/PylonUnderAttack00,Stanno attaccando uno dei nostri Piloni.=2688
VoiceOver/KerriganA/QueenDeployed00,È nata una nuova Regina.=2689
VoiceOver/KerriganA/ResearchComplete00,La ricerca è terminata.=2690
VoiceOver/KerriganA/ResearchComplete01,La nostra ricerca si è conclusa.=2691
VoiceOver/KerriganA/SalvageComplete00,Abbiamo completato le operazioni di riciclo.=2692
VoiceOver/KerriganA/ThorRepaired00,Il nostro Thor è stato riparato.=2693
VoiceOver/KerriganA/Transmission00,Trasmissione in arrivo.=2694
VoiceOver/KerriganA/TumorUnderAttack00,Un biotumore è sotto attacco.=2695
VoiceOver/KerriganA/UpgradeComplete00,Potenziamento completato.=2696
VoiceOver/KerriganA/UpgradeComplete01,Potenziamento riuscito.=2697
VoiceOver/KerriganA/WarpInComplete00,Evocazione completata.=2698
VoiceOver/KerriganA/WarpInComplete01,Evocazione riuscita.=2699
VoiceOver/KerriganA/WorkersUnderAttack00,I nostri Droni sono sotto attacco!=2700
VoiceOver/KerriganA/WorkersUnderAttack01,Stanno attaccando i Droni!=2701
VoiceOver/KerriganA/WorkersUnderAttackProtoss00,Le nostre Sonde sono sotto attacco.=2702
VoiceOver/KerriganA/WorkersUnderAttackProtoss01,Stanno mirando alle Sonde.=2703
VoiceOver/KerriganA/WorkersUnderAttackProtoss02,Le nostre Sonde sono sotto attacco.=2704
VoiceOver/KerriganA/WorkersUnderAttackTerran00,Stanno attaccando i nostri SCV.=2705
VoiceOver/KerriganA/WorkersUnderAttackTerran01,I nostri SCV sono sotto il fuoco nemico.=2706
VoiceOver/KimA/AddOnComplete00,Add-on complete.=2707
VoiceOver/KimA/AddOnComplete01,The add-on is complete.=2708
VoiceOver/KimA/AllyBaseUnderAttack00,Our allies' base is under attack.=2709
VoiceOver/KimA/AllyBaseUnderAttack01,Your ally's base is under attack.=2710
VoiceOver/KimA/AllyBaseUnderAttack02,Your ally's base is under attack. You must respond the right way!=2711
VoiceOver/KimA/AllyUnderAttack00,Your allies are in battle.=2712
VoiceOver/KimA/AllyUnderAttack01,Your ally is engaged in battle! Check where it is!=2713
VoiceOver/KimA/BadLZ00,Unacceptable landing zone.=2714
VoiceOver/KimA/BadLZ01,You can't land in that area. It's a mistake.=2715
VoiceOver/KimA/BaseUnderAttack00,Base is under attack=2716
VoiceOver/KimA/BaseUnderAttack01,You must defend the base. You are under attack.=2717
VoiceOver/KimA/BaseUnderAttackProtoss00,Base is under attack.=2718
VoiceOver/KimA/BaseUnderAttackProtoss01,You must defend the base. You are under attack.=2719
VoiceOver/KimA/BaseUnderAttackTerran00,Base is under attack=2720
VoiceOver/KimA/BaseUnderAttackTerran01,You must defend the base. You are under attack.=2721
VoiceOver/KimA/BaseUnderAttackZerg00,Base is under attack=2722
VoiceOver/KimA/BaseUnderAttackZerg01,You must defend the base. You are under attack.=2723
VoiceOver/KimA/BuildError00,Unacceptable build location.=2724
VoiceOver/KimA/BuildError01,You can't build there.=2725
VoiceOver/KimA/BuildError02,Pay attention to the terrain! You can't construct any buildings there.=2726
VoiceOver/KimA/BuildErrorProtoss00,Unacceptable warp location.=2727
VoiceOver/KimA/BuildErrorProtoss01,Now, you can't warp there. That was pointless.=2728
VoiceOver/KimA/BuildErrorTerran00,Unacceptable build location.=2729
VoiceOver/KimA/BuildErrorTerran01,You can't build there.=2730
VoiceOver/KimA/BuildErrorTerran02,Pay attention to the terrain! You can't construct any buildings there.=2731
VoiceOver/KimA/BuildErrorZerg00,Unacceptable command.=2732
VoiceOver/KimA/BuildErrorZerg01,That order was unacceptable. This is why the commander's role is very important!=2733
VoiceOver/KimA/CalldownLaunch00,Nuclear launch detected.=2734
VoiceOver/KimA/CalldownLaunch01,Nuclear launch detected! How did that happen?=2735
VoiceOver/KimA/CalldownLaunch02,Nuclear launch detected! Where is the ghost?=2736
VoiceOver/KimA/CommandCenterUpgraded00,Command center upgrade complete.=2737
VoiceOver/KimA/CommandCenterUpgraded01,Command center upgrade has just finished!=2738
VoiceOver/KimA/ConstructInterrupt00,Construction interrupted.=2739
VoiceOver/KimA/ConstructInterrupt01,Construction halted. Whatever the issue, you gotta take care of it asap. What are you doing?!=2740
VoiceOver/KimA/Countdown00,5... 4... 3... 2... 1!=2741
VoiceOver/KimA/Countdown01,5... 4... 3... 2... 1!=2742
VoiceOver/KimA/EvolutionComplete00,Evolution complete.=2743
VoiceOver/KimA/EvolutionComplete01,Evolution complete! Now to reap the benefits.=2744
VoiceOver/KimA/ForcesUnderAttack00,Our forces are under attack.=2745
VoiceOver/KimA/ForcesUnderAttack01,Your forces are under attack! You should do something right away! If you miss it now, you're in a big trouble!=2746
VoiceOver/KimA/ForcesUnderAttackProtoss00,Our forces are under attack.=2747
VoiceOver/KimA/ForcesUnderAttackProtoss01,Your forces are under attack! You should do something right away! If you miss it now, you're in a big trouble!=2748
VoiceOver/KimA/ForcesUnderAttackTerran00,Our forces are under attack.=2749
VoiceOver/KimA/ForcesUnderAttackTerran01,Your forces are under attack! You should do something right away! If you miss it now, you're in a big trouble!=2750
VoiceOver/KimA/ForcesUnderAttackZerg00,Our forces are under attack.=2751
VoiceOver/KimA/ForcesUnderAttackZerg01,Your forces are under attack! You should do something right away! If you miss it now, you're in a big trouble!=2752
VoiceOver/KimA/GGLose00,GG.=2753
VoiceOver/KimA/GGLose01,GG.=2754
VoiceOver/KimA/GGWin00,GG!=2755
VoiceOver/KimA/GamePaused00,Game paused.=2756
VoiceOver/KimA/GamePaused01,Requested the pause.=2757
VoiceOver/KimA/GamePaused02,Requested the pause. I hope it is not a big problem.=2758
VoiceOver/KimA/GameResumed00,Game resumed.=2759
VoiceOver/KimA/GameResumed01,Let's get back to it!=2760
VoiceOver/KimA/GeyserExhausted00,Vespene geyser exhausted.=2761
